average,totals,averages,balance,fuel_emissions_intensity
102.21610152596647,"{'buying': 23128596.91324087, 'selling': 35645225.656678274, 'baseload_ppa': 0}","{'buying': 110.4546095201659, 'selling': 94.89757409313236}",-12516628.743437406,-18.8609878621705
