baseload,buy,sell,ppa
66.26217694063928,{'dayahead': 50.012901357849636},{'dayahead': 71.84541558770759},"{'SolarPower': 33.98665342796175, 'WindPower': 61.793576782376014, 'HydroPower': 66.26217694063925}"
