average,totals,averages,balance,fuel_emissions_intensity
0.07258243318248292,"{'buying': 22834.342430523855, 'selling': 89203.04933598137, 'baseload_ppa': 31878.2046537465}","{'buying': 0.04413407789146015, 'selling': 0.07677076920953833}",-34490.50225171102,-0.0527339601837115
0.07112158856771687,"{'buying': 23325.985622044653, 'selling': 91153.44386091447, 'baseload_ppa': 31236.60169894125}","{'buying': 0.04613386670538217, 'selling': 0.0750914436317941}",-36590.85653992857,-0.057594184705259524
0.0736767149459036,"{'buying': 21228.707422549378, 'selling': 94055.76067768376, 'baseload_ppa': 32358.813204240858}","{'buying': 0.04397810214471441, 'selling': 0.07776948366727307}",-40468.240050893524,-0.0652995983395396
0.07086187084409125,"{'buying': 21250.8836879846, 'selling': 91987.59387825648, 'baseload_ppa': 31122.533674724877}","{'buying': 0.04336733049215395, 'selling': 0.07428650316289175}",-39614.176515547006,-0.06377617593540014
0.07461239138864742,"{'buying': 21605.10586033114, 'selling': 96321.36146922308, 'baseload_ppa': 32769.76229789395}","{'buying': 0.04684874033234978, 'selling': 0.07823252216557368}",-41946.49331099799,-0.07000700634895594
0.07006653639698199,"{'buying': 24933.042752671216, 'selling': 92691.9394490584, 'baseload_ppa': 30773.222785554488}","{'buying': 0.04402083491688984, 'selling': 0.07507655185000957}",-36985.67391083269,-0.05494353983076765
0.07268178657122748,"{'buying': 21434.50887692908, 'selling': 97516.19500008432, 'baseload_ppa': 31921.84066208311}","{'buying': 0.04351899729536597, 'selling': 0.07714368361266231}",-44159.84546107213,-0.07195274618933688
0.07379678656471203,"{'buying': 22922.00283533098, 'selling': 97930.17500047217, 'baseload_ppa': 32411.548659221524}","{'buying': 0.045172494642250934, 'selling': 0.07882831890992198}",-42596.62350591966,-0.06788478971684477
0.07473895914216154,"{'buying': 20929.865003490748, 'selling': 94890.3990350981, 'baseload_ppa': 32825.350855237346}","{'buying': 0.04671465810184967, 'selling': 0.07773390785456608}",-41135.18317637001,-0.06852900779843255
0.07078467656348167,"{'buying': 20102.484911317348, 'selling': 91802.10942655965, 'baseload_ppa': 31088.62994668115}","{'buying': 0.04149372093790951, 'selling': 0.07533044164248066}",-40610.994568561146,-0.064848319983082
0.07294789060781186,"{'buying': 20505.272603560083, 'selling': 96613.36487088863, 'baseload_ppa': 32038.71355495097}","{'buying': 0.04468012297402441, 'selling': 0.07676340749481916}",-44069.378712377584,-0.07355316483748253
0.07473706727237782,"{'buying': 23820.792297666838, 'selling': 99994.1068832921, 'baseload_ppa': 32824.51994602834}","{'buying': 0.04676890127617873, 'selling': 0.07835664304630187}",-43348.79463959692,-0.07042802775914236
0.0766373305627149,"{'buying': 23260.1849913348, 'selling': 97375.01289653937, 'baseload_ppa': 33659.11558314439}","{'buying': 0.04862191742245667, 'selling': 0.08052697137928234}",-40455.71232206018,-0.0655923296601283
0.07189604049126185,"{'buying': 22568.937714643773, 'selling': 92163.53187385791, 'baseload_ppa': 31576.740983762204}","{'buying': 0.045159847611434135, 'selling': 0.07666053690766492}",-38017.853175451935,-0.05955799398120992
0.07563997542255377,"{'buying': 22894.357273714842, 'selling': 94808.4149607739, 'baseload_ppa': 33221.077205585614}","{'buying': 0.0463676946361511, 'selling': 0.07921501582068942}",-38692.98048147344,-0.06339093802291136
0.07296939818097736,"{'buying': 19654.581287143785, 'selling': 95278.24444522303, 'baseload_ppa': 32048.159681085257}","{'buying': 0.04412718648225017, 'selling': 0.07771194011608316}",-43575.50347699398,-0.07153199088657372
0.07259067346469597,"{'buying': 21303.011154795768, 'selling': 94638.17372287152, 'baseload_ppa': 31881.82378569447}","{'buying': 0.044405846270449904, 'selling': 0.0758858273186847}",-41453.33878238128,-0.06748541407663902
0.06938381287185001,"{'buying': 22795.92036095624, 'selling': 92991.98044477002, 'baseload_ppa': 30473.370613316525}","{'buying': 0.04364638144026336, 'selling': 0.07320691861927464}",-39722.68947049725,-0.062168941046948034
0.072979536535787,"{'buying': 22408.709670125874, 'selling': 95645.86204666298, 'baseload_ppa': 32052.612446517647}","{'buying': 0.04667735006683675, 'selling': 0.07661701958108537}",-41184.539930019455,-0.06726797964811113
0.0722634120326946,"{'buying': 19946.248531213172, 'selling': 96017.1508417005, 'baseload_ppa': 31738.090564759466}","{'buying': 0.04402317410592229, 'selling': 0.07564620345203152}",-44332.81174572786,-0.0740113718626508
