baseload,buy,sell,ppa
75.62036873861567,{'dayahead': 46.655792217030246},{'dayahead': 98.05861929314807},"{'SolarPower': 54.50991557634984, 'WindPower': 60.50845040852537, 'NuclearPower': 75.62036873861567}"
72.38777356557377,{'dayahead': 45.752940361504216},{'dayahead': 93.8244477148367},"{'SolarPower': 46.723731906454944, 'WindPower': 63.24286798701659, 'NuclearPower': 72.38777356557378}"
77.80831341074682,{'dayahead': 46.953293157620166},{'dayahead': 101.1770605400228},"{'SolarPower': 52.08378488450614, 'WindPower': 65.43659307018432, 'NuclearPower': 77.8083134107468}"
72.59762477231331,{'dayahead': 42.24016451215554},{'dayahead': 95.25727682060865},"{'SolarPower': 49.31381354615875, 'WindPower': 61.43090193320811, 'NuclearPower': 72.5976247723133}"
78.9044114298725,{'dayahead': 50.352380662629656},{'dayahead': 100.71373888469903},"{'SolarPower': 52.20203353782881, 'WindPower': 68.66180646621245, 'NuclearPower': 78.9044114298725}"
72.32751297814208,{'dayahead': 40.595052738517985},{'dayahead': 98.0193520390209},"{'SolarPower': 52.17719969253697, 'WindPower': 61.31545692658726, 'NuclearPower': 72.32751297814208}"
77.09319285063751,{'dayahead': 45.00267320151985},{'dayahead': 102.58227299889217},"{'SolarPower': 53.6751782240535, 'WindPower': 65.62504151755331, 'NuclearPower': 77.09319285063754}"
78.4757252959927,{'dayahead': 46.28076371101853},{'dayahead': 104.04069419052895},"{'SolarPower': 54.98282175381289, 'WindPower': 68.25761877212216, 'NuclearPower': 78.4757252959927}"
79.75427436247722,{'dayahead': 56.40509476063091},{'dayahead': 98.26639892872164},"{'SolarPower': 54.09309442944297, 'WindPower': 68.68194427139962, 'NuclearPower': 79.75427436247722}"
71.72798440346084,{'dayahead': 42.4206542669501},{'dayahead': 94.68391136232239},"{'SolarPower': 48.419094090331896, 'WindPower': 59.636593485719544, 'NuclearPower': 71.72798440346084}"
76.69219797358835,{'dayahead': 51.18163829165262},{'dayahead': 96.67066019588253},"{'SolarPower': 55.016461859611844, 'WindPower': 66.36607071168855, 'NuclearPower': 76.69219797358835}"
81.51108492714027,{'dayahead': 52.79742948940667},{'dayahead': 103.96086090733256},"{'SolarPower': 59.683972240119914, 'WindPower': 70.6665047959675, 'NuclearPower': 81.51108492714026}"
83.86848360655738,{'dayahead': 56.48509986771065},{'dayahead': 105.84132765386885},"{'SolarPower': 59.68788589835269, 'WindPower': 70.32889842458252, 'NuclearPower': 83.86848360655736}"
73.89298793260473,{'dayahead': 48.154498207565624},{'dayahead': 96.14003215579008},"{'SolarPower': 51.71797360278101, 'WindPower': 62.82145082762658, 'NuclearPower': 73.89298793260474}"
80.1538787568306,{'dayahead': 51.836724360605366},{'dayahead': 101.88493929391771},"{'SolarPower': 55.21395384775595, 'WindPower': 67.98180916208038, 'NuclearPower': 80.1538787568306}"
76.78792918943535,{'dayahead': 50.049702994936276},{'dayahead': 99.19127050429039},"{'SolarPower': 53.473075613377524, 'WindPower': 65.2413158961586, 'NuclearPower': 76.78792918943533}"
76.3680190118397,{'dayahead': 47.99564857983475},{'dayahead': 98.47572218687708},"{'SolarPower': 51.98627477414354, 'WindPower': 66.14352933005658, 'NuclearPower': 76.36801901183969}"
70.51144102914388,{'dayahead': 40.611190719559204},{'dayahead': 94.31727426057334},"{'SolarPower': 44.62912222527718, 'WindPower': 61.664444531953286, 'NuclearPower': 70.5114410291439}"
77.11806090619307,{'dayahead': 50.464073468862296},{'dayahead': 98.32599435918235},"{'SolarPower': 52.74791593831412, 'WindPower': 67.68165801195889, 'NuclearPower': 77.11806090619307}"
75.78253255919854,{'dayahead': 47.91192139472961},{'dayahead': 97.71689292620204},"{'SolarPower': 50.20912714364526, 'WindPower': 65.21635402334609, 'NuclearPower': 75.78253255919853}"
