average,totals,averages,balance,fuel_emissions_intensity
102.21610152596647,"{'buying': 24176467.365577485, 'selling': 35044098.67520681, 'baseload_ppa': 0}","{'buying': 111.80930180702568, 'selling': 91.67911266946733}",-10867631.309629325,-16.34932669810142
