average,totals,averages,balance,fuel_emissions_intensity
0.07261677005532567,"{'buying': 15769.00890892771, 'selling': 26693.36912846724, 'baseload_ppa': 31893.285408299034}","{'buying': 0.059221133988888924, 'selling': 0.08088247030300298}",20968.925188759502,0.02892644955438966
