average,totals,averages,balance,fuel_emissions_intensity
102.21610152596647,"{'buying': 22429059.535163146, 'selling': 31872528.76759137, 'baseload_ppa': 0}","{'buying': 119.4528646375941, 'selling': 84.81386425038792}",-9443469.232428223,-14.250708097225765
