baseload,buy,sell,ppa
75.62036873861567,"{'dayahead': 23.490263516481633, 'balancing': 39.64877209932265}","{'dayahead': 84.93957052598171, 'balancing': 59.749986666878726}","{'SolarPower': 54.50991557634984, 'WindPower': 60.50845040852537, 'NuclearPower': 75.62036873861567}"
72.38777356557377,"{'dayahead': 22.0430341297898, 'balancing': 34.677825853754484}","{'dayahead': 81.7117195277479, 'balancing': 67.72274740650984}","{'SolarPower': 46.723731906454944, 'WindPower': 63.24286798701659, 'NuclearPower': 72.38777356557378}"
77.80831341074682,"{'dayahead': 22.134630567114364, 'balancing': 39.108917584904134}","{'dayahead': 86.7264397153439, 'balancing': 55.22304701094582}","{'SolarPower': 52.08378488450614, 'WindPower': 65.43659307018432, 'NuclearPower': 77.8083134107468}"
72.59762477231331,"{'dayahead': 20.24797416262503, 'balancing': 35.91665549599108}","{'dayahead': 81.33534030674153, 'balancing': 54.34704617317402}","{'SolarPower': 49.31381354615875, 'WindPower': 61.43090193320811, 'NuclearPower': 72.5976247723133}"
78.9044114298725,"{'dayahead': 28.994088027629356, 'balancing': 39.176729776003555}","{'dayahead': 87.69423076501977, 'balancing': 62.275750890339275}","{'SolarPower': 52.20203353782881, 'WindPower': 68.66180646621245, 'NuclearPower': 78.9044114298725}"
72.32751297814208,"{'dayahead': 19.538271087063134, 'balancing': 35.543395168392266}","{'dayahead': 84.06941432997279, 'balancing': 59.23726253649955}","{'SolarPower': 52.17719969253697, 'WindPower': 61.31545692658726, 'NuclearPower': 72.32751297814208}"
77.09319285063751,"{'dayahead': 21.475229486178186, 'balancing': 41.6521973081517}","{'dayahead': 87.12533682968649, 'balancing': 59.80723824986809}","{'SolarPower': 53.6751782240535, 'WindPower': 65.62504151755331, 'NuclearPower': 77.09319285063754}"
78.4757252959927,"{'dayahead': 23.36397903581381, 'balancing': 38.87493521089075}","{'dayahead': 89.31010628261055, 'balancing': 59.62312500617615}","{'SolarPower': 54.98282175381289, 'WindPower': 68.25761877212216, 'NuclearPower': 78.4757252959927}"
79.75427436247722,"{'dayahead': 39.86727680911237, 'balancing': 38.51202084420207}","{'dayahead': 85.08504075104744, 'balancing': 64.4808784476217}","{'SolarPower': 54.09309442944297, 'WindPower': 68.68194427139962, 'NuclearPower': 79.75427436247722}"
71.72798440346084,"{'dayahead': 18.455288151693864, 'balancing': 35.05489669385604}","{'dayahead': 80.92839410044915, 'balancing': 58.75920159461967}","{'SolarPower': 48.419094090331896, 'WindPower': 59.636593485719544, 'NuclearPower': 71.72798440346084}"
76.69219797358835,"{'dayahead': 33.63522221634575, 'balancing': 39.35933475917198}","{'dayahead': 84.18192735510642, 'balancing': 66.76567771719562}","{'SolarPower': 55.016461859611844, 'WindPower': 66.36607071168855, 'NuclearPower': 76.69219797358835}"
81.51108492714027,"{'dayahead': 33.30372857068612, 'balancing': 44.59804411201281}","{'dayahead': 90.24782800458462, 'balancing': 62.96695926110337}","{'SolarPower': 59.683972240119914, 'WindPower': 70.6665047959675, 'NuclearPower': 81.51108492714026}"
83.86848360655738,"{'dayahead': 33.82365260986991, 'balancing': 44.19512781410944}","{'dayahead': 92.60540638317394, 'balancing': 70.46338889403503}","{'SolarPower': 59.68788589835269, 'WindPower': 70.32889842458252, 'NuclearPower': 83.86848360655736}"
73.89298793260473,"{'dayahead': 25.923754725814902, 'balancing': 37.17181448790658}","{'dayahead': 83.29798134259576, 'balancing': 59.096970785810974}","{'SolarPower': 51.71797360278101, 'WindPower': 62.82145082762658, 'NuclearPower': 73.89298793260474}"
80.1538787568306,"{'dayahead': 31.834744916998314, 'balancing': 46.161293033401506}","{'dayahead': 88.48934871006581, 'balancing': 61.059377622371}","{'SolarPower': 55.21395384775595, 'WindPower': 67.98180916208038, 'NuclearPower': 80.1538787568306}"
76.78792918943535,"{'dayahead': 29.14650529552467, 'balancing': 39.9209462042239}","{'dayahead': 85.5758609489318, 'balancing': 51.14542118462167}","{'SolarPower': 53.473075613377524, 'WindPower': 65.2413158961586, 'NuclearPower': 76.78792918943533}"
76.3680190118397,"{'dayahead': 23.660247309944907, 'balancing': 38.67899540299036}","{'dayahead': 85.62628473534708, 'balancing': 63.81754035875273}","{'SolarPower': 51.98627477414354, 'WindPower': 66.14352933005658, 'NuclearPower': 76.36801901183969}"
70.51144102914388,"{'dayahead': 16.603021496483823, 'balancing': 35.10038629082371}","{'dayahead': 80.17395754480548, 'balancing': 58.17196399267401}","{'SolarPower': 44.62912222527718, 'WindPower': 61.664444531953286, 'NuclearPower': 70.5114410291439}"
77.11806090619307,"{'dayahead': 29.63736941385809, 'balancing': 42.47510066418493}","{'dayahead': 85.89269113275297, 'balancing': 60.78910591928209}","{'SolarPower': 52.74791593831412, 'WindPower': 67.68165801195889, 'NuclearPower': 77.11806090619307}"
75.78253255919854,"{'dayahead': 27.457492544023545, 'balancing': 37.910068771412455}","{'dayahead': 84.11646517978711, 'balancing': 59.034317486233896}","{'SolarPower': 50.20912714364526, 'WindPower': 65.21635402334609, 'NuclearPower': 75.78253255919853}"
