baseload,buy,sell,ppa
75.62036873861567,"{'dayahead': 33.65729672170845, 'balancing': 48.86430393556246}","{'dayahead': 92.8338201676225, 'balancing': 73.79517293611619}","{'SolarPower': 54.50991557634984, 'WindPower': 60.50845040852537, 'NuclearPower': 75.62036873861567}"
72.38777356557377,"{'dayahead': 32.20514508585512, 'balancing': 42.805202712847866}","{'dayahead': 89.03750321831609, 'balancing': 86.17708288322176}","{'SolarPower': 46.723731906454944, 'WindPower': 63.24286798701659, 'NuclearPower': 72.38777356557378}"
77.80831341074682,"{'dayahead': 33.1137310103016, 'balancing': 50.56966140574471}","{'dayahead': 94.93357057776645, 'balancing': 66.40977352629479}","{'SolarPower': 52.08378488450614, 'WindPower': 65.43659307018432, 'NuclearPower': 77.8083134107468}"
72.59762477231331,"{'dayahead': 30.249645640793613, 'balancing': 45.88494951692944}","{'dayahead': 88.52851637976708, 'balancing': 70.70837272173094}","{'SolarPower': 49.31381354615875, 'WindPower': 61.43090193320811, 'NuclearPower': 72.5976247723133}"
78.9044114298725,"{'dayahead': 37.98292715587764, 'balancing': 49.08742935450997}","{'dayahead': 95.58562930966234, 'balancing': 75.0925533942244}","{'SolarPower': 52.20203353782881, 'WindPower': 68.66180646621245, 'NuclearPower': 78.9044114298725}"
72.32751297814208,"{'dayahead': 28.445198685841813, 'balancing': 43.49754949940856}","{'dayahead': 91.61000060989205, 'balancing': 70.98014789302617}","{'SolarPower': 52.17719969253697, 'WindPower': 61.31545692658726, 'NuclearPower': 72.32751297814208}"
77.09319285063751,"{'dayahead': 33.078812988283445, 'balancing': 52.44972554105214}","{'dayahead': 95.22242879228476, 'balancing': 69.91227808295623}","{'SolarPower': 53.6751782240535, 'WindPower': 65.62504151755331, 'NuclearPower': 77.09319285063754}"
78.4757252959927,"{'dayahead': 33.1045316149006, 'balancing': 53.80806988590585}","{'dayahead': 97.33951055743998, 'balancing': 72.88141440845241}","{'SolarPower': 54.98282175381289, 'WindPower': 68.25761877212216, 'NuclearPower': 78.4757252959927}"
79.75427436247722,"{'dayahead': 47.54446753681459, 'balancing': 46.3001401579136}","{'dayahead': 92.33326913942739, 'balancing': 74.5478206476204}","{'SolarPower': 54.09309442944297, 'WindPower': 68.68194427139962, 'NuclearPower': 79.75427436247722}"
71.72798440346084,"{'dayahead': 28.865719892838353, 'balancing': 46.19161650308575}","{'dayahead': 89.01490139982191, 'balancing': 77.24327591925433}","{'SolarPower': 48.419094090331896, 'WindPower': 59.636593485719544, 'NuclearPower': 71.72798440346084}"
76.69219797358835,"{'dayahead': 40.774545815481055, 'balancing': 48.597512877090985}","{'dayahead': 90.93838330225414, 'balancing': 78.9917361185831}","{'SolarPower': 55.016461859611844, 'WindPower': 66.36607071168855, 'NuclearPower': 76.69219797358835}"
81.51108492714027,"{'dayahead': 41.64636299810901, 'balancing': 54.019814974164824}","{'dayahead': 97.84620192892727, 'balancing': 71.10507324409194}","{'SolarPower': 59.683972240119914, 'WindPower': 70.6665047959675, 'NuclearPower': 81.51108492714026}"
83.86848360655738,"{'dayahead': 44.69525257737382, 'balancing': 49.17421266087623}","{'dayahead': 99.5808440342232, 'balancing': 83.68242619663586}","{'SolarPower': 59.68788589835269, 'WindPower': 70.32889842458252, 'NuclearPower': 83.86848360655736}"
73.89298793260473,"{'dayahead': 35.26949193068438, 'balancing': 47.3092694311168}","{'dayahead': 90.89622412333283, 'balancing': 74.0457331172362}","{'SolarPower': 51.71797360278101, 'WindPower': 62.82145082762658, 'NuclearPower': 73.89298793260474}"
80.1538787568306,"{'dayahead': 39.96453679564348, 'balancing': 55.87054081902744}","{'dayahead': 96.09028587784739, 'balancing': 76.21040354508715}","{'SolarPower': 55.21395384775595, 'WindPower': 67.98180916208038, 'NuclearPower': 80.1538787568306}"
76.78792918943535,"{'dayahead': 38.36876177414966, 'balancing': 47.575738732805235}","{'dayahead': 92.99654779782972, 'balancing': 67.55855086369351}","{'SolarPower': 53.473075613377524, 'WindPower': 65.2413158961586, 'NuclearPower': 76.78792918943533}"
76.3680190118397,"{'dayahead': 35.042825879504704, 'balancing': 50.36997016123471}","{'dayahead': 92.87441604387566, 'balancing': 73.65825531091417}","{'SolarPower': 51.98627477414354, 'WindPower': 66.14352933005658, 'NuclearPower': 76.36801901183969}"
70.51144102914388,"{'dayahead': 27.660377969079534, 'balancing': 46.82385967558583}","{'dayahead': 87.8692549285657, 'balancing': 68.1602765109938}","{'SolarPower': 44.62912222527718, 'WindPower': 61.664444531953286, 'NuclearPower': 70.5114410291439}"
77.11806090619307,"{'dayahead': 38.74354237331116, 'balancing': 52.781457343693766}","{'dayahead': 92.91207385070385, 'balancing': 74.41566700990428}","{'SolarPower': 52.74791593831412, 'WindPower': 67.68165801195889, 'NuclearPower': 77.11806090619307}"
75.78253255919854,"{'dayahead': 37.045039296185806, 'balancing': 50.60805211809258}","{'dayahead': 91.93141051829846, 'balancing': 77.27058108934561}","{'SolarPower': 50.20912714364526, 'WindPower': 65.21635402334609, 'NuclearPower': 75.78253255919853}"
