baseload,buy,sell,ppa
75.62036873861567,"{'dayahead': 64.68281679676514, 'balancing': 88.38605332814362}","{'dayahead': 122.6760175574922, 'balancing': 121.71518227083229}","{'SolarPower': 54.50991557634984, 'WindPower': 60.50845040852537, 'NuclearPower': 75.62036873861567}"
72.38777356557377,"{'dayahead': 61.87177688704107, 'balancing': 80.3365098497708}","{'dayahead': 120.10531951215948, 'balancing': 112.32934993755256}","{'SolarPower': 46.723731906454944, 'WindPower': 63.24286798701659, 'NuclearPower': 72.38777356557378}"
77.80831341074682,"{'dayahead': 66.69119690592987, 'balancing': 86.04660740695269}","{'dayahead': 127.01767101571114, 'balancing': 112.78326476009096}","{'SolarPower': 52.08378488450614, 'WindPower': 65.43659307018432, 'NuclearPower': 77.8083134107468}"
72.59762477231331,"{'dayahead': 60.250605212275616, 'balancing': 83.78030227097435}","{'dayahead': 121.49384496711453, 'balancing': 109.19667358130592}","{'SolarPower': 49.31381354615875, 'WindPower': 61.43090193320811, 'NuclearPower': 72.5976247723133}"
78.9044114298725,"{'dayahead': 68.40748500716877, 'balancing': 86.49427026809896}","{'dayahead': 125.23644863967289, 'balancing': 116.32243384394553}","{'SolarPower': 52.20203353782881, 'WindPower': 68.66180646621245, 'NuclearPower': 78.9044114298725}"
72.32751297814208,"{'dayahead': 59.14979556840947, 'balancing': 81.66427127877431}","{'dayahead': 124.3602771005583, 'balancing': 106.79633998079659}","{'SolarPower': 52.17719969253697, 'WindPower': 61.31545692658726, 'NuclearPower': 72.32751297814208}"
77.09319285063751,"{'dayahead': 65.22822824164969, 'balancing': 86.91188449527185}","{'dayahead': 126.71705664406018, 'balancing': 112.80005666877595}","{'SolarPower': 53.6751782240535, 'WindPower': 65.62504151755331, 'NuclearPower': 77.09319285063754}"
78.4757252959927,"{'dayahead': 66.52346534774233, 'balancing': 81.19191456250829}","{'dayahead': 128.27451259067234, 'balancing': 112.81061686062709}","{'SolarPower': 54.98282175381289, 'WindPower': 68.25761877212216, 'NuclearPower': 78.4757252959927}"
79.75427436247722,"{'dayahead': 70.98414317934493, 'balancing': 89.95669995443808}","{'dayahead': 121.04600022781749, 'balancing': 110.83550038426026}","{'SolarPower': 54.09309442944297, 'WindPower': 68.68194427139962, 'NuclearPower': 79.75427436247722}"
71.72798440346084,"{'dayahead': 61.041779588714995, 'balancing': 80.44878043299883}","{'dayahead': 119.71916243762941, 'balancing': 117.69462172960323}","{'SolarPower': 48.419094090331896, 'WindPower': 59.636593485719544, 'NuclearPower': 71.72798440346084}"
76.69219797358835,"{'dayahead': 66.55812151144585, 'balancing': 84.96138059495024}","{'dayahead': 119.39959448907814, 'balancing': 112.88390204051778}","{'SolarPower': 55.016461859611844, 'WindPower': 66.36607071168855, 'NuclearPower': 76.69219797358835}"
81.51108492714027,"{'dayahead': 70.02395898250765, 'balancing': 95.10056802597983}","{'dayahead': 128.27988697721926, 'balancing': 114.23589929168361}","{'SolarPower': 59.683972240119914, 'WindPower': 70.6665047959675, 'NuclearPower': 81.51108492714026}"
83.86848360655738,"{'dayahead': 74.56229865467877, 'balancing': 86.79706167161588}","{'dayahead': 128.18294669398878, 'balancing': 120.5753052978933}","{'SolarPower': 59.68788589835269, 'WindPower': 70.32889842458252, 'NuclearPower': 83.86848360655736}"
73.89298793260473,"{'dayahead': 64.3257266643827, 'balancing': 81.01024302694012}","{'dayahead': 121.19570006617917, 'balancing': 109.0417057016373}","{'SolarPower': 51.71797360278101, 'WindPower': 62.82145082762658, 'NuclearPower': 73.89298793260474}"
80.1538787568306,"{'dayahead': 68.6543025185548, 'balancing': 91.75406561795539}","{'dayahead': 125.18135548143573, 'balancing': 123.1768965519856}","{'SolarPower': 55.21395384775595, 'WindPower': 67.98180916208038, 'NuclearPower': 80.1538787568306}"
76.78792918943535,"{'dayahead': 66.83933724277566, 'balancing': 79.44048943585001}","{'dayahead': 122.11501035453695, 'balancing': 114.58937059406438}","{'SolarPower': 53.473075613377524, 'WindPower': 65.2413158961586, 'NuclearPower': 76.78792918943533}"
76.3680190118397,"{'dayahead': 65.17661529773446, 'balancing': 83.50924248250398}","{'dayahead': 121.83299962873078, 'balancing': 114.87657608344152}","{'SolarPower': 51.98627477414354, 'WindPower': 66.14352933005658, 'NuclearPower': 76.36801901183969}"
70.51144102914388,"{'dayahead': 59.75217578211576, 'balancing': 79.76281853566987}","{'dayahead': 118.54805391882303, 'balancing': 99.89630704851835}","{'SolarPower': 44.62912222527718, 'WindPower': 61.664444531953286, 'NuclearPower': 70.5114410291439}"
77.11806090619307,"{'dayahead': 67.16004821001279, 'balancing': 90.16565291300967}","{'dayahead': 121.01431171655656, 'balancing': 106.92822607006168}","{'SolarPower': 52.74791593831412, 'WindPower': 67.68165801195889, 'NuclearPower': 77.11806090619307}"
75.78253255919854,"{'dayahead': 65.54716588916003, 'balancing': 95.21956969062327}","{'dayahead': 122.72439734208467, 'balancing': 113.23843113971873}","{'SolarPower': 50.20912714364526, 'WindPower': 65.21635402334609, 'NuclearPower': 75.78253255919853}"
