average,totals,averages,balance,fuel_emissions_intensity
102.21610152596647,"{'buying': 30182078.1620849, 'selling': 29680604.560289036, 'baseload_ppa': 0}","{'buying': 114.65759010097615, 'selling': 92.33895347348218}",501473.60179586336,0.7020162414314459
