average,totals,averages,balance,fuel_emissions_intensity
0.07258243318248292,"{'buying': 0.0, 'selling': 28501.87751370587, 'baseload_ppa': 31878.2046537465}","{'buying': nan, 'selling': 0.10012772857580103}",3376.32714004063,0.004134976952650435
0.07112158856771687,"{'buying': 0.0, 'selling': 27899.909335629203, 'baseload_ppa': 31236.60169894125}","{'buying': nan, 'selling': 0.09652949410344765}",3336.692363312046,0.004045552853168509
0.0736767149459036,"{'buying': 0.0, 'selling': 28904.929317644124, 'baseload_ppa': 32358.813204240858}","{'buying': nan, 'selling': 0.10355047678516224}",3453.8838865967336,0.00420319973326666
0.07086187084409125,"{'buying': 0.0, 'selling': 29012.682715750205, 'baseload_ppa': 31122.533674724877}","{'buying': nan, 'selling': 0.10017049733146693}",2109.850958974672,0.0025464306243894704
0.07461239138864742,"{'buying': 0.0, 'selling': 29159.257526112695, 'baseload_ppa': 32769.76229789395}","{'buying': nan, 'selling': 0.101871279958269}",3610.504771781252,0.004416361907829736
0.07006653639698199,"{'buying': 0.0, 'selling': 32048.660929562076, 'baseload_ppa': 30773.222785554488}","{'buying': nan, 'selling': 0.09750254220011866}",-1275.4381440075886,-0.0015426122134067426
0.07268178657122748,"{'buying': 0.0, 'selling': 31169.989465715706, 'baseload_ppa': 31921.84066208311}","{'buying': nan, 'selling': 0.10271056875620113}",751.8511963674027,0.0009110035094721958
0.07379678656471203,"{'buying': 0.0, 'selling': 30217.90879008129, 'baseload_ppa': 32411.548659221524}","{'buying': nan, 'selling': 0.10279743732859441}",2193.6398691402355,0.0026529616640270618
0.07473895914216154,"{'buying': 0.0, 'selling': 27600.6749484833, 'baseload_ppa': 32825.350855237346}","{'buying': nan, 'selling': 0.09972299169958337}",5224.675906754044,0.006338540348561926
0.07078467656348167,"{'buying': 0.0, 'selling': 29019.15018354071, 'baseload_ppa': 31088.62994668115}","{'buying': nan, 'selling': 0.09907310464756641}",2069.47976314044,0.00250612888430758
0.07294789060781186,"{'buying': 0.0, 'selling': 29245.67540441466, 'baseload_ppa': 32038.71355495097}","{'buying': nan, 'selling': 0.09805027588521623}",2793.038150536311,0.0033823300671987507
0.07473706727237782,"{'buying': 0.0, 'selling': 31972.373929575537, 'baseload_ppa': 32824.51994602834}","{'buying': nan, 'selling': 0.10207605476903857}",852.1460164528035,0.0010389495915735154
0.0766373305627149,"{'buying': 0.0, 'selling': 27177.642421592227, 'baseload_ppa': 33659.11558314439}","{'buying': nan, 'selling': 0.10420878386440878}",6481.473161552163,0.00781612586939752
0.07189604049126185,"{'buying': 0.0, 'selling': 26032.914545335956, 'baseload_ppa': 31576.740983762204}","{'buying': nan, 'selling': 0.09972327422237284}",5543.8264384262475,0.006615914845207717
0.07563997542255377,"{'buying': 0.0, 'selling': 27167.336103280453, 'baseload_ppa': 33221.077205585614}","{'buying': nan, 'selling': 0.10277414498455424}",6053.741102305161,0.007488484885095588
0.07296939818097736,"{'buying': 0.0, 'selling': 30223.751021980836, 'baseload_ppa': 32048.159681085257}","{'buying': nan, 'selling': 0.10022721022693623}",1824.4086591044215,0.0022094607145163652
0.07259067346469597,"{'buying': 0.0, 'selling': 30348.195098078642, 'baseload_ppa': 31881.82378569447}","{'buying': nan, 'selling': 0.09925370445485707}",1533.6286876158265,0.0018643656374388296
0.06938381287185001,"{'buying': 0.0, 'selling': 30573.678966356212, 'baseload_ppa': 30473.370613316525}","{'buying': nan, 'selling': 0.09529025589935126}",-100.30835303968706,-0.00012053732080778548
0.072979536535787,"{'buying': 0.0, 'selling': 28978.218087438658, 'baseload_ppa': 32052.612446517647}","{'buying': nan, 'selling': 0.09857046683224671}",3074.3943590789895,0.003719112820776414
0.0722634120326946,"{'buying': 0.0, 'selling': 31372.830543987428, 'baseload_ppa': 31738.090564759466}","{'buying': nan, 'selling': 0.09877890830034045}",365.26002077203884,0.0004432113988638601
