average,totals,averages,balance,fuel_emissions_intensity
102.21610152596647,"{'buying': 17752242.422022022, 'selling': 38880051.34047894, 'baseload_ppa': 0}","{'buying': 119.20277967856244, 'selling': 86.61646254224638}",-21127808.91845692,-34.57757136849351
