average,totals,averages,balance,fuel_emissions_intensity
102.21610152596647,"{'buying': 16495481.324379718, 'selling': 53790542.99027766, 'baseload_ppa': 0}","{'buying': 104.33398972058671, 'selling': 97.63238256871954}",-37295061.66589794,-66.64979712133469
