average,totals,averages,balance,fuel_emissions_intensity
0.07261677005532567,"{'buying': 26030.177112928446, 'selling': 45110.63945554805, 'baseload_ppa': 31893.285408299034}","{'buying': 0.06460783599687511, 'selling': 0.08761012550928442}",12812.823065679433,0.0178883761025322
