Optimal Profit [€],Contract Defaulting [€],Profit Percentage [%],EBITDA [€],Short Exposure [%],Long Exposure [%],Revenue Exposure [%],Cost Exposure [%],Balancing Exposure [%],Scope 2 Emissions [tCO2/MWh],Hydrogen Produced [tH2],Episode Runtime [s]
77615562.841357,5526042.352099484,85.53404685999948,66387731.89137863,0.5451736885767846,0.1546379882852832,0.07680875423736261,0.5032995767142139,0.03178518601252561,0.0812152837265448,59858.7857397927,239.84945821762085
84819342.15659481,0.0,96.46823528290018,81823722.55703202,0.5454864350381678,0.15708191175428848,0.078086810184491,0.5028911393271278,0.013481096527709617,0.07876778560522807,60386.32871195772,240.7593810558319
74330572.30343962,482604.0187331932,97.61880509535371,72560616.5031557,0.54498939366806,0.15317890690940508,0.0760464520147052,0.5035448838939586,0.013631795438319489,0.0818953096305187,60113.32434451765,241.02600169181824
85898906.7463952,0.0,98.69552071103229,84778373.29843879,0.5418666612009654,0.1572540565946985,0.07875401297092945,0.49919248713623027,0.012958748922534059,0.07689514802806714,60149.50031421522,242.95182704925537
70012436.13204226,9473646.96802427,86.14601771431545,60312925.63253291,0.5452724462171635,0.15922091659699056,0.07928561847854762,0.5020401830795251,0.013123623902066955,0.08263388937355512,59659.41176929152,241.97033953666687
91361665.16223347,0.0,97.14291695934516,88751386.52122343,0.5398113618996224,0.165728638810235,0.08375977007700203,0.49459688634195664,0.01338673049180933,0.07422237019116239,60306.03246947684,242.46251845359802
81067072.00171933,5068725.693734433,90.08429814416641,73028702.83877489,0.5453866727171401,0.1701498067212685,0.08526471696699618,0.4988844324303414,0.0179430544275211,0.0779195913286873,59881.88254072021,242.02772188186646
77076725.08386765,2013038.537496468,96.14342906389395,74104206.50578085,0.5460071877669228,0.16667583828999077,0.08324548862033959,0.5005545526310478,0.01388431641608978,0.08033145390364714,60036.21017487369,244.15708112716675
66557705.95793709,0.0,95.66339263570697,63671359.57986069,0.5429122840649614,0.1502185488747761,0.07476015486860826,0.502324077628195,0.013908550910263997,0.08476255061209971,60137.45454545434,244.54094648361206
86062971.20313087,0.0,98.0632466098617,84396143.69070047,0.5433919770764924,0.15829507560629982,0.07908105961029625,0.5004199637455495,0.014233372154676814,0.07743156656238591,60196.58587168511,243.26596331596375
75136557.88249856,2111270.2297065407,93.51001245232833,70260204.63217528,0.5434233919033596,0.162749991903581,0.08151741492400766,0.49912492178616186,0.017464627126712456,0.08040135060750739,60031.24897829746,255.90904927253723
71518980.09904861,0.0,93.62704495220207,66961107.64669269,0.5458410002532275,0.16717786701259985,0.08354943008424706,0.500236295765455,0.019523862686460617,0.08172397634781628,60137.45454545432,255.79116082191467
58713754.29945405,0.0,96.94604211401109,56920660.969865724,0.5415678427376583,0.14435474097368448,0.07178918175862503,0.5026891304407382,0.012092763216594535,0.08684714765189945,60219.88990931901,256.01627230644226
79394168.19493437,0.0,91.73799543934294,72834618.39777315,0.5475726376484242,0.14606473175117635,0.07182860891053815,0.5082412568086637,0.01219692810345629,0.08241818043069395,61475.52020407613,258.15231919288635
69208946.01494685,23049273.563548435,65.38651371846234,45253316.98046641,0.5560921876387523,0.17139939350429345,0.08410157595780832,0.509323958280508,0.024485955449634965,0.08456454216358811,58973.77406244684,258.102974653244
75332986.96809514,0.0,97.9052332232574,73754936.58515964,0.5418907061892937,0.15989221281269184,0.08019667801727878,0.49843287170447503,0.012936260209516454,0.08034490056976024,60137.454545454326,259.21809124946594
75660597.2954467,4825859.747274779,91.0952720847724,68923226.96725112,0.5420872103939487,0.16277751281335454,0.08175163740176919,0.49777069332968604,0.021396070173833246,0.07946885973196248,59894.14849761212,261.8663384914398
86506714.85153794,0.0,95.67377210006345,82764237.21831214,0.5343763978827832,0.15261285528694285,0.07736986979839225,0.4930317655552585,0.016582127821453196,0.07499014091622386,60650.30743931059,258.96647000312805
72840959.21647115,0.0,97.16750274484507,70777741.04603608,0.5451532552560144,0.16119421897376593,0.08038230531935717,0.501332579846184,0.012776828108081062,0.08146945955577604,60308.83455966036,259.9126968383789
78213990.34506795,133274.09441218982,95.45173582559526,74656611.44283085,0.5379289134562154,0.1580431716218093,0.07981252061333043,0.4949954509624848,0.02210096424973492,0.07850750915226412,60130.79084073375,261.99742317199707
