Optimal Profit [€],Contract Defaulting [€],Profit Percentage [%],EBITDA [€],Short Exposure [%],Long Exposure [%],Revenue Exposure [%],Cost Exposure [%],Balancing Exposure [%],Scope 2 Emissions [tCO2/MWh],Hydrogen Produced [tH2],Episode Runtime [s]
93548963.30978769,0.0,77.10646293328894,72132296.71893752,0.48083317579548085,0.2756582708104615,0.16498001038045948,0.4015053134614731,0.0,0.04878500772996222,45082.79119853865,207.72866296768188
95880680.22137278,0.0,75.96149284628044,72832396.04732311,0.49348643569264816,0.3058667042877166,0.18246746964459162,0.4034412144678822,0.0,0.04850686682240408,44757.252163835416,234.60865664482117
93836624.8079187,0.0,81.95864730966437,76907228.37361512,0.49046392360962554,0.29166149481574893,0.1734196356620802,0.40540784867185,0.0,0.04836697551550195,45053.46292449483,229.3868796825409
97975755.13338503,0.0,82.70871133309704,81034484.48969343,0.48976674606685255,0.30046434143325484,0.17975990682971288,0.40172632142558345,0.0,0.044708764097608086,44977.994778157095,216.72986793518066
90120229.19189197,0.0,83.22759002619395,75004894.88249421,0.48569379496601645,0.2960835181838901,0.17785405845981395,0.3993111823625617,0.0,0.047926888424020646,44317.13598788271,208.40184450149536
104563070.6052432,0.0,81.1471741096796,84849976.9584639,0.48897432741420394,0.30076332223244057,0.18019881575603358,0.4008617326790614,0.0,0.04244882608781299,45659.231008193354,193.8262858390808
98859947.17455032,0.0,83.69678913891009,82742601.52952129,0.49236402976509597,0.30839891146042275,0.1845821742920479,0.40148240660785994,0.0,0.04358646849411702,44846.2828154878,204.60708212852478
98182664.48202495,0.0,80.33124322642922,78871355.0112444,0.49850510621093463,0.3219897528315148,0.19235118588491415,0.40261705786157637,0.0,0.04664719422497815,44374.442543064826,172.1082730293274
86165159.41906875,0.0,82.10120814287683,70742636.88129127,0.4780552179555744,0.2872757155932782,0.17381234541225293,0.39496331928615025,0.0,0.04850961130084432,44325.15385930044,178.92711234092712
97351902.49383095,0.0,82.42618829855978,80243462.46179542,0.4821768549826052,0.29905829880041085,0.18095247261196773,0.3949257608372406,0.0,0.04333077773934879,44357.33723117118,176.0719108581543
91064104.4822616,0.0,82.93212568921663,75521397.58698875,0.48639121141913944,0.3053524524415374,0.1841873457880228,0.39680410517322706,0.0,0.04588342537305072,44433.76959931126,171.68070530891418
94327993.82052511,0.0,82.8412535986617,78142492.57539114,0.4928855011813058,0.31170889157989384,0.1867662689847741,0.4008311150889829,0.0,0.045237694967589184,44662.20610759909,180.1085979938507
83559057.40765013,0.0,78.03080151486797,65201802.23345806,0.4810996250187679,0.2739418637585979,0.16372661072585062,0.4023308139929674,0.0,0.052553405596366704,45290.782839054795,176.86098456382751
92442621.78275946,0.0,76.80801281285027,71003340.7834366,0.48662089702383016,0.284602361592386,0.16959697659921866,0.4040914641385889,0.0,0.04935263185246976,45539.064198154396,171.51340699195862
90054520.02847087,0.0,83.61217325764053,75296541.31254166,0.5023086393761977,0.30511356123343986,0.179337925052513,0.41222565025451935,0.0,0.051833354775926765,44264.5760706572,179.98033905029297
91659279.17426775,0.0,81.77766197760023,74956815.49423762,0.4852606887824519,0.3030619702380791,0.182895224105191,0.39650882635814605,0.0,0.046404888739316814,44551.901403060925,208.7890808582306
93121636.48966712,0.0,82.96245897567613,77255999.47021833,0.4831748034420595,0.3050034423062925,0.18487909175872308,0.3938458846209919,0.0,0.0445754533342823,44210.181818181714,334.8542728424072
97978198.99082705,0.0,81.87499324734064,80219643.80760562,0.48477300289451725,0.30139841203858697,0.18186015155177396,0.3966121111199118,0.0,0.04293437085298742,45333.51847081304,353.2989377975464
89714018.21544228,0.0,79.79534812315329,71587613.15028132,0.4854383822419916,0.29351627406205194,0.17612758282137594,0.3999392933689905,0.0,0.04810450422404368,45048.69505567262,350.6615204811096
93555890.86639014,0.0,84.51457637475902,79068364.83936149,0.4760806053610684,0.3005840483043722,0.1837813321294693,0.388585877506807,0.0,0.042367071146416704,44210.18181818181,359.7818024158478
