Optimal Profit [€],Contract Defaulting [€],Profit Percentage [%],EBITDA [€],Short Exposure [%],Long Exposure [%],Revenue Exposure [%],Cost Exposure [%],Balancing Exposure [%],Scope 2 Emissions [tCO2/MWh],Hydrogen Produced [tH2],Episode Runtime [s]
67027469.89637083,0.0,89.42088783040522,59936558.671592385,0.03276541052060427,0.3926884163896641,0.3847725323962765,0.020158180539587765,0.0882461647279334,-0.06589557033186857,28441.657906316286,449.2999897003174
65399236.48050359,0.0,89.45985822636881,58506064.23658618,0.04285313982417715,0.4092702573492154,0.3987247825903918,0.025766530964466447,0.10543159516464976,-0.06969330916603877,28292.474712616095,653.4200451374054
70126265.04609057,0.0,91.74157165516151,64334937.696347654,0.0372278254263831,0.40085191690330974,0.39177547650184763,0.022642876380834263,0.08644479650713886,-0.06905298618291325,28282.90909090907,676.76225066185
65840692.93786201,0.0,90.20444331402031,59391230.53869191,0.04255123048150101,0.4087921968379582,0.39832631718445194,0.02560195555213792,0.09950683493483918,-0.06960086999756211,28431.674442170544,473.5834548473358
70775141.11552101,3763382.006314094,85.80024284687799,60725242.95233763,0.037580500764132226,0.40432182469189676,0.3951310732311131,0.022731277164638,0.09312254115156879,-0.07162740452101166,28093.263535034617,310.0816373825073
70302677.82903838,0.0,89.42760384055607,62870000.218254894,0.03742468314891554,0.4114713913973499,0.4022667861918217,0.02236997613435406,0.09443034538456987,-0.07337417177805851,28673.105325892884,292.6806709766388
73686413.2910617,0.0,92.11037141978441,67872828.96831432,0.027834097438995765,0.4048886136545537,0.39810543700605366,0.016753191914375274,0.07044292283649878,-0.07572576433668134,28289.909090909066,296.8825218677521
75967079.73963699,55235.14168758903,92.35350538750501,70158261.08007587,0.0321865891808319,0.4055528771649104,0.3976907149174514,0.019386281518752553,0.08116356362918445,-0.07542656776932302,28293.8349251233,296.830589056015
69567737.15610921,0.0,89.18824051884212,62046240.73830658,0.039044031759310274,0.40277710033815334,0.393235089940611,0.023690548418793825,0.08172594754494499,-0.06820924480566688,28285.70432008656,293.59118390083313
64944027.86195445,0.0,89.88447504549936,58374598.5171206,0.03699187008364613,0.4066756167948323,0.39761350007642327,0.02228340314531526,0.09721702670360112,-0.07060502949690009,28329.053679278884,309.0289626121521
69205081.3863582,380777.85517740843,89.20201630693897,61732327.983489625,0.039276083953261536,0.4110506171225375,0.4013863234354878,0.02351120101631833,0.09098111104955925,-0.07263518544155632,28263.87019815018,309.30738258361816
77397084.41429394,2951868.931601354,86.20008064414773,66716349.18134048,0.03554239169972981,0.4125270660009496,0.4037852469027333,0.02119089829174075,0.07366453003125463,-0.07724568734396119,28134.249043858494,297.2412791252136
73451786.13048789,0.0,91.22635963462746,67007390.57345629,0.029813221918976902,0.3898501973072918,0.38267522251300146,0.018404440587302923,0.07049857605956715,-0.0683681342931962,28539.882794354315,297.6612112522125
65655219.190645605,0.0,88.77228245956688,58283636.62936768,0.04494114303200265,0.39500269113942543,0.384068758304718,0.027680654030906658,0.09696747524902298,-0.06514908463222958,29037.320293741104,298.5009889602661
70667399.22481748,7645132.105567358,80.6818009870446,57015730.40528754,0.035811609969291294,0.393811740668837,0.385140355140166,0.02201911378757734,0.08226000273998312,-0.06694688308262094,27897.215550223846,295.8462710380554
69507033.50261271,0.0,91.24217168838014,63419726.84395379,0.03761538532539804,0.4107165795295479,0.40146972830872385,0.02251394679858253,0.09318881724225499,-0.07363495186569426,28282.90909090907,297.7872440814972
70056094.46262363,0.0,90.72924106291259,63561362.824255556,0.04020848932472956,0.41168387332315126,0.40178145002243054,0.024053464180628304,0.09181764629858329,-0.0730326300068334,28282.90909090906,335.107355594635
64138781.994423896,0.0,90.00127032503073,57725718.56598359,0.03674344448496424,0.4126876897934775,0.4036448179030201,0.021912143526701122,0.07968419398109948,-0.07205954906322862,28652.02211901502,317.66121196746826
69175288.55959556,10000.0,90.14406650658512,62357418.12528399,0.03940038995214907,0.40981233836290143,0.4001263184338666,0.023635256975736957,0.0985406272027787,-0.07201095241500417,28295.815624986335,318.3575921058655
69318961.33624184,0.0,91.02255649162566,63095890.74168888,0.03959842484224357,0.4159147870235967,0.4061340702650394,0.02351615538497894,0.09083163363467217,-0.07516143796745312,28282.90909090908,320.8669533729553
