average,totals,averages,balance,fuel_emissions_intensity
102.21610152596647,"{'buying': 22222449.223636404, 'selling': 35019981.199612975, 'baseload_ppa': 0}","{'buying': 107.61327873706287, 'selling': 97.52142424906339}",-12797531.975976571,-19.103569777386895
