Optimal Profit [€],Contract Defaulting [€],Profit Percentage [%],EBITDA [€],Short Exposure [%],Long Exposure [%],Revenue Exposure [%],Cost Exposure [%],Balancing Exposure [%],Scope 2 Emissions [tCO2/MWh],Hydrogen Produced [tH2],Episode Runtime [s]
67027469.89637083,0.0,96.7503141475215,64849287.68987417,0.010232739008371402,0.38206076181980464,0.37963542912188064,0.006348028743836118,0.08691375919154863,-0.0677518080974938,28282.909090909074,242.33445930480957
65399236.48050359,0.0,97.95740089526232,64063392.26164755,0.006952403212054226,0.3870918820445188,0.3854379611045833,0.004272683093223088,0.07638134836867293,-0.07061730866143827,28293.213178146463,266.19687604904175
70126265.04609057,0.0,97.66157232446344,68486413.05643266,0.012198188375318891,0.38527909049879683,0.38237644078174576,0.007533888520379187,0.08545419146126897,-0.06944289626498609,28282.909090909066,254.8371603488922
65840692.93786201,0.0,97.81532353201068,64402286.81288743,0.005271343975264838,0.3860427995996314,0.38479087093211983,0.003242978936039898,0.07251294867065641,-0.0705360257249961,28419.151438348483,242.83268070220947
70775141.11552101,5350617.35567131,90.64393308876738,64153371.55623356,0.009669922374320359,0.388829296626661,0.3865226530186578,0.005932278323713576,0.07998331366485864,-0.07288866537830796,28013.10013355192,245.0419888496399
70302677.82903838,0.0,96.31039880433597,67708789.38727435,0.01187090837157711,0.3984872810159097,0.39562835777318206,0.00717444038725414,0.08402960002375026,-0.07509001175271854,28549.959266023223,238.19801950454712
73686413.2910617,0.0,97.07086563960738,71528039.2404123,0.015233212633132718,0.3972265707109358,0.3935569615590261,0.009238075754454433,0.07789763290092175,-0.07642970510409816,28286.696912740626,233.4248685836792
75967079.73963699,0.0,97.84049001143698,74326563.0646399,0.009906198799900671,0.3917383543173484,0.38936871534069867,0.006049034899273774,0.07684283802030654,-0.07563307835451477,28300.870026592216,237.12583708763123
69567737.15610921,188661.37924347352,94.19921078671153,65532259.36322876,0.006233797044581841,0.38264348875205384,0.3811673737676352,0.003857676996498134,0.07740607048871151,-0.06827481378018271,28273.476021946895,234.24281692504883
64944027.86195445,0.0,98.45422099981087,63940136.71738738,0.005672184838040843,0.3884050720196667,0.3870546889191137,0.003476739100061231,0.07638111195214412,-0.07162415688816522,28282.90909090906,245.3170039653778
69205081.3863582,0.0,97.14142591462726,67226802.86408666,0.0021177684625038958,0.387354856558897,0.38685187404494537,0.0012985057639909813,0.06488920724529415,-0.07299002075469015,28309.208350783367,245.7853982448578
77397084.41429394,2979409.9198113196,90.43930465191076,69997384.96513985,0.015675375951132962,0.4004675753640074,0.3966802478066306,0.009457263934375442,0.07806100884865429,-0.07748584359316625,28132.85808485799,239.18040704727173
73451786.13048789,0.0,97.4581302071916,71584737.36655879,0.004632472814027947,0.37693294384918785,0.37584308372490105,0.0028913899463319133,0.0794512410049115,-0.06978406840735399,28409.77548151168,238.61559557914734
65655219.190645605,0.0,95.7714447743916,62878951.98867491,0.0037496231432329477,0.3664746838567388,0.3656029322291527,0.0023787499273126896,0.07844880556827577,-0.06494250202935091,29147.180119230037,237.90609216690063
70667399.22481748,10658016.22348659,81.49525626803474,57590578.09622021,0.013657213249920789,0.38334516274882574,0.3800997203128965,0.008466110313372313,0.08063438705012449,-0.06874031953914876,27745.049685682476,238.97564506530762
69507033.50261271,0.0,97.92706830232987,68066200.17302686,0.007230626897449761,0.39190419429227025,0.39017612845459465,0.004409408888303156,0.07659393818053511,-0.07419463507794632,28292.256512966356,240.97214365005493
70056094.46262363,40000.0,97.53382413181788,68328387.96679553,0.011494490075544959,0.3941087864553219,0.39135156061630605,0.0069961034459918,0.07777778695829181,-0.07393051364024927,28280.909090909063,240.26476883888245
64138781.994423896,0.0,96.5435732752584,61921871.992644876,0.007068789246169813,0.3931121806899483,0.39142104496348823,0.004301916372807356,0.07975207538414016,-0.07243895691522839,28719.629436596668,233.21280694007874
69175288.55959556,0.0,97.72129096271071,67598985.00761712,0.006356888693333329,0.38958655213602,0.3880710744468456,0.00388996406797246,0.07487290324209522,-0.07259898546921022,28292.32577827621,211.61039757728577
69318961.33624184,387844.55032632686,96.46228979579875,66866657.367603295,0.009231499083048938,0.3978008447724308,0.3955812388839792,0.005579691239020121,0.07802179090668876,-0.07532190976645955,28263.502800488546,242.67934727668762
