average,totals,averages,balance,fuel_emissions_intensity
0.07258243318248292,"{'buying': 1405.6301758891823, 'selling': 89199.40205249729, 'baseload_ppa': 31878.2046537465}","{'buying': 0.07864010721687825, 'selling': 0.08344630614688746}",-55915.5672228616,-0.06775180809749382
0.07112158856771687,"{'buying': 929.2056488332221, 'selling': 90468.16469190772, 'baseload_ppa': 31236.60169894125}","{'buying': 0.07648974307629633, 'selling': 0.08255309075231192}",-58302.35734413324,-0.07061730866143827
0.0736767149459036,"{'buying': 1807.1077165452773, 'selling': 91477.14320827911, 'baseload_ppa': 32358.813204240858}","{'buying': 0.08481601823324957, 'selling': 0.08459301351178986}",-57311.22228749298,-0.0694428962649861
0.07086187084409125,"{'buying': 754.735753620135, 'selling': 90367.04164335104, 'baseload_ppa': 31122.533674724877}","{'buying': 0.08157164800620736, 'selling': 0.08231400736086758}",-58489.77221500603,-0.0705360257249961
0.07461239138864742,"{'buying': 1337.603747224237, 'selling': 93688.48748494954, 'baseload_ppa': 32769.76229789395}","{'buying': 0.07995279459720776, 'selling': 0.08594863148097298}",-59581.12143983135,-0.07288866537830797
0.07006653639698199,"{'buying': 1544.7167489670653, 'selling': 94859.55998976258, 'baseload_ppa': 30773.222785554488}","{'buying': 0.07378738002150757, 'selling': 0.08217031624579467}",-62541.62045524103,-0.07509001175271855
0.07268178657122748,"{'buying': 2077.721095840331, 'selling': 97085.22406516896, 'baseload_ppa': 31921.84066208311}","{'buying': 0.07807553920231651, 'selling': 0.085635689816995}",-63085.662307245526,-0.07642970510409818
0.07379678656471203,"{'buying': 1357.3524236921994, 'selling': 96227.48300988162, 'baseload_ppa': 32411.548659221524}","{'buying': 0.07839599881910014, 'selling': 0.0863426625866727}",-62458.58192696789,-0.07563307835451479
0.07473895914216154,"{'buying': 951.470239029566, 'selling': 90102.55687282606, 'baseload_ppa': 32825.350855237346}","{'buying': 0.08740568833487045, 'selling': 0.08377062303423446}",-56325.735778559145,-0.06827481378018271
0.07078467656348167,"{'buying': 744.6165291170046, 'selling': 90944.66315560085, 'baseload_ppa': 31088.62994668115}","{'buying': 0.07515440888888902, 'selling': 0.08245154125338602}",-59111.4166798027,-0.07162415688816523
0.07294789060781186,"{'buying': 284.6509500170189, 'selling': 92619.89944021145, 'baseload_ppa': 32038.71355495097}","{'buying': 0.07687940861140054, 'selling': 0.08396549993494641}",-60296.53493524346,-0.07299002075469016
0.07473706727237782,"{'buying': 2492.859949175154, 'selling': 98920.05006794307, 'baseload_ppa': 32824.51994602834}","{'buying': 0.09152294590073697, 'selling': 0.08658474286784382}",-63602.67017273958,-0.07748584359316626
0.0766373305627149,"{'buying': 662.101627247346, 'selling': 92165.58880299916, 'baseload_ppa': 33659.11558314439}","{'buying': 0.0814528091673037, 'selling': 0.08722687577015756}",-57844.37159260743,-0.069784068407354
0.07189604049126185,"{'buying': 544.1865772386727, 'selling': 87312.94296470993, 'baseload_ppa': 31576.740983762204}","{'buying': 0.08057391057249509, 'selling': 0.08411323985906839}",-55192.015403709054,-0.06494250202935091
0.07563997542255377,"{'buying': 2083.2448854112226, 'selling': 90970.87410255455, 'baseload_ppa': 33221.077205585614}","{'buying': 0.08904167186608754, 'selling': 0.08660475196815921}",-55666.55201155771,-0.06874031953914876
0.07296939818097736,"{'buying': 959.0362125089746, 'selling': 94259.73599357702, 'baseload_ppa': 32048.159681085257}","{'buying': 0.07590708768686652, 'selling': 0.08431274330071171}",-61252.54009998279,-0.07419463507794634
0.07259067346469597,"{'buying': 1573.6057157573705, 'selling': 94465.35370784016, 'baseload_ppa': 31881.82378569447}","{'buying': 0.07837800142587277, 'selling': 0.0841123890022153}",-61009.924206388314,-0.07393051364024927
0.06938381287185001,"{'buying': 931.2482491312697, 'selling': 92092.80972016626, 'baseload_ppa': 30473.370613316525}","{'buying': 0.07425281232441251, 'selling': 0.08070323669614843}",-60688.190857718466,-0.07243895691522839
0.072979536535787,"{'buying': 913.0157957379149, 'selling': 92900.99777538831, 'baseload_ppa': 32052.612446517647}","{'buying': 0.08219771840679255, 'selling': 0.08383708445972542}",-59935.369533132754,-0.07259898546921023
0.0722634120326946,"{'buying': 1385.039498558574, 'selling': 95238.09902707263, 'baseload_ppa': 31738.090564759466}","{'buying': 0.08594379190153513, 'selling': 0.08335613158338989}",-62114.96896375459,-0.07532190976645955
