baseload,buy,sell,ppa
75.62036873861567,"{'dayahead': 71.3037032197372, 'balancing': 124.83772780506258}","{'dayahead': 143.41150568598036, 'balancing': 66.97624847174575}","{'SolarPower': 54.50991557634984, 'WindPower': 60.50845040852537, 'NuclearPower': 75.62036873861567}"
72.38777356557377,"{'dayahead': 69.30481072277084, 'balancing': 66.66032455600316}","{'dayahead': 145.90645442318544, 'balancing': 59.87713333168342}","{'SolarPower': 46.723731906454944, 'WindPower': 63.24286798701659, 'NuclearPower': 72.38777356557378}"
77.80831341074682,"{'dayahead': 74.26883879491187, 'balancing': 69.27502292282139}","{'dayahead': 148.9919117080057, 'balancing': 54.458158930049855}","{'SolarPower': 52.08378488450614, 'WindPower': 65.43659307018432, 'NuclearPower': 77.8083134107468}"
72.59762477231331,"{'dayahead': 68.59501224925077, 'balancing': 73.26351478910473}","{'dayahead': 146.22886514823398, 'balancing': 51.48253700606569}","{'SolarPower': 49.31381354615875, 'WindPower': 61.43090193320811, 'NuclearPower': 72.5976247723133}"
78.9044114298725,"{'dayahead': 75.03985295752575, 'balancing': 71.14933774561129}","{'dayahead': 145.91152123942211, 'balancing': 71.30606113346647}","{'SolarPower': 52.20203353782881, 'WindPower': 68.66180646621245, 'NuclearPower': 78.9044114298725}"
72.32751297814208,"{'dayahead': 66.70123860638384, 'balancing': 62.510407464446835}","{'dayahead': 147.38809652658452, 'balancing': 63.3294785432173}","{'SolarPower': 52.17719969253697, 'WindPower': 61.31545692658726, 'NuclearPower': 72.32751297814208}"
77.09319285063751,"{'dayahead': 73.29008075734073, 'balancing': 72.73480204772471}","{'dayahead': 149.66555451543562, 'balancing': 70.89935719259304}","{'SolarPower': 53.6751782240535, 'WindPower': 65.62504151755331, 'NuclearPower': 77.09319285063754}"
78.4757252959927,"{'dayahead': 74.1947969846461, 'balancing': 68.97416157839542}","{'dayahead': 150.16186968539577, 'balancing': 52.15914428696519}","{'SolarPower': 54.98282175381289, 'WindPower': 68.25761877212216, 'NuclearPower': 78.4757252959927}"
79.75427436247722,"{'dayahead': 77.57489867745089, 'balancing': 89.39643036477445}","{'dayahead': 144.52820873387978, 'balancing': 59.16350018394707}","{'SolarPower': 54.09309442944297, 'WindPower': 68.68194427139962, 'NuclearPower': 79.75427436247722}"
71.72798440346084,"{'dayahead': 67.70233692774656, 'balancing': 62.94797569003774}","{'dayahead': 143.4446675922042, 'balancing': 60.8059058747969}","{'SolarPower': 48.419094090331896, 'WindPower': 59.636593485719544, 'NuclearPower': 71.72798440346084}"
76.69219797358835,"{'dayahead': 72.46079577230198, 'balancing': 103.42254391342738}","{'dayahead': 141.5402981285644, 'balancing': 73.0263039536343}","{'SolarPower': 55.016461859611844, 'WindPower': 66.36607071168855, 'NuclearPower': 76.69219797358835}"
81.51108492714027,"{'dayahead': 76.64896476869005, 'balancing': 72.6286117483452}","{'dayahead': 150.21168546714622, 'balancing': 76.62309824093866}","{'SolarPower': 59.683972240119914, 'WindPower': 70.6665047959675, 'NuclearPower': 81.51108492714026}"
83.86848360655738,"{'dayahead': 80.77312001438173, 'balancing': 75.91593329790385}","{'dayahead': 150.28344567963921, 'balancing': 83.88077067626524}","{'SolarPower': 59.68788589835269, 'WindPower': 70.32889842458252, 'NuclearPower': 83.86848360655736}"
73.89298793260473,"{'dayahead': 70.88468781259031, 'balancing': 67.24975688380877}","{'dayahead': 142.87317825056016, 'balancing': 75.14549874078844}","{'SolarPower': 51.71797360278101, 'WindPower': 62.82145082762658, 'NuclearPower': 73.89298793260474}"
80.1538787568306,"{'dayahead': 74.36243994521125, 'balancing': 108.65133344450385}","{'dayahead': 146.73904198364622, 'balancing': 82.2293294704278}","{'SolarPower': 55.21395384775595, 'WindPower': 67.98180916208038, 'NuclearPower': 80.1538787568306}"
76.78792918943535,"{'dayahead': 73.24359474814112, 'balancing': 68.33485320652804}","{'dayahead': 144.12793442427554, 'balancing': 50.30920397813569}","{'SolarPower': 53.473075613377524, 'WindPower': 65.2413158961586, 'NuclearPower': 76.78792918943533}"
76.3680190118397,"{'dayahead': 71.76783977670529, 'balancing': 105.45806873826929}","{'dayahead': 141.29219569461893, 'balancing': 75.12491270881732}","{'SolarPower': 51.98627477414354, 'WindPower': 66.14352933005658, 'NuclearPower': 76.36801901183969}"
70.51144102914388,"{'dayahead': 67.51603005925323, 'balancing': 63.16631404476242}","{'dayahead': 139.86189170780244, 'balancing': 56.389349696885645}","{'SolarPower': 44.62912222527718, 'WindPower': 61.664444531953286, 'NuclearPower': 70.5114410291439}"
77.11806090619307,"{'dayahead': 73.61471619135132, 'balancing': 69.75044295343392}","{'dayahead': 140.52522773018657, 'balancing': 61.98778550832994}","{'SolarPower': 52.74791593831412, 'WindPower': 67.68165801195889, 'NuclearPower': 77.11806090619307}"
75.78253255919854,"{'dayahead': 72.17753795890572, 'balancing': 81.77698985366065}","{'dayahead': 146.6113384194581, 'balancing': 63.365137337786756}","{'SolarPower': 50.20912714364526, 'WindPower': 65.21635402334609, 'NuclearPower': 75.78253255919853}"
