87840,0,1,2,3
0,864.7782555173766,-2.2948659156344373,-1.1515004058115215,-4.376650143267478
1,858.001900894728,-1.8691163173706102,-1.0588791630949848,-4.881737918332831
2,858.2006304701662,-1.6460941763810077,-1.062768583615615,-5.122548713821573
3,837.2654517843631,-1.6227623467211076,-0.9488408820032417,-5.023724685419746
4,805.0227719428963,-1.4485581285871487,-0.9976472674597068,-4.798363535596207
5,690.1149901951717,-1.4409745696560872,-0.8965461654944149,-3.8536030759047493
6,578.2341755138782,-1.3704101101795705,-1.0626718525082213,-2.8183276478185513
7,762.50292553263,-1.8397902940551973,-1.0520852106047525,-3.846360752731328
8,808.8534114357623,-1.1110468394452044,-0.9697319238700648,-5.230857672532921
9,829.3231127587045,-0.7878845854521912,-1.0224422216985054,-5.589256343801434
10,842.8269726369274,-0.7015875251606777,-1.0356223746063917,-5.665098867797844
11,844.741431886623,-0.6573057092680507,-1.0324133841830612,-5.755486873503551
12,834.7121678128034,-0.09828898826548643,-1.022725488690354,-6.175376782744259
13,862.1371728583857,-0.1825036994865145,-1.061342191764766,-6.383860744689144
14,830.1662257307207,-0.346257541882072,-1.0055683754876905,-6.051888833495291
15,845.5404494974556,-0.7846343972062091,-0.9979985795806042,-5.8522461075906795
16,850.681632449184,-1.327995613036274,-1.0825617820004028,-5.086500571871183
17,742.3637190624788,-1.5767084317284217,-1.097985625857276,-3.870455809399685
18,0.0,0.0,-1.0,0.0
19,0.0,0.0,-1.0,0.0
20,0.0,0.0,-1.0,0.0
21,42.44958864856626,-0.08361032325062973,-0.993826593125672,-0.2267536884602696
22,699.6891727219631,-1.398129075867741,-0.9538233649127326,-3.933222868118315
23,838.5555733113712,-1.607688249026923,-1.1054517548485092,-4.838400337193761
