average,totals,averages,balance,fuel_emissions_intensity
0.07261677005532567,"{'buying': 20113.815248802213, 'selling': 33731.92651651382, 'baseload_ppa': 31893.285408299034}","{'buying': 0.06212238047281412, 'selling': 0.08200848940386497}",18275.174140587427,0.025151905105049947
