average,totals,averages,balance,fuel_emissions_intensity
0.07258243318248292,"{'buying': 1063.2970287927456, 'selling': 23104.62062343968, 'baseload_ppa': 31878.2046537465}","{'buying': 0.10682071730974808, 'selling': 0.10971506299423732}",9836.881059099564,0.012055972596248014
0.07112158856771687,"{'buying': 673.8374190738464, 'selling': 21546.94010902785, 'baseload_ppa': 31236.60169894125}","{'buying': 0.10445397119225394, 'selling': 0.10834734287705453}",10363.499008987244,0.012578118245335074
0.0736767149459036,"{'buying': 84.42790560353362, 'selling': 21659.032282862714, 'baseload_ppa': 32358.813204240858}","{'buying': 0.11224023245905454, 'selling': 0.11226783018607199}",10784.208826981678,0.013122753333891
0.07086187084409125,"{'buying': 212.95240011710985, 'selling': 22655.22854442472, 'baseload_ppa': 31122.533674724877}","{'buying': 0.11203811531655442, 'selling': 0.10917264536234116}",8680.257530417264,0.010454406273623667
0.07461239138864742,"{'buying': 256.6447973133073, 'selling': 18713.313857926532, 'baseload_ppa': 32769.76229789395}","{'buying': 0.09085813723457797, 'selling': 0.1126745062251507}",14313.093237280726,0.01755295054434305
0.07006653639698199,"{'buying': 316.99097015937514, 'selling': 28829.053093844246, 'baseload_ppa': 30773.222785554488}","{'buying': 0.09573192776627847, 'selling': 0.10466313537976812}",2261.160661869617,0.0027305101388945575
0.07268178657122748,"{'buying': 934.4666431021633, 'selling': 29672.74128759554, 'baseload_ppa': 31921.84066208311}","{'buying': 0.08947590306537946, 'selling': 0.10798731838745222}",3183.5660175897283,0.003857465185495852
0.07379678656471203,"{'buying': 119.36004277789965, 'selling': 21171.78686401214, 'baseload_ppa': 32411.548659221524}","{'buying': 0.1149373098733911, 'selling': 0.11354338011520303}",11359.12183798728,0.013723951238181207
0.07473895914216154,"{'buying': 439.0154716800608, 'selling': 18480.538612166834, 'baseload_ppa': 32825.350855237346}","{'buying': 0.11500655460290238, 'selling': 0.11058663785634651}",14783.827714750572,0.017922002702670088
0.07078467656348167,"{'buying': 285.35188019000617, 'selling': 19918.750888088907, 'baseload_ppa': 31088.62994668115}","{'buying': 0.10040827110329183, 'selling': 0.11048784943938779}",11455.23093878225,0.01387191329169416
0.07294789060781186,"{'buying': 70.60777245767213, 'selling': 21842.92681243495, 'baseload_ppa': 32038.71355495097}","{'buying': 0.09947316651501027, 'selling': 0.10725301353367694}",10266.39451497369,0.01242673269855408
0.07473706727237782,"{'buying': 1248.3653095907089, 'selling': 31662.51903714044, 'baseload_ppa': 32824.51994602834}","{'buying': 0.107969483278813, 'selling': 0.10900784976036651}",2410.366218478608,0.002941906773728687
0.0766373305627149,"{'buying': 45.65846773742843, 'selling': 18625.780939006596, 'baseload_ppa': 33659.11558314439}","{'buying': 0.11059818908143743, 'selling': 0.11374844876627395}",15078.993111875221,0.018228784059291802
0.07189604049126185,"{'buying': 32.74097280570533, 'selling': 16570.996155419467, 'baseload_ppa': 31576.740983762204}","{'buying': 0.10241504226991462, 'selling': 0.11271991369591393}",15038.485801148443,0.018009888159294222
0.07563997542255377,"{'buying': 381.4164549274732, 'selling': 17517.65362291336, 'baseload_ppa': 33221.077205585614}","{'buying': 0.11647142629077538, 'selling': 0.11495210944679295}",16084.840037599726,0.019850624619878427
0.07296939818097736,"{'buying': 184.31695021276298, 'selling': 22013.20943784121, 'baseload_ppa': 32048.159681085257}","{'buying': 0.09739309223020266, 'selling': 0.10897864251198018}",10219.26719345681,0.012358019760222617
0.07259067346469597,"{'buying': 56.76655920997118, 'selling': 22148.827813054984, 'baseload_ppa': 31881.82378569447}","{'buying': 0.11192919875144716, 'selling': 0.1097360487557021}",9789.762531849457,0.01182076215530826
0.06938381287185001,"{'buying': 163.65933698960782, 'selling': 24808.484114639366, 'baseload_ppa': 30473.370613316525}","{'buying': 0.09773796996332058, 'selling': 0.10429593049273797}",5828.545835666766,0.0069752290764806615
0.072979536535787,"{'buying': 92.28909261643712, 'selling': 23295.286477373455, 'baseload_ppa': 32052.612446517647}","{'buying': 0.1047399615072977, 'selling': 0.10680737389056215}",8849.615061760629,0.010646489576773159
0.0722634120326946,"{'buying': 281.7321482657801, 'selling': 24001.227884898442, 'baseload_ppa': 31738.090564759466}","{'buying': 0.11913320976786249, 'selling': 0.11014250719547339}",8018.594828126803,0.009735137772700343
