average,totals,averages,balance,fuel_emissions_intensity
0.07886711620208896,"{'buying': 412505.47030356835, 'selling': 227074.29793731953, 'baseload_ppa': 276539.6562510047}","{'buying': 0.08032839986944541, 'selling': 0.07688876611817524}",461970.8286172536,0.06936693457971187
