Optimal Profit [€],Contract Defaulting [€],Profit Percentage [%],EBITDA [€],Short Exposure [%],Long Exposure [%],Revenue Exposure [%],Cost Exposure [%],Balancing Exposure [%],Scope 2 Emissions [tCO2/MWh],Hydrogen Produced [tH2],Episode Runtime [s]
69575819.59868148,0.0,29.749192236641626,20698244.322630733,0.25922787805163144,0.5312641028756889,0.45640039977447955,0.14091617087617678,0.0,-0.021571899314257393,20319.272727272568,160.016530752182
67445503.05499598,0.0,32.261261632531344,21758770.199949175,0.256732518501623,0.5363351847331275,0.46229623546927257,0.13804604167577728,0.0,-0.028643680232586084,20320.767014406214,155.20380806922913
73354874.3080098,0.0,31.21064071295086,22894526.26570964,0.25708806967493875,0.5325398407729134,0.4583879270082315,0.13924200235809578,0.0,-0.02472686691478411,20319.27272727258,152.95539116859436
68478495.53884456,0.0,30.538545574272167,20912336.568705976,0.25485561254107647,0.535313054479913,0.4619016178638717,0.1371373927866652,0.0,-0.027972726026646626,20320.7670144062,164.10256934165955
73091783.12890005,0.0,34.35636963422439,25111683.184010565,0.2553588851871585,0.532614510748017,0.4590396590903092,0.13813902958516383,0.0,-0.02769589506453346,20319.272727272582,159.50590538978577
72487735.54781878,0.0,30.467984048231383,22085551.703633577,0.2518736620805567,0.5418678298359368,0.46945831509786634,0.1336294770626892,0.0,-0.03194433648471174,20319.272727272568,164.392436504364
74675206.4377644,0.0,31.872930136710732,23801176.37735316,0.25754556931397876,0.538959915298279,0.4646496841483006,0.13787710187844426,0.0,-0.030019493314183528,20319.272727272575,153.4536063671112
78175998.94365858,0.0,35.44506393522916,27709532.807583854,0.25098329313993484,0.5349468248489585,0.46282413427903385,0.13482216777394354,0.0,-0.03239828374349497,20320.767014406207,152.9765374660492
70734961.25907639,0.0,38.11057640063265,26957501.452598214,0.25225325577113505,0.5334196222050944,0.4608769270872417,0.1359955504035823,0.0,-0.028253911293585603,20320.767014406218,152.39792728424072
67095438.14041126,0.0,30.1871893651343,20254226.96681249,0.24949048858212236,0.5315007941342744,0.4598782816255497,0.13475523141105708,0.0,-0.028571003649037755,20319.272727272568,150.60826897621155
70823706.66123927,0.0,37.87846089926516,26826930.035087764,0.24895190663311725,0.5361610750443014,0.4647116896487449,0.13326104546036474,0.0,-0.03344084910122219,20319.272727272582,149.49091029167175
79504792.06256324,0.0,37.40633578391705,29739829.48322743,0.2553550022703183,0.5395296072587218,0.4659531230440809,0.13637154147753514,0.0,-0.033524028334194,20320.767014406207,149.28975796699524
76627180.80128433,0.0,36.389033946348036,27883890.83390884,0.25440998940386866,0.53135946173116,0.45810428995011543,0.13786368185179299,0.0,-0.026348297472382303,20319.272727272582,150.84383153915405
67555804.3844344,0.0,33.90321146882341,22903587.219919473,0.2525592927830012,0.5339195010352595,0.461274319256646,0.13606017693258238,0.0,-0.029409979716150537,20319.27272727257,150.06864094734192
74713130.2583625,0.0,34.31646628189036,25638906.15325579,0.2644692944156884,0.527953512015677,0.45134638306327046,0.14510203494987226,0.0,-0.022486257723966268,20319.272727272582,151.3349552154541
69935761.77335452,0.0,36.2655634742685,25362598.07712908,0.24832858008026323,0.5361696197544201,0.46492660949413955,0.1328740153030525,0.0,-0.03154288266036674,20319.27272727258,151.2428047657013
73410550.01299626,0.0,34.06895359158492,25010206.215254933,0.2500167791723771,0.535172246825518,0.4633700661744651,0.1341664876625461,0.0,-0.030371476567642205,20319.272727272575,149.28627038002014
67718513.8169775,0.0,29.891497486139063,20242077.855252564,0.2472025210158401,0.5378755777330776,0.46700652772141155,0.13175733003225334,0.0,-0.03293764801398167,20319.272727272575,158.36958265304565
71010718.5830443,0.0,37.24457287313978,26447638.83040215,0.2556509769495622,0.5386569987486955,0.46498042215470536,0.13677827776329188,0.0,-0.031404819784663134,20319.27272727258,152.1491141319275
70545700.08533326,0.0,34.56342975334362,24383013.49299863,0.24682825793289248,0.5367967365149874,0.46605020191578855,0.13179389848474557,0.0,-0.032451180711040264,20319.272727272575,152.72864317893982
