baseload,buy,sell,ppa
66.26217694063928,{'dayahead': 62.7423409971927},{'dayahead': 76.53722938500975},"{'SolarPower': 33.98665342796175, 'WindPower': 61.793576782376014, 'HydroPower': 66.26217694063925}"
