average,totals,averages,balance,fuel_emissions_intensity
0.07258243318248292,"{'buying': 20483.074655739467, 'selling': 91312.12365144741, 'baseload_ppa': 31878.2046537465}","{'buying': 0.04305421094736287, 'selling': 0.07571568191873723}",-38950.84434196145,-0.06328928936428112
0.07112158856771687,"{'buying': 19848.027964624976, 'selling': 92999.89384006278, 'baseload_ppa': 31236.60169894125}","{'buying': 0.04370084685831294, 'selling': 0.07487922856277654}",-41915.26417649655,-0.06991988924783907
0.0736767149459036,"{'buying': 20111.78513757159, 'selling': 95245.48309726201, 'baseload_ppa': 32358.813204240858}","{'buying': 0.04338084503407423, 'selling': 0.07724664895834492}",-42774.88475544956,-0.0712357328831991
0.07086187084409125,"{'buying': 19853.957194307957, 'selling': 93253.33803057708, 'baseload_ppa': 31122.533674724877}","{'buying': 0.042630372849624024, 'selling': 0.07384938407354753}",-42276.847161544254,-0.07055941111801557
0.07461239138864742,"{'buying': 21586.514376990817, 'selling': 96671.13042551791, 'baseload_ppa': 32769.76229789395}","{'buying': 0.04748398479123538, 'selling': 0.07812558187807646}",-42314.85375063315,-0.0713469215150334
0.07006653639698199,"{'buying': 23126.32479276123, 'selling': 94262.12026275705, 'baseload_ppa': 30773.222785554488}","{'buying': 0.04339937861251129, 'selling': 0.07442553476203614}",-40362.57268444133,-0.06270678952420333
0.07268178657122748,"{'buying': 19851.0490732714, 'selling': 98222.11362544312, 'baseload_ppa': 31921.84066208311}","{'buying': 0.04227679390516236, 'selling': 0.07713482706155896}",-46449.223890088615,-0.0775208876917282
0.07379678656471203,"{'buying': 21001.600082149438, 'selling': 99443.49398535915, 'baseload_ppa': 32411.548659221524}","{'buying': 0.044196589097056954, 'selling': 0.07827452643737047}",-46030.34524398819,-0.07668079313271185
0.07473895914216154,"{'buying': 22539.252363280004, 'selling': 94643.06484429415, 'baseload_ppa': 32825.350855237346}","{'buying': 0.0495723504235757, 'selling': 0.07694313792185456}",-39278.46162577679,-0.06557339169578774
0.07078467656348167,"{'buying': 18501.3155963175, 'selling': 92926.50189388338, 'baseload_ppa': 31088.62994668115}","{'buying': 0.0403879812100345, 'selling': 0.07498890709469347}",-43336.556350884726,-0.07161925671868687
0.07294789060781186,"{'buying': 21849.562869600795, 'selling': 96462.9905537141, 'baseload_ppa': 32038.71355495097}","{'buying': 0.0470948163373225, 'selling': 0.07632642968723544}",-42574.71412916234,-0.07107631741095556
0.07473706727237782,"{'buying': 23724.57624729762, 'selling': 100693.46567261463, 'baseload_ppa': 32824.51994602834}","{'buying': 0.04838632097235717, 'selling': 0.0778372914239957}",-44144.369479288674,-0.07369677709397118
0.0766373305627149,"{'buying': 22557.60752024709, 'selling': 97634.64620527776, 'baseload_ppa': 33659.11558314439}","{'buying': 0.04792841853144755, 'selling': 0.08051591193917032}",-41417.923101886285,-0.06770312618274932
0.07189604049126185,"{'buying': 20918.076837032346, 'selling': 93233.19394424267, 'baseload_ppa': 31576.740983762204}","{'buying': 0.04366582745294058, 'selling': 0.07660505085647436}",-40738.37612344812,-0.06546300337343496
0.07563997542255377,"{'buying': 23514.34992211427, 'selling': 95352.81365799175, 'baseload_ppa': 33221.077205585614}","{'buying': 0.04874176426574398, 'selling': 0.07859866486521663}",-38617.386530291864,-0.06459627314751049
0.07296939818097736,"{'buying': 19461.702355983267, 'selling': 96118.33300937693, 'baseload_ppa': 32048.159681085257}","{'buying': 0.04436939381056386, 'selling': 0.07739934226259122}",-44608.47097230841,-0.07447157090535633
0.07259067346469597,"{'buying': 20199.71404772302, 'selling': 95597.98754699648, 'baseload_ppa': 31881.82378569447}","{'buying': 0.043683735523746624, 'selling': 0.07565525730569049}",-43516.449713578986,-0.07264849701766123
0.06938381287185001,"{'buying': 20612.031185488755, 'selling': 94401.49738911614, 'baseload_ppa': 30473.370613316525}","{'buying': 0.04237715525817126, 'selling': 0.07281924738613887}",-43316.095590310855,-0.07088233223124099
0.072979536535787,"{'buying': 22087.06246811211, 'selling': 96317.39516926123, 'baseload_ppa': 32052.612446517647}","{'buying': 0.04717077607347546, 'selling': 0.076184818573092}",-42177.72025463147,-0.07032692660685767
0.0722634120326946,"{'buying': 20319.99228320355, 'selling': 95915.8140314895, 'baseload_ppa': 31738.090564759466}","{'buying': 0.04486028886550355, 'selling': 0.07557423549027424}",-43857.731183526485,-0.07321824905430127
