baseload,buy,sell,ppa
75.62036873861567,"{'dayahead': 56.09306651464153, 'balancing': 119.51338562489812}","{'dayahead': 119.50193482742621, 'balancing': 52.874140213922466}","{'SolarPower': 54.50991557634984, 'WindPower': 60.50845040852537, 'NuclearPower': 75.62036873861567}"
72.38777356557377,"{'dayahead': 54.98545560911043, 'balancing': 57.21520199178079}","{'dayahead': 119.25879069911979, 'balancing': 37.50172063271111}","{'SolarPower': 46.723731906454944, 'WindPower': 63.24286798701659, 'NuclearPower': 72.38777356557378}"
77.80831341074682,"{'dayahead': 58.543385576768124, 'balancing': 61.72492770064467}","{'dayahead': 124.56882752930268, 'balancing': 48.470779254345985}","{'SolarPower': 52.08378488450614, 'WindPower': 65.43659307018432, 'NuclearPower': 77.8083134107468}"
72.59762477231331,"{'dayahead': 52.98193909739338, 'balancing': 53.72433808042497}","{'dayahead': 120.043950041697, 'balancing': 40.09425720223936}","{'SolarPower': 49.31381354615875, 'WindPower': 61.43090193320811, 'NuclearPower': 72.5976247723133}"
78.9044114298725,"{'dayahead': 59.7665983884173, 'balancing': 72.18707469255024}","{'dayahead': 123.14054815283497, 'balancing': 63.189718035041146}","{'SolarPower': 52.20203353782881, 'WindPower': 68.66180646621245, 'NuclearPower': 78.9044114298725}"
72.32751297814208,"{'dayahead': 51.080829979380894, 'balancing': 58.67586925212856}","{'dayahead': 121.0326991201798, 'balancing': 55.88819980800017}","{'SolarPower': 52.17719969253697, 'WindPower': 61.31545692658726, 'NuclearPower': 72.32751297814208}"
77.09319285063751,"{'dayahead': 56.03938064253178, 'balancing': 109.19634026031353}","{'dayahead': 124.63381432048988, 'balancing': 41.15883668309758}","{'SolarPower': 53.6751782240535, 'WindPower': 65.62504151755331, 'NuclearPower': 77.09319285063754}"
78.4757252959927,"{'dayahead': 58.65535565656615, 'balancing': 59.367033956804875}","{'dayahead': 127.55859372219311, 'balancing': 43.694518106287106}","{'SolarPower': 54.98282175381289, 'WindPower': 68.25761877212216, 'NuclearPower': 78.4757252959927}"
79.75427436247722,"{'dayahead': 62.467954171625244, 'balancing': 89.62186007614497}","{'dayahead': 120.72784543153207, 'balancing': 62.14337560608736}","{'SolarPower': 54.09309442944297, 'WindPower': 68.68194427139962, 'NuclearPower': 79.75427436247722}"
71.72798440346084,"{'dayahead': 52.35338153373029, 'balancing': 48.77964611047092}","{'dayahead': 117.57930790627499, 'balancing': 56.10593862917876}","{'SolarPower': 48.419094090331896, 'WindPower': 59.636593485719544, 'NuclearPower': 71.72798440346084}"
76.69219797358835,"{'dayahead': 57.869065483151886, 'balancing': 115.84199832916815}","{'dayahead': 118.59084575766184, 'balancing': 60.32256924712592}","{'SolarPower': 55.016461859611844, 'WindPower': 66.36607071168855, 'NuclearPower': 76.69219797358835}"
81.51108492714027,"{'dayahead': 60.87203545360916, 'balancing': 63.21491350610278}","{'dayahead': 126.01284240003392, 'balancing': 63.36578749934031}","{'SolarPower': 59.683972240119914, 'WindPower': 70.6665047959675, 'NuclearPower': 81.51108492714026}"
83.86848360655738,"{'dayahead': 65.95008076825387, 'balancing': 63.10205244275556}","{'dayahead': 126.98508559596112, 'balancing': 67.4927382148858}","{'SolarPower': 59.68788589835269, 'WindPower': 70.32889842458252, 'NuclearPower': 83.86848360655736}"
73.89298793260473,"{'dayahead': 56.76187837254198, 'balancing': 57.80185619233871}","{'dayahead': 119.27895778238305, 'balancing': 60.666537354215315}","{'SolarPower': 51.71797360278101, 'WindPower': 62.82145082762658, 'NuclearPower': 73.89298793260474}"
80.1538787568306,"{'dayahead': 59.59432941257501, 'balancing': 122.89443074489922}","{'dayahead': 122.59838553824798, 'balancing': 59.22747912331649}","{'SolarPower': 55.21395384775595, 'WindPower': 67.98180916208038, 'NuclearPower': 80.1538787568306}"
76.78792918943535,"{'dayahead': 58.12385469623096, 'balancing': 59.52811761173603}","{'dayahead': 121.20114722026295, 'balancing': 61.78422361719582}","{'SolarPower': 53.473075613377524, 'WindPower': 65.2413158961586, 'NuclearPower': 76.78792918943533}"
76.3680190118397,"{'dayahead': 56.76048315290134, 'balancing': 107.78910712381477}","{'dayahead': 119.98178496544207, 'balancing': 59.4092408098719}","{'SolarPower': 51.98627477414354, 'WindPower': 66.14352933005658, 'NuclearPower': 76.36801901183969}"
70.51144102914388,"{'dayahead': 52.74610408267627, 'balancing': 51.167420376058885}","{'dayahead': 117.08313493587653, 'balancing': 43.93665469756357}","{'SolarPower': 44.62912222527718, 'WindPower': 61.664444531953286, 'NuclearPower': 70.5114410291439}"
77.11806090619307,"{'dayahead': 59.27591545852416, 'balancing': 62.05310075198136}","{'dayahead': 119.37458852184406, 'balancing': 61.41859083304926}","{'SolarPower': 52.74791593831412, 'WindPower': 67.68165801195889, 'NuclearPower': 77.11806090619307}"
75.78253255919854,"{'dayahead': 56.402465540071326, 'balancing': 104.54157421029569}","{'dayahead': 120.52304594235322, 'balancing': 59.161629629697785}","{'SolarPower': 50.20912714364526, 'WindPower': 65.21635402334609, 'NuclearPower': 75.78253255919853}"
