baseload,buy,sell,ppa
75.62036873861567,{'dayahead': 41.824904683876156},{'dayahead': 91.40900606318704},"{'SolarPower': 54.50991557634984, 'WindPower': 60.50845040852537, 'NuclearPower': 75.62036873861567}"
72.38777356557377,{'dayahead': 41.10918372291758},{'dayahead': 87.18411099972363},"{'SolarPower': 46.723731906454944, 'WindPower': 63.24286798701659, 'NuclearPower': 72.38777356557378}"
77.80831341074682,{'dayahead': 39.8011421773937},{'dayahead': 94.56715240349604},"{'SolarPower': 52.08378488450614, 'WindPower': 65.43659307018432, 'NuclearPower': 77.8083134107468}"
72.59762477231331,{'dayahead': 37.26837705106346},{'dayahead': 88.4852092194961},"{'SolarPower': 49.31381354615875, 'WindPower': 61.43090193320811, 'NuclearPower': 72.5976247723133}"
78.9044114298725,{'dayahead': 42.69844437857407},{'dayahead': 94.5329472544481},"{'SolarPower': 52.20203353782881, 'WindPower': 68.66180646621245, 'NuclearPower': 78.9044114298725}"
72.32751297814208,{'dayahead': 34.602887639893815},{'dayahead': 91.98428711983271},"{'SolarPower': 52.17719969253697, 'WindPower': 61.31545692658726, 'NuclearPower': 72.32751297814208}"
77.09319285063751,{'dayahead': 38.609325945618004},{'dayahead': 94.80843329486868},"{'SolarPower': 53.6751782240535, 'WindPower': 65.62504151755331, 'NuclearPower': 77.09319285063754}"
78.4757252959927,{'dayahead': 39.95471406800646},{'dayahead': 97.81752717272647},"{'SolarPower': 54.98282175381289, 'WindPower': 68.25761877212216, 'NuclearPower': 78.4757252959927}"
79.75427436247722,{'dayahead': 47.52650242342732},{'dayahead': 93.26316772515813},"{'SolarPower': 54.09309442944297, 'WindPower': 68.68194427139962, 'NuclearPower': 79.75427436247722}"
71.72798440346084,{'dayahead': 35.32499987528587},{'dayahead': 87.59454135018491},"{'SolarPower': 48.419094090331896, 'WindPower': 59.636593485719544, 'NuclearPower': 71.72798440346084}"
76.69219797358835,{'dayahead': 41.89205939161445},{'dayahead': 91.71707406047244},"{'SolarPower': 55.016461859611844, 'WindPower': 66.36607071168855, 'NuclearPower': 76.69219797358835}"
81.51108492714027,{'dayahead': 43.047987201799565},{'dayahead': 97.99314236628142},"{'SolarPower': 59.683972240119914, 'WindPower': 70.6665047959675, 'NuclearPower': 81.51108492714026}"
83.86848360655738,{'dayahead': 49.34538318604217},{'dayahead': 99.97017966616262},"{'SolarPower': 59.68788589835269, 'WindPower': 70.32889842458252, 'NuclearPower': 83.86848360655736}"
73.89298793260473,{'dayahead': 42.39496452379416},{'dayahead': 89.52713524142563},"{'SolarPower': 51.71797360278101, 'WindPower': 62.82145082762658, 'NuclearPower': 73.89298793260474}"
80.1538787568306,{'dayahead': 43.8858845193297},{'dayahead': 96.21242294688057},"{'SolarPower': 55.21395384775595, 'WindPower': 67.98180916208038, 'NuclearPower': 80.1538787568306}"
76.78792918943535,{'dayahead': 43.501189922108836},{'dayahead': 92.71017327893101},"{'SolarPower': 53.473075613377524, 'WindPower': 65.2413158961586, 'NuclearPower': 76.78792918943533}"
76.3680190118397,{'dayahead': 40.21881339632077},{'dayahead': 92.27517726010187},"{'SolarPower': 51.98627477414354, 'WindPower': 66.14352933005658, 'NuclearPower': 76.36801901183969}"
70.51144102914388,{'dayahead': 34.112372825463225},{'dayahead': 86.92611883552368},"{'SolarPower': 44.62912222527718, 'WindPower': 61.664444531953286, 'NuclearPower': 70.5114410291439}"
77.11806090619307,{'dayahead': 44.69777004514303},{'dayahead': 92.44817496841588},"{'SolarPower': 52.74791593831412, 'WindPower': 67.68165801195889, 'NuclearPower': 77.11806090619307}"
75.78253255919854,{'dayahead': 39.47565877528361},{'dayahead': 91.09500821319637},"{'SolarPower': 50.20912714364526, 'WindPower': 65.21635402334609, 'NuclearPower': 75.78253255919853}"
