baseload,buy,sell,ppa
66.26217694063928,{'dayahead': 72.28743044819657},{'dayahead': 58.350274531306574},"{'SolarPower': 33.98665342796175, 'WindPower': 61.793576782376014, 'HydroPower': 66.26217694063925}"
