baseload,buy,sell,ppa
75.62036873861567,{'dayahead': 54.26736400287156},{'dayahead': 103.92787082663295},"{'SolarPower': 54.50991557634984, 'WindPower': 60.50845040852537, 'NuclearPower': 75.62036873861567}"
72.38777356557377,{'dayahead': 52.14877713391024},{'dayahead': 98.9363502432798},"{'SolarPower': 46.723731906454944, 'WindPower': 63.24286798701659, 'NuclearPower': 72.38777356557378}"
77.80831341074682,{'dayahead': 53.86372683855215},{'dayahead': 107.47366294747853},"{'SolarPower': 52.08378488450614, 'WindPower': 65.43659307018432, 'NuclearPower': 77.8083134107468}"
72.59762477231331,{'dayahead': 48.18549308065313},{'dayahead': 102.17185544593715},"{'SolarPower': 49.31381354615875, 'WindPower': 61.43090193320811, 'NuclearPower': 72.5976247723133}"
78.9044114298725,{'dayahead': 56.71280434798433},{'dayahead': 107.6705461641153},"{'SolarPower': 52.20203353782881, 'WindPower': 68.66180646621245, 'NuclearPower': 78.9044114298725}"
72.32751297814208,{'dayahead': 47.48791937489667},{'dayahead': 104.0643204172897},"{'SolarPower': 52.17719969253697, 'WindPower': 61.31545692658726, 'NuclearPower': 72.32751297814208}"
77.09319285063751,{'dayahead': 52.051638157882365},{'dayahead': 109.46205782208607},"{'SolarPower': 53.6751782240535, 'WindPower': 65.62504151755331, 'NuclearPower': 77.09319285063754}"
78.4757252959927,{'dayahead': 54.07368373497025},{'dayahead': 109.15108437213621},"{'SolarPower': 54.98282175381289, 'WindPower': 68.25761877212216, 'NuclearPower': 78.4757252959927}"
79.75427436247722,{'dayahead': 60.84370676656937},{'dayahead': 104.93605624492508},"{'SolarPower': 54.09309442944297, 'WindPower': 68.68194427139962, 'NuclearPower': 79.75427436247722}"
71.72798440346084,{'dayahead': 49.362914325806265},{'dayahead': 101.01503621578642},"{'SolarPower': 48.419094090331896, 'WindPower': 59.636593485719544, 'NuclearPower': 71.72798440346084}"
76.69219797358835,{'dayahead': 56.30399778892788},{'dayahead': 102.45180895301127},"{'SolarPower': 55.016461859611844, 'WindPower': 66.36607071168855, 'NuclearPower': 76.69219797358835}"
81.51108492714027,{'dayahead': 57.79250604793684},{'dayahead': 110.83744095223237},"{'SolarPower': 59.683972240119914, 'WindPower': 70.6665047959675, 'NuclearPower': 81.51108492714026}"
83.86848360655738,{'dayahead': 63.17551536718264},{'dayahead': 111.65719614644779},"{'SolarPower': 59.68788589835269, 'WindPower': 70.32889842458252, 'NuclearPower': 83.86848360655736}"
73.89298793260473,{'dayahead': 54.45935722578592},{'dayahead': 102.40710574526592},"{'SolarPower': 51.71797360278101, 'WindPower': 62.82145082762658, 'NuclearPower': 73.89298793260474}"
80.1538787568306,{'dayahead': 56.992920424219044},{'dayahead': 108.24469747454455},"{'SolarPower': 55.21395384775595, 'WindPower': 67.98180916208038, 'NuclearPower': 80.1538787568306}"
76.78792918943535,{'dayahead': 55.779317163128525},{'dayahead': 105.56667669485665},"{'SolarPower': 53.473075613377524, 'WindPower': 65.2413158961586, 'NuclearPower': 76.78792918943533}"
76.3680190118397,{'dayahead': 53.76554270038487},{'dayahead': 104.72240181569599},"{'SolarPower': 51.98627477414354, 'WindPower': 66.14352933005658, 'NuclearPower': 76.36801901183969}"
70.51144102914388,{'dayahead': 48.06043174011281},{'dayahead': 99.7358996047658},"{'SolarPower': 44.62912222527718, 'WindPower': 61.664444531953286, 'NuclearPower': 70.5114410291439}"
77.11806090619307,{'dayahead': 56.33552596331189},{'dayahead': 104.37719528944471},"{'SolarPower': 52.74791593831412, 'WindPower': 67.68165801195889, 'NuclearPower': 77.11806090619307}"
