baseload,buy,sell,ppa
75.62036873861567,"{'dayahead': 40.981007788439506, 'balancing': 70.36985726477651}","{'dayahead': 103.66226423164747, 'balancing': 41.80456350342057}","{'SolarPower': 54.50991557634984, 'WindPower': 60.50845040852537, 'NuclearPower': 75.62036873861567}"
72.38777356557377,"{'dayahead': 38.981101917757314, 'balancing': 66.04087817163116}","{'dayahead': 99.99528427607642, 'balancing': 39.314287095946526}","{'SolarPower': 46.723731906454944, 'WindPower': 63.24286798701659, 'NuclearPower': 72.38777356557378}"
77.80831341074682,"{'dayahead': 41.235487020465115, 'balancing': 80.23088480865644}","{'dayahead': 106.11421830836855, 'balancing': 45.78205906811237}","{'SolarPower': 52.08378488450614, 'WindPower': 65.43659307018432, 'NuclearPower': 77.8083134107468}"
72.59762477231331,"{'dayahead': 36.8226030702756, 'balancing': 67.1000501244771}","{'dayahead': 100.43820589493492, 'balancing': 41.160050114703424}","{'SolarPower': 49.31381354615875, 'WindPower': 61.43090193320811, 'NuclearPower': 72.5976247723133}"
78.9044114298725,"{'dayahead': 44.17572909866892, 'balancing': 87.86524238209536}","{'dayahead': 106.63408863508899, 'balancing': 45.6818468513326}","{'SolarPower': 52.20203353782881, 'WindPower': 68.66180646621245, 'NuclearPower': 78.9044114298725}"
72.32751297814208,"{'dayahead': 35.80518130217953, 'balancing': 75.3773361912396}","{'dayahead': 102.97214536735068, 'balancing': 38.68725710086497}","{'SolarPower': 52.17719969253697, 'WindPower': 61.31545692658726, 'NuclearPower': 72.32751297814208}"
77.09319285063751,"{'dayahead': 39.804817468821916, 'balancing': 95.29790087789321}","{'dayahead': 106.66933640159718, 'balancing': 42.67002589326514}","{'SolarPower': 53.6751782240535, 'WindPower': 65.62504151755331, 'NuclearPower': 77.09319285063754}"
78.4757252959927,"{'dayahead': 40.7487381570661, 'balancing': 88.92314544550345}","{'dayahead': 108.30321407501054, 'balancing': 44.981992874250686}","{'SolarPower': 54.98282175381289, 'WindPower': 68.25761877212216, 'NuclearPower': 78.4757252959927}"
79.75427436247722,"{'dayahead': 49.22154407911693, 'balancing': 81.43691215524696}","{'dayahead': 104.14909049728759, 'balancing': 47.36097372268651}","{'SolarPower': 54.09309442944297, 'WindPower': 68.68194427139962, 'NuclearPower': 79.75427436247722}"
71.72798440346084,"{'dayahead': 36.86993766184806, 'balancing': 61.06532584117389}","{'dayahead': 100.28543325580053, 'balancing': 40.6254808569135}","{'SolarPower': 48.419094090331896, 'WindPower': 59.636593485719544, 'NuclearPower': 71.72798440346084}"
76.69219797358835,"{'dayahead': 43.94029342387954, 'balancing': 109.70839379421264}","{'dayahead': 102.32526296220765, 'balancing': 45.80717896189654}","{'SolarPower': 55.016461859611844, 'WindPower': 66.36607071168855, 'NuclearPower': 76.69219797358835}"
81.51108492714027,"{'dayahead': 45.119790008272844, 'balancing': 127.86519858760325}","{'dayahead': 108.61082440126197, 'balancing': 46.69540123352123}","{'SolarPower': 59.683972240119914, 'WindPower': 70.6665047959675, 'NuclearPower': 81.51108492714026}"
83.86848360655738,"{'dayahead': 50.79411412004333, 'balancing': 75.99692270500748}","{'dayahead': 110.42519205896345, 'balancing': 50.91530480267148}","{'SolarPower': 59.68788589835269, 'WindPower': 70.32889842458252, 'NuclearPower': 83.86848360655736}"
73.89298793260473,"{'dayahead': 42.172571023642625, 'balancing': 67.39948615328183}","{'dayahead': 102.19121916534333, 'balancing': 46.360983923566366}","{'SolarPower': 51.71797360278101, 'WindPower': 62.82145082762658, 'NuclearPower': 73.89298793260474}"
80.1538787568306,"{'dayahead': 44.437184274463014, 'balancing': 122.25811665399551}","{'dayahead': 106.78390627550971, 'balancing': 44.28310916948527}","{'SolarPower': 55.21395384775595, 'WindPower': 67.98180916208038, 'NuclearPower': 80.1538787568306}"
76.78792918943535,"{'dayahead': 43.500183609595325, 'balancing': 72.68849815559966}","{'dayahead': 104.10713304550572, 'balancing': 44.57706296796655}","{'SolarPower': 53.473075613377524, 'WindPower': 65.2413158961586, 'NuclearPower': 76.78792918943533}"
76.3680190118397,"{'dayahead': 40.937869804241615, 'balancing': 95.38393269446894}","{'dayahead': 104.16053025234585, 'balancing': 44.0923887761495}","{'SolarPower': 51.98627477414354, 'WindPower': 66.14352933005658, 'NuclearPower': 76.36801901183969}"
70.51144102914388,"{'dayahead': 35.996486014145674, 'balancing': 65.07135252294069}","{'dayahead': 98.75023410533383, 'balancing': 40.331782281866474}","{'SolarPower': 44.62912222527718, 'WindPower': 61.664444531953286, 'NuclearPower': 70.5114410291439}"
77.11806090619307,"{'dayahead': 44.0437497288866, 'balancing': 74.41211842929903}","{'dayahead': 104.0954145410658, 'balancing': 47.143030387802085}","{'SolarPower': 52.74791593831412, 'WindPower': 67.68165801195889, 'NuclearPower': 77.11806090619307}"
75.78253255919854,"{'dayahead': 41.484881335091906, 'balancing': 93.17678545597964}","{'dayahead': 103.05446427152593, 'balancing': 44.615794930250296}","{'SolarPower': 50.20912714364526, 'WindPower': 65.21635402334609, 'NuclearPower': 75.78253255919853}"
