average,totals,averages,balance,fuel_emissions_intensity
0.07258243318248292,"{'buying': 54389.4637106756, 'selling': 77678.54561684119, 'baseload_ppa': 31878.2046537465}","{'buying': 0.06579990509202786, 'selling': 0.08307739943804231}",8589.122747580914,0.006686163393876513
0.07112158856771687,"{'buying': 55941.88141616249, 'selling': 80062.52336053697, 'baseload_ppa': 31236.60169894125}","{'buying': 0.06512921485034687, 'selling': 0.08233315789085867}",7115.959754566764,0.005536913176918517
0.0736767149459036,"{'buying': 57709.36434972195, 'selling': 81520.41268734759, 'baseload_ppa': 32358.813204240858}","{'buying': 0.06648125558396786, 'selling': 0.08424432003615283}",8547.764866615224,0.006650997694694592
0.07086187084409125,"{'buying': 51780.47889165828, 'selling': 80294.63287621978, 'baseload_ppa': 31122.533674724877}","{'buying': 0.0621473808101891, 'selling': 0.08230715096832647}",2608.379690163376,0.002029574698986128
0.07461239138864742,"{'buying': 55615.19409115697, 'selling': 81797.90617279592, 'baseload_ppa': 32769.76229789395}","{'buying': 0.06698143464648283, 'selling': 0.08607337563898589}",6587.0502162549965,0.005188786007905733
0.07006653639698199,"{'buying': 52881.529609716985, 'selling': 85534.80458285342, 'baseload_ppa': 30773.222785554488}","{'buying': 0.06172136177944717, 'selling': 0.08223384160849492}",-1880.052187581954,-0.0014611696352194875
0.07268178657122748,"{'buying': 55109.66047941493, 'selling': 86456.71634997235, 'baseload_ppa': 31921.84066208311}","{'buying': 0.06498900938016122, 'selling': 0.08530575033500476}",574.7847915256862,0.0004498256738210711
0.07379678656471203,"{'buying': 57777.10778636837, 'selling': 88239.34872522247, 'baseload_ppa': 32411.548659221524}","{'buying': 0.06625611795251717, 'selling': 0.08590683408226052}",1949.3077203674184,0.0015259788570900182
0.07473895914216154,"{'buying': 58834.659020272775, 'selling': 79240.76337804041, 'baseload_ppa': 32825.350855237346}","{'buying': 0.07010933802178189, 'selling': 0.0836534953072576}",12419.246497469707,0.009663389332002453
0.07078467656348167,"{'buying': 52913.47852927986, 'selling': 79110.64160668367, 'baseload_ppa': 31088.62994668115}","{'buying': 0.06308801539710503, 'selling': 0.08225211124855533}",4891.466869277341,0.003800062451109733
0.07294789060781186,"{'buying': 55636.842824519474, 'selling': 82413.88847838114, 'baseload_ppa': 32038.71355495097}","{'buying': 0.06697399560430821, 'selling': 0.0838232757406587}",5261.667901089313,0.0041212423003327454
0.07473706727237782,"{'buying': 58152.573780387174, 'selling': 88954.0269419225, 'baseload_ppa': 32824.51994602834}","{'buying': 0.06784544037298121, 'selling': 0.08676519152330804}",2023.066784493014,0.0015850705643329537
0.0766373305627149,"{'buying': 60919.16915512592, 'selling': 81672.5537030417, 'baseload_ppa': 33659.11558314439}","{'buying': 0.07137125710065285, 'selling': 0.08664357835673994}",12905.7310352286,0.010018260739922805
0.07189604049126185,"{'buying': 56058.01690175007, 'selling': 77682.50811474462, 'baseload_ppa': 31576.740983762204}","{'buying': 0.06517996589846209, 'selling': 0.08352634663099824}",9952.249770767652,0.007553564421186981
0.07563997542255377,"{'buying': 60009.34091220697, 'selling': 84253.24726362496, 'baseload_ppa': 33221.077205585614}","{'buying': 0.06908256275366448, 'selling': 0.08610496346554607}",8977.17085416762,0.0071524118744160335
0.07296939818097736,"{'buying': 55198.111236246674, 'selling': 82891.2993179225, 'baseload_ppa': 32048.159681085257}","{'buying': 0.06661068389608915, 'selling': 0.08431564456689207}",4354.9715994094295,0.003387394328505945
0.07259067346469597,"{'buying': 53721.05811676125, 'selling': 83590.18947943156, 'baseload_ppa': 31881.82378569447}","{'buying': 0.06585220320652448, 'selling': 0.08354840910649283}",2012.6924230241566,0.0015808032667506027
0.06938381287185001,"{'buying': 51241.28641088576, 'selling': 81321.66384833443, 'baseload_ppa': 30473.370613316525}","{'buying': 0.0619798867687985, 'selling': 0.08082332720070816}",392.99317586785764,0.0003028759980005199
0.072979536535787,"{'buying': 56701.93361473581, 'selling': 81660.6338394001, 'baseload_ppa': 32052.612446517647}","{'buying': 0.06668443966249524, 'selling': 0.08359080906067516}",7093.912221853359,0.0055173800601820405
0.0722634120326946,"{'buying': 54249.985839499685, 'selling': 81346.69430607065, 'baseload_ppa': 31738.090564759466}","{'buying': 0.06626374160067867, 'selling': 0.0836744315954469}",4641.382098188493,0.0036114495563414274
