baseload,buy,sell,ppa
66.26217694063928,{'dayahead': 71.19403822478627},{'dayahead': 65.91076523001514},"{'SolarPower': 33.98665342796175, 'WindPower': 61.793576782376014, 'HydroPower': 66.26217694063925}"
