baseload,buy,sell,ppa
66.26217694063928,{'dayahead': 61.038407248705816},{'dayahead': 77.3411216895985},"{'SolarPower': 33.98665342796175, 'WindPower': 61.793576782376014, 'HydroPower': 66.26217694063925}"
