baseload,buy,sell,ppa
75.62036873861567,"{'dayahead': 48.81600398477801, 'balancing': 87.72456871047794}","{'dayahead': 111.23805794938644, 'balancing': 49.08588703365933}","{'SolarPower': 54.50991557634984, 'WindPower': 60.50845040852537, 'NuclearPower': 75.62036873861567}"
72.38777356557377,"{'dayahead': 46.57119576650455, 'balancing': 59.829722261713165}","{'dayahead': 107.92732973383634, 'balancing': 47.766681953146154}","{'SolarPower': 46.723731906454944, 'WindPower': 63.24286798701659, 'NuclearPower': 72.38777356557378}"
77.80831341074682,"{'dayahead': 49.70245454604717, 'balancing': 77.6925949428981}","{'dayahead': 114.54552436467003, 'balancing': 54.83062415735387}","{'SolarPower': 52.08378488450614, 'WindPower': 65.43659307018432, 'NuclearPower': 77.8083134107468}"
72.59762477231331,"{'dayahead': 44.59589483407209, 'balancing': 60.27657284493177}","{'dayahead': 108.94767264782301, 'balancing': 50.05803200525868}","{'SolarPower': 49.31381354615875, 'WindPower': 61.43090193320811, 'NuclearPower': 72.5976247723133}"
78.9044114298725,"{'dayahead': 52.28889533891242, 'balancing': 79.38913643498479}","{'dayahead': 114.52808206075532, 'balancing': 54.783096444181915}","{'SolarPower': 52.20203353782881, 'WindPower': 68.66180646621245, 'NuclearPower': 78.9044114298725}"
72.32751297814208,"{'dayahead': 43.406540997666106, 'balancing': 70.40944422362047}","{'dayahead': 110.99461361111811, 'balancing': 45.53534677664846}","{'SolarPower': 52.17719969253697, 'WindPower': 61.31545692658726, 'NuclearPower': 72.32751297814208}"
77.09319285063751,"{'dayahead': 47.97961018459282, 'balancing': 107.98157815067103}","{'dayahead': 114.94185289326991, 'balancing': 50.306810060302425}","{'SolarPower': 53.6751782240535, 'WindPower': 65.62504151755331, 'NuclearPower': 77.09319285063754}"
78.4757252959927,"{'dayahead': 49.14910100245019, 'balancing': 80.67813292578184}","{'dayahead': 116.98240568030671, 'balancing': 55.41194986028997}","{'SolarPower': 54.98282175381289, 'WindPower': 68.25761877212216, 'NuclearPower': 78.4757252959927}"
79.75427436247722,"{'dayahead': 55.95556687992123, 'balancing': 82.71831484221879}","{'dayahead': 111.97502375326522, 'balancing': 55.649960639305284}","{'SolarPower': 54.09309442944297, 'WindPower': 68.68194427139962, 'NuclearPower': 79.75427436247722}"
71.72798440346084,"{'dayahead': 44.76160205121142, 'balancing': 57.56794134356709}","{'dayahead': 108.5264117097231, 'balancing': 47.32172210707614}","{'SolarPower': 48.419094090331896, 'WindPower': 59.636593485719544, 'NuclearPower': 71.72798440346084}"
76.69219797358835,"{'dayahead': 51.08015372523727, 'balancing': 121.00706450247876}","{'dayahead': 109.86697737575112, 'balancing': 52.78102167301015}","{'SolarPower': 55.016461859611844, 'WindPower': 66.36607071168855, 'NuclearPower': 76.69219797358835}"
81.51108492714027,"{'dayahead': 53.22885462620401, 'balancing': 128.6140701659039}","{'dayahead': 116.9003147411358, 'balancing': 54.83296363932865}","{'SolarPower': 59.683972240119914, 'WindPower': 70.6665047959675, 'NuclearPower': 81.51108492714026}"
83.86848360655738,"{'dayahead': 58.7644969575698, 'balancing': 67.94683538951652}","{'dayahead': 118.11813959225056, 'balancing': 59.95803041922478}","{'SolarPower': 59.68788589835269, 'WindPower': 70.32889842458252, 'NuclearPower': 83.86848360655736}"
73.89298793260473,"{'dayahead': 49.70571371432883, 'balancing': 58.14899454107228}","{'dayahead': 110.65129157709909, 'balancing': 54.66472637359133}","{'SolarPower': 51.71797360278101, 'WindPower': 62.82145082762658, 'NuclearPower': 73.89298793260474}"
80.1538787568306,"{'dayahead': 52.37600159594152, 'balancing': 123.17997736450967}","{'dayahead': 114.29685237661185, 'balancing': 51.142883198380304}","{'SolarPower': 55.21395384775595, 'WindPower': 67.98180916208038, 'NuclearPower': 80.1538787568306}"
76.78792918943535,"{'dayahead': 50.7943383585666, 'balancing': 66.58369505640634}","{'dayahead': 112.46905669907198, 'balancing': 52.45685920055653}","{'SolarPower': 53.473075613377524, 'WindPower': 65.2413158961586, 'NuclearPower': 76.78792918943533}"
76.3680190118397,"{'dayahead': 49.095922400793405, 'balancing': 110.10015365371929}","{'dayahead': 111.88370709897598, 'balancing': 53.091172367587326}","{'SolarPower': 51.98627477414354, 'WindPower': 66.14352933005658, 'NuclearPower': 76.36801901183969}"
70.51144102914388,"{'dayahead': 44.19293455030018, 'balancing': 57.13195559669435}","{'dayahead': 106.91045571986024, 'balancing': 50.20638537793673}","{'SolarPower': 44.62912222527718, 'WindPower': 61.664444531953286, 'NuclearPower': 70.5114410291439}"
77.11806090619307,"{'dayahead': 51.78147298823677, 'balancing': 68.00006752796969}","{'dayahead': 111.63661208057118, 'balancing': 54.18833534507374}","{'SolarPower': 52.74791593831412, 'WindPower': 67.68165801195889, 'NuclearPower': 77.11806090619307}"
75.78253255919854,"{'dayahead': 49.13620397647693, 'balancing': 100.36273932434764}","{'dayahead': 111.39592583697855, 'balancing': 51.76725688075229}","{'SolarPower': 50.20912714364526, 'WindPower': 65.21635402334609, 'NuclearPower': 75.78253255919853}"
