,price,solar,wind
2023-01-05 19:00:00+00:00,163.99,0.1,140.1
2023-01-05 20:00:00+00:00,152.0,0.0,114.1
2023-01-05 21:00:00+00:00,135.0,0.0,110.0
2023-01-05 22:00:00+00:00,118.9,0.0,149.39999999999998
2023-01-05 23:00:00+00:00,107.21,0.0,143.5
2023-01-06 00:00:00+00:00,101.1,0.0,146.7
2023-01-06 01:00:00+00:00,96.73,0.0,147.7
2023-01-06 02:00:00+00:00,81.37,0.0,190.0
2023-01-06 03:00:00+00:00,75.75,0.0,206.5
2023-01-06 04:00:00+00:00,81.0,0.0,220.70000000000002
2023-01-06 05:00:00+00:00,97.45,0.0,198.6
2023-01-06 06:00:00+00:00,107.82,0.0,215.6
2023-01-06 07:00:00+00:00,122.8,1.1,278.40000000000003
2023-01-06 08:00:00+00:00,125.0,125.1,374.2
2023-01-06 09:00:00+00:00,120.7,448.5,412.9
2023-01-06 10:00:00+00:00,110.05,748.4,505.09999999999997
2023-01-06 11:00:00+00:00,103.36,874.9,637.6
2023-01-06 12:00:00+00:00,90.23,839.8,757.1999999999999
2023-01-06 13:00:00+00:00,80.23,733.6,760.0
2023-01-06 14:00:00+00:00,70.0,644.0,765.7
2023-01-06 15:00:00+00:00,80.43,455.3,892.3000000000001
2023-01-06 16:00:00+00:00,121.2,170.1,1036.2
2023-01-06 17:00:00+00:00,128.47,6.3,1256.5
2023-01-06 18:00:00+00:00,137.73,0.0,1489.7
2023-01-06 19:00:00+00:00,137.73,0.0,1784.7
2023-01-06 20:00:00+00:00,132.0,0.0,2222.8
2023-01-06 21:00:00+00:00,99.9,0.0,2552.7
2023-01-06 22:00:00+00:00,91.1,0.0,2713.0
2023-01-06 23:00:00+00:00,53.42,0.0,2803.8
2023-01-07 00:00:00+00:00,40.3,0.0,3032.4
2023-01-07 01:00:00+00:00,25.5,0.0,3227.5
2023-01-07 02:00:00+00:00,24.8,0.0,3424.3
2023-01-07 03:00:00+00:00,20.0,0.0,3543.2000000000003
2023-01-07 04:00:00+00:00,14.85,0.0,3641.3
2023-01-07 05:00:00+00:00,14.85,0.0,3855.1000000000004
2023-01-07 06:00:00+00:00,14.0,0.0,4038.5
2023-01-07 07:00:00+00:00,18.28,1.8,4089.7000000000003
2023-01-07 08:00:00+00:00,20.2,75.2,4107.8
2023-01-07 09:00:00+00:00,18.28,331.8,4068.9
2023-01-07 10:00:00+00:00,14.0,467.1,4196.2
2023-01-07 11:00:00+00:00,10.35,560.7,4306.4
2023-01-07 12:00:00+00:00,8.0,538.1,4321.099999999999
2023-01-07 13:00:00+00:00,5.46,397.7,4246.099999999999
2023-01-07 14:00:00+00:00,4.16,249.2,4267.700000000001
2023-01-07 15:00:00+00:00,8.0,93.9,4214.4
2023-01-07 16:00:00+00:00,24.61,41.1,3841.4
2023-01-07 17:00:00+00:00,40.0,1.1,3717.3
2023-01-07 18:00:00+00:00,43.45,0.0,3518.7
2023-01-07 19:00:00+00:00,50.0,0.0,3387.9
2023-01-07 20:00:00+00:00,43.45,0.0,3218.1000000000004
2023-01-07 21:00:00+00:00,30.0,0.0,3016.2999999999997
2023-01-07 22:00:00+00:00,24.61,0.0,3291.7999999999997
2023-01-07 23:00:00+00:00,7.0,0.0,3607.8
2023-01-08 00:00:00+00:00,5.0,0.0,3550.6000000000004
2023-01-08 01:00:00+00:00,4.2,0.0,3595.4
2023-01-08 02:00:00+00:00,4.16,0.0,3898.7
2023-01-08 03:00:00+00:00,4.16,0.0,4004.2
2023-01-08 04:00:00+00:00,4.16,0.0,4141.900000000001
2023-01-08 05:00:00+00:00,4.16,0.0,4432.6
2023-01-08 06:00:00+00:00,4.16,0.0,4546.400000000001
2023-01-08 07:00:00+00:00,4.16,0.1,4450.6
2023-01-08 08:00:00+00:00,5.0,35.9,4407.4
2023-01-08 09:00:00+00:00,5.1,134.0,4445.8
2023-01-08 10:00:00+00:00,5.05,260.4,4449.3
2023-01-08 11:00:00+00:00,4.9,349.5,4388.8
2023-01-08 12:00:00+00:00,5.0,417.4,4322.7
2023-01-08 13:00:00+00:00,4.6,403.9,4047.7
2023-01-08 14:00:00+00:00,4.2,325.6,4193.799999999999
2023-01-08 15:00:00+00:00,4.6,180.2,4393.4
2023-01-08 16:00:00+00:00,7.1,75.7,4493.9
2023-01-08 17:00:00+00:00,17.8,3.3,4345.8
2023-01-08 18:00:00+00:00,24.61,0.0,4159.4
2023-01-08 19:00:00+00:00,40.0,0.0,3768.7999999999997
2023-01-08 20:00:00+00:00,40.0,0.0,3533.2999999999997
2023-01-08 21:00:00+00:00,21.94,0.0,3359.0
2023-01-08 22:00:00+00:00,15.7,0.0,3213.9
2023-01-08 23:00:00+00:00,5.1,0.0,3063.9
2023-01-09 00:00:00+00:00,4.2,0.0,3030.0
2023-01-09 01:00:00+00:00,4.2,0.0,2945.7999999999997
2023-01-09 02:00:00+00:00,4.2,0.0,2760.2
2023-01-09 03:00:00+00:00,4.6,0.0,2566.2
2023-01-09 04:00:00+00:00,5.5,0.0,2311.4
2023-01-09 05:00:00+00:00,24.61,0.0,2041.5
2023-01-09 06:00:00+00:00,80.0,0.0,1739.9
2023-01-09 07:00:00+00:00,118.0,0.4,1536.8999999999999
2023-01-09 08:00:00+00:00,121.16,55.0,1381.6000000000001
2023-01-09 09:00:00+00:00,119.58,243.1,865.6
2023-01-09 10:00:00+00:00,115.0,450.4,564.8
2023-01-09 11:00:00+00:00,106.0,629.6,523.9
2023-01-09 12:00:00+00:00,91.84,669.6,493.6
2023-01-09 13:00:00+00:00,81.28,608.9,483.9
2023-01-09 14:00:00+00:00,72.32,622.3,375.70000000000005
2023-01-09 15:00:00+00:00,99.1,432.8,342.7
2023-01-09 16:00:00+00:00,130.26,182.9,423.7
2023-01-09 17:00:00+00:00,161.5,9.4,570.6
2023-01-09 18:00:00+00:00,171.62,0.1,621.0
2023-01-09 19:00:00+00:00,161.21,0.0,534.5999999999999
2023-01-09 20:00:00+00:00,139.16,0.0,474.1
2023-01-09 21:00:00+00:00,132.0,0.0,449.3
2023-01-09 22:00:00+00:00,106.34,0.0,453.0
2023-01-09 23:00:00+00:00,105.98,0.0,459.6
2023-01-10 00:00:00+00:00,96.79,0.0,468.90000000000003
2023-01-10 01:00:00+00:00,95.31,0.0,484.09999999999997
2023-01-10 02:00:00+00:00,90.19,0.0,528.6
2023-01-10 03:00:00+00:00,93.0,0.0,636.6999999999999
2023-01-10 04:00:00+00:00,98.0,0.0,752.6
2023-01-10 05:00:00+00:00,117.67,0.0,907.3
2023-01-10 06:00:00+00:00,132.67,0.0,1039.8
2023-01-10 07:00:00+00:00,141.84,0.1,1103.9
2023-01-10 08:00:00+00:00,141.44,32.3,1139.8999999999999
2023-01-10 09:00:00+00:00,125.3,134.7,1057.6000000000001
2023-01-10 10:00:00+00:00,101.0,252.2,1162.1
2023-01-10 11:00:00+00:00,97.6,357.0,1252.3
2023-01-10 12:00:00+00:00,95.5,345.9,1336.0
2023-01-10 13:00:00+00:00,92.6,345.4,1271.6
2023-01-10 14:00:00+00:00,92.0,255.5,1228.3
2023-01-10 15:00:00+00:00,98.0,143.0,1299.5
2023-01-10 16:00:00+00:00,133.28,61.7,1385.1
2023-01-10 17:00:00+00:00,144.74,4.1,1522.6000000000001
2023-01-10 18:00:00+00:00,141.07,0.0,1656.6
2023-01-10 19:00:00+00:00,124.84,0.0,1855.3999999999999
2023-01-10 20:00:00+00:00,109.65,0.0,1881.4
2023-01-10 21:00:00+00:00,92.8,0.0,2008.2
2023-01-10 22:00:00+00:00,64.3,0.0,1864.9
2023-01-10 23:00:00+00:00,35.0,0.0,1831.7
2023-01-11 00:00:00+00:00,8.0,0.0,2082.6
2023-01-11 01:00:00+00:00,4.16,0.0,2197.0
2023-01-11 02:00:00+00:00,4.16,0.0,2371.0
2023-01-11 03:00:00+00:00,4.16,0.0,2447.0
2023-01-11 04:00:00+00:00,5.53,0.0,2203.1
2023-01-11 05:00:00+00:00,64.37,0.0,2273.9
2023-01-11 06:00:00+00:00,99.99,0.0,2001.7
2023-01-11 07:00:00+00:00,139.02,0.6,1757.5
2023-01-11 08:00:00+00:00,138.67,46.5,2178.4
2023-01-11 09:00:00+00:00,130.0,292.0,2033.3999999999999
2023-01-11 10:00:00+00:00,107.35,516.6,1854.9
2023-01-11 11:00:00+00:00,95.96,669.2,1667.4
2023-01-11 12:00:00+00:00,84.77,781.2,1471.0
2023-01-11 13:00:00+00:00,66.02,863.9,1350.6999999999998
2023-01-11 14:00:00+00:00,62.87,872.5,1115.0
2023-01-11 15:00:00+00:00,85.15,692.5,1149.5
2023-01-11 16:00:00+00:00,130.0,299.5,1114.4
2023-01-11 17:00:00+00:00,134.95,18.0,1187.8
2023-01-11 18:00:00+00:00,131.96,0.1,1143.6
2023-01-11 19:00:00+00:00,136.65,0.1,834.8
2023-01-11 20:00:00+00:00,135.07,0.1,706.0
2023-01-11 21:00:00+00:00,115.16,0.1,643.5
2023-01-11 22:00:00+00:00,93.08,0.1,661.0
2023-01-11 23:00:00+00:00,69.5,0.0,450.8
2023-01-12 00:00:00+00:00,56.6,0.0,402.2
2023-01-12 01:00:00+00:00,56.0,0.0,412.9
2023-01-12 02:00:00+00:00,56.0,0.0,366.20000000000005
2023-01-12 03:00:00+00:00,55.7,0.0,323.3
2023-01-12 04:00:00+00:00,56.6,0.0,291.4
2023-01-12 05:00:00+00:00,91.12,0.0,248.9
2023-01-12 06:00:00+00:00,118.91,0.0,241.10000000000002
2023-01-12 07:00:00+00:00,122.1,2.1,280.1
2023-01-12 08:00:00+00:00,120.0,173.0,353.5
2023-01-12 09:00:00+00:00,102.84,589.6,317.40000000000003
2023-01-12 10:00:00+00:00,98.6,930.5,277.3
2023-01-12 11:00:00+00:00,85.67,1095.9,277.6
2023-01-12 12:00:00+00:00,81.59,1134.0,361.5
2023-01-12 13:00:00+00:00,70.34,1064.1,476.7
2023-01-12 14:00:00+00:00,70.76,911.3,489.8
2023-01-12 15:00:00+00:00,94.18,651.4,487.09999999999997
2023-01-12 16:00:00+00:00,120.63,262.3,634.0
2023-01-12 17:00:00+00:00,132.89,17.6,843.1999999999999
2023-01-12 18:00:00+00:00,141.43,0.0,969.5
2023-01-12 19:00:00+00:00,142.22,0.0,974.5
2023-01-12 20:00:00+00:00,114.74,0.0,1103.2
2023-01-12 21:00:00+00:00,104.79,0.0,1066.5
2023-01-12 22:00:00+00:00,61.32,0.0,1056.2
2023-01-12 23:00:00+00:00,59.83,0.0,926.6999999999999
2023-01-13 00:00:00+00:00,44.2,0.0,674.2
2023-01-13 01:00:00+00:00,39.05,0.0,733.1999999999999
2023-01-13 02:00:00+00:00,39.0,0.0,780.7
2023-01-13 03:00:00+00:00,38.7,0.0,912.0
2023-01-13 04:00:00+00:00,39.0,0.0,957.1
2023-01-13 05:00:00+00:00,58.92,0.0,926.5
2023-01-13 06:00:00+00:00,92.58,0.0,833.9
2023-01-13 07:00:00+00:00,111.33,1.7,749.8
2023-01-13 08:00:00+00:00,106.03,121.5,666.9
2023-01-13 09:00:00+00:00,98.74,467.1,534.6
2023-01-13 10:00:00+00:00,91.17,827.3,385.0
2023-01-13 11:00:00+00:00,82.89,1009.4,273.2
2023-01-13 12:00:00+00:00,76.14,1101.5,170.0
2023-01-13 13:00:00+00:00,77.96,1134.7,101.0
2023-01-13 14:00:00+00:00,80.0,1009.7,113.0
2023-01-13 15:00:00+00:00,90.14,737.5,91.3
2023-01-13 16:00:00+00:00,113.13,316.0,130.0
2023-01-13 17:00:00+00:00,128.08,23.9,231.6
2023-01-13 18:00:00+00:00,149.0,0.0,270.2
2023-01-13 19:00:00+00:00,154.7,0.0,286.0
2023-01-13 20:00:00+00:00,138.69,0.1,353.8
2023-01-13 21:00:00+00:00,110.37,0.0,411.7
2023-01-13 22:00:00+00:00,103.94,0.0,489.3
2023-01-13 23:00:00+00:00,80.0,0.0,619.4
2023-01-14 00:00:00+00:00,73.5,0.0,739.3
2023-01-14 01:00:00+00:00,65.91,0.0,790.2
2023-01-14 02:00:00+00:00,49.95,0.0,864.8000000000001
2023-01-14 03:00:00+00:00,45.37,0.0,963.2
2023-01-14 04:00:00+00:00,45.0,0.0,1106.1999999999998
2023-01-14 05:00:00+00:00,48.23,0.0,1177.7
2023-01-14 06:00:00+00:00,59.39,0.0,1185.6999999999998
2023-01-14 07:00:00+00:00,60.65,1.1,1270.4
2023-01-14 08:00:00+00:00,68.71,98.8,1282.2
2023-01-14 09:00:00+00:00,54.23,339.6,1105.8
2023-01-14 10:00:00+00:00,45.4,552.8,1034.1999999999998
2023-01-14 11:00:00+00:00,45.4,733.8,1133.8
2023-01-14 12:00:00+00:00,45.0,854.4,1343.8
2023-01-14 13:00:00+00:00,40.0,860.5,1421.8
2023-01-14 14:00:00+00:00,35.0,762.1,1437.6
2023-01-14 15:00:00+00:00,42.97,529.9,1508.2
2023-01-14 16:00:00+00:00,54.23,233.1,1588.6000000000001
2023-01-14 17:00:00+00:00,64.5,20.0,1818.2
2023-01-14 18:00:00+00:00,69.78,0.0,1849.8
2023-01-14 19:00:00+00:00,54.52,0.0,1852.3000000000002
2023-01-14 20:00:00+00:00,45.0,0.0,1917.4
2023-01-14 21:00:00+00:00,44.2,0.0,2042.5
2023-01-14 22:00:00+00:00,35.0,0.0,2151.1
2023-01-14 23:00:00+00:00,25.0,0.0,2359.0
2023-01-15 00:00:00+00:00,17.08,0.0,2519.2
2023-01-15 01:00:00+00:00,13.94,0.0,2773.3
2023-01-15 02:00:00+00:00,4.16,0.0,2927.2000000000003
2023-01-15 03:00:00+00:00,3.1,0.0,2879.8
2023-01-15 04:00:00+00:00,4.16,0.0,2787.2
2023-01-15 05:00:00+00:00,4.16,0.0,2670.9
2023-01-15 06:00:00+00:00,5.0,0.0,2341.6
2023-01-15 07:00:00+00:00,16.18,0.8,2405.5
2023-01-15 08:00:00+00:00,26.73,69.2,2406.9
2023-01-15 09:00:00+00:00,31.1,370.5,2048.0
2023-01-15 10:00:00+00:00,24.61,689.5,2180.7
2023-01-15 11:00:00+00:00,23.0,799.3,2095.7000000000003
2023-01-15 12:00:00+00:00,21.94,808.5,2278.7
2023-01-15 13:00:00+00:00,19.23,849.2,2177.9
2023-01-15 14:00:00+00:00,15.0,817.7,2524.4
2023-01-15 15:00:00+00:00,19.93,691.5,2557.2
2023-01-15 16:00:00+00:00,30.0,330.8,2577.6
2023-01-15 17:00:00+00:00,35.6,24.1,2776.5
2023-01-15 18:00:00+00:00,40.0,0.0,2955.9
2023-01-15 19:00:00+00:00,50.56,0.0,3125.1
2023-01-15 20:00:00+00:00,41.28,0.0,3369.0
2023-01-15 21:00:00+00:00,34.5,0.0,3630.8
2023-01-15 22:00:00+00:00,23.0,0.0,3902.3
2023-01-15 23:00:00+00:00,4.16,0.0,4135.9
2023-01-16 00:00:00+00:00,3.0,0.0,4151.9
2023-01-16 01:00:00+00:00,4.16,0.0,4162.299999999999
2023-01-16 02:00:00+00:00,3.0,0.0,4181.099999999999
2023-01-16 03:00:00+00:00,3.0,0.0,4205.7
2023-01-16 04:00:00+00:00,4.16,0.0,4284.4
2023-01-16 05:00:00+00:00,4.16,0.0,4344.9
2023-01-16 06:00:00+00:00,12.0,0.0,4327.9
2023-01-16 07:00:00+00:00,22.8,0.4,4358.0
2023-01-16 08:00:00+00:00,22.8,60.1,4347.599999999999
2023-01-16 09:00:00+00:00,20.9,288.6,4376.0
2023-01-16 10:00:00+00:00,14.0,450.9,4419.2
2023-01-16 11:00:00+00:00,14.0,565.2,4521.5
2023-01-16 12:00:00+00:00,15.0,582.4,4489.9
2023-01-16 13:00:00+00:00,9.69,582.8,4512.5
2023-01-16 14:00:00+00:00,9.69,471.0,4549.099999999999
2023-01-16 15:00:00+00:00,9.69,331.8,4586.2
2023-01-16 16:00:00+00:00,14.0,129.4,4615.9
2023-01-16 17:00:00+00:00,22.4,12.5,4602.0
2023-01-16 18:00:00+00:00,31.75,0.0,4569.4
2023-01-16 19:00:00+00:00,34.2,0.0,4487.799999999999
2023-01-16 20:00:00+00:00,24.61,0.0,4564.099999999999
2023-01-16 21:00:00+00:00,9.99,0.0,4564.599999999999
2023-01-16 22:00:00+00:00,4.16,0.0,4562.099999999999
2023-01-16 23:00:00+00:00,4.16,0.0,4539.299999999999
2023-01-17 00:00:00+00:00,4.16,0.0,4420.4
2023-01-17 01:00:00+00:00,2.99,0.0,4328.099999999999
2023-01-17 02:00:00+00:00,1.49,0.0,4292.0
2023-01-17 03:00:00+00:00,0.65,0.0,4273.4
2023-01-17 04:00:00+00:00,1.49,0.0,4384.0
2023-01-17 05:00:00+00:00,4.16,0.0,4412.599999999999
2023-01-17 06:00:00+00:00,4.16,0.0,4555.599999999999
2023-01-17 07:00:00+00:00,4.7,0.3,4592.0
2023-01-17 08:00:00+00:00,4.85,77.7,4621.5
2023-01-17 09:00:00+00:00,4.16,313.9,4685.299999999999
2023-01-17 10:00:00+00:00,4.16,528.5,4759.4
2023-01-17 11:00:00+00:00,4.16,757.3,4708.099999999999
2023-01-17 12:00:00+00:00,4.16,796.1,4730.8
2023-01-17 13:00:00+00:00,4.16,725.7,4718.5
2023-01-17 14:00:00+00:00,4.16,621.7,4719.599999999999
2023-01-17 15:00:00+00:00,4.16,404.5,4704.0
2023-01-17 16:00:00+00:00,4.16,176.2,4645.099999999999
2023-01-17 17:00:00+00:00,4.95,14.2,4518.9
2023-01-17 18:00:00+00:00,12.46,0.0,4342.299999999999
2023-01-17 19:00:00+00:00,17.5,0.0,4217.299999999999
2023-01-17 20:00:00+00:00,12.2,0.0,4097.0
2023-01-17 21:00:00+00:00,4.95,0.0,3878.9
2023-01-17 22:00:00+00:00,4.16,0.0,3719.8
2023-01-17 23:00:00+00:00,3.8,0.0,3553.8
2023-01-18 00:00:00+00:00,0.57,0.0,3405.6
2023-01-18 01:00:00+00:00,0.1,0.0,3278.1
2023-01-18 02:00:00+00:00,0.1,0.0,3371.7000000000003
2023-01-18 03:00:00+00:00,0.12,0.0,3387.4
2023-01-18 04:00:00+00:00,0.65,0.0,3328.6
2023-01-18 05:00:00+00:00,1.8,0.0,3164.4
2023-01-18 06:00:00+00:00,10.0,0.0,2977.1000000000004
2023-01-18 07:00:00+00:00,21.0,2.2,2735.5
2023-01-18 08:00:00+00:00,21.34,173.4,2568.2
2023-01-18 09:00:00+00:00,12.6,622.0,2287.8999999999996
2023-01-18 10:00:00+00:00,4.16,943.4,2292.5
2023-01-18 11:00:00+00:00,4.16,1039.4,2406.5
2023-01-18 12:00:00+00:00,4.16,905.1,2453.5
2023-01-18 13:00:00+00:00,4.16,813.7,2637.3
2023-01-18 14:00:00+00:00,4.16,762.4,2676.6
2023-01-18 15:00:00+00:00,4.16,670.9,2872.3
2023-01-18 16:00:00+00:00,14.0,300.9,2605.0
2023-01-18 17:00:00+00:00,35.74,22.7,2433.9
2023-01-18 18:00:00+00:00,105.95,0.0,2443.6
2023-01-18 19:00:00+00:00,122.7,0.0,2289.5
2023-01-18 20:00:00+00:00,100.0,0.0,2122.2
2023-01-18 21:00:00+00:00,25.59,0.0,1940.3
2023-01-18 22:00:00+00:00,14.0,0.0,1778.5
2023-01-18 23:00:00+00:00,40.86,0.0,1563.5
2023-01-19 00:00:00+00:00,29.99,0.0,1366.1000000000001
2023-01-19 01:00:00+00:00,24.98,0.0,1299.6
2023-01-19 02:00:00+00:00,24.61,0.0,1233.4
2023-01-19 03:00:00+00:00,24.0,0.0,1200.0
2023-01-19 04:00:00+00:00,24.61,0.0,1203.6
2023-01-19 05:00:00+00:00,26.4,0.0,1235.8
2023-01-19 06:00:00+00:00,62.0,0.0,1328.7
2023-01-19 07:00:00+00:00,94.8,2.6,1575.5
2023-01-19 08:00:00+00:00,66.72,181.0,1795.7
2023-01-19 09:00:00+00:00,26.8,585.7,1854.6
2023-01-19 10:00:00+00:00,22.6,847.1,2029.6
2023-01-19 11:00:00+00:00,21.94,901.2,2444.7
2023-01-19 12:00:00+00:00,21.0,833.8,2843.9
2023-01-19 13:00:00+00:00,18.57,578.1,3155.6
2023-01-19 14:00:00+00:00,18.35,408.3,3434.9
2023-01-19 15:00:00+00:00,20.0,348.5,3638.6
2023-01-19 16:00:00+00:00,24.61,111.1,3720.7000000000003
2023-01-19 17:00:00+00:00,38.59,12.7,3690.6
2023-01-19 18:00:00+00:00,48.85,0.0,3813.2000000000003
2023-01-19 19:00:00+00:00,54.8,0.0,3871.1
2023-01-19 20:00:00+00:00,41.3,0.0,3846.1
2023-01-19 21:00:00+00:00,30.0,0.0,3812.4
2023-01-19 22:00:00+00:00,21.94,0.0,3772.6
2023-01-19 23:00:00+00:00,48.9,0.0,3753.2
2023-01-20 00:00:00+00:00,44.5,0.0,3713.7000000000003
2023-01-20 01:00:00+00:00,29.99,0.0,3480.3
