,price,wind,solar,wind-is_weekend,wind-is_winter,wind-is_summer,wind-is_spring,wind-is_autumn,wind-is_day,solar-is_weekend,solar-is_winter,solar-is_summer,solar-is_spring,solar-is_autumn,solar-is_day,log_wind,log_solar
2018-01-02 16:00:00+00:00,49.71,2225.0,29.0,0.0,2225.0,0.0,0.0,0.0,2225.0,0.0,29.0,0.0,0.0,0.0,29.0,7.707512194600341,3.367295829986474
2018-01-02 17:00:00+00:00,52.25,2183.0,1.0,0.0,2183.0,0.0,0.0,0.0,2183.0,0.0,1.0,0.0,0.0,0.0,1.0,7.688455356549944,0.0
2018-01-02 18:00:00+00:00,53.47,2190.0,0.0,0.0,2190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.691656822810547,0.0
2018-01-02 19:00:00+00:00,55.54,2290.0,0.0,0.0,2290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.736307096548285,0.0
2018-01-02 20:00:00+00:00,55.02,2349.0,0.0,0.0,2349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.761744984658913,0.0
2018-01-02 21:00:00+00:00,50.5,2356.0,0.0,0.0,2356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.764720544771477,0.0
2018-01-02 22:00:00+00:00,39.63,2351.0,0.0,0.0,2351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.762596048540069,0.0
2018-01-02 23:00:00+00:00,28.1,2399.0,0.0,0.0,2399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.782807262839695,0.0
2018-01-03 00:00:00+00:00,40.69,2572.0,0.0,0.0,2572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.85243908535751,0.0
2018-01-03 01:00:00+00:00,30.69,2615.0,0.0,0.0,2615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.869019376499023,0.0
2018-01-03 02:00:00+00:00,30.69,2576.0,0.0,0.0,2576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.853993087224244,0.0
2018-01-03 03:00:00+00:00,30.69,2342.0,0.0,0.0,2342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.758760544157663,0.0
2018-01-03 04:00:00+00:00,30.69,2020.0,0.0,0.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.61085279039525,0.0
2018-01-03 05:00:00+00:00,39.11,1776.0,0.0,0.0,1776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4821189235521155,0.0
2018-01-03 06:00:00+00:00,41.69,1535.0,0.0,0.0,1535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.336285660021297,0.0
2018-01-03 07:00:00+00:00,51.76,1405.0,0.0,0.0,1405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.247792581767846,0.0
2018-01-03 08:00:00+00:00,53.9,1496.0,13.0,0.0,1496.0,0.0,0.0,0.0,1496.0,0.0,13.0,0.0,0.0,0.0,13.0,7.310550158534422,2.5649493574615367
2018-01-03 09:00:00+00:00,54.45,1588.0,64.0,0.0,1588.0,0.0,0.0,0.0,1588.0,0.0,64.0,0.0,0.0,0.0,64.0,7.370230641807081,4.1588830833596715
2018-01-03 10:00:00+00:00,53.42,1694.0,91.0,0.0,1694.0,0.0,0.0,0.0,1694.0,0.0,91.0,0.0,0.0,0.0,91.0,7.434847875211999,4.51085950651685
2018-01-03 11:00:00+00:00,52.26,1700.0,108.0,0.0,1700.0,0.0,0.0,0.0,1700.0,0.0,108.0,0.0,0.0,0.0,108.0,7.438383530044307,4.68213122712422
2018-01-03 12:00:00+00:00,52.0,1756.0,108.0,0.0,1756.0,0.0,0.0,0.0,1756.0,0.0,108.0,0.0,0.0,0.0,108.0,7.470793774195062,4.68213122712422
2018-01-03 13:00:00+00:00,50.76,1825.0,90.0,0.0,1825.0,0.0,0.0,0.0,1825.0,0.0,90.0,0.0,0.0,0.0,90.0,7.509335266016592,4.499809670330265
2018-01-03 14:00:00+00:00,49.96,1745.0,76.0,0.0,1745.0,0.0,0.0,0.0,1745.0,0.0,76.0,0.0,0.0,0.0,76.0,7.4645098346365275,4.330733340286331
2018-01-03 15:00:00+00:00,49.48,1706.0,51.0,0.0,1706.0,0.0,0.0,0.0,1706.0,0.0,51.0,0.0,0.0,0.0,51.0,7.441906728051625,3.9318256327243257
2018-01-03 16:00:00+00:00,51.0,1860.0,16.0,0.0,1860.0,0.0,0.0,0.0,1860.0,0.0,16.0,0.0,0.0,0.0,16.0,7.528331766707247,2.772588722239781
2018-01-03 17:00:00+00:00,53.05,1949.0,1.0,0.0,1949.0,0.0,0.0,0.0,1949.0,0.0,1.0,0.0,0.0,0.0,1.0,7.575071699507561,0.0
2018-01-03 18:00:00+00:00,53.47,2017.0,0.0,0.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6093665379542115,0.0
2018-01-03 19:00:00+00:00,53.9,1993.0,0.0,0.0,1993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.597396320212795,0.0
2018-01-03 20:00:00+00:00,53.42,1874.0,0.0,0.0,1874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.535830462798367,0.0
2018-01-03 21:00:00+00:00,51.01,1897.0,0.0,0.0,1897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5480289699350145,0.0
2018-01-03 22:00:00+00:00,41.69,1783.0,0.0,0.0,1783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.48605261786314,0.0
2018-01-03 23:00:00+00:00,41.11,1763.0,0.0,0.0,1763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.47477218239787,0.0
2018-01-04 00:00:00+00:00,44.19,1787.0,0.0,0.0,1787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.488293515159428,0.0
2018-01-04 01:00:00+00:00,42.11,1768.0,0.0,0.0,1768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.477604243197589,0.0
2018-01-04 02:00:00+00:00,41.11,1680.0,0.0,0.0,1680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.426549072397305,0.0
2018-01-04 03:00:00+00:00,41.09,1698.0,0.0,0.0,1698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.437206366871292,0.0
2018-01-04 04:00:00+00:00,40.08,1876.0,0.0,0.0,1876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.53689712956617,0.0
2018-01-04 05:00:00+00:00,39.11,2182.0,0.0,0.0,2182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.687997166393016,0.0
2018-01-04 06:00:00+00:00,39.1,2200.0,0.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.696212639346407,0.0
2018-01-04 07:00:00+00:00,47.23,2322.0,0.0,0.0,2322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7501841622578365,0.0
2018-01-04 08:00:00+00:00,49.14,2418.0,6.0,0.0,2418.0,0.0,0.0,0.0,2418.0,0.0,6.0,0.0,0.0,0.0,6.0,7.790696031174738,1.791759469228055
2018-01-04 09:00:00+00:00,49.63,2549.0,25.0,0.0,2549.0,0.0,0.0,0.0,2549.0,0.0,25.0,0.0,0.0,0.0,25.0,7.8434564043761155,3.2188758248682006
2018-01-04 10:00:00+00:00,48.86,2375.0,54.0,0.0,2375.0,0.0,0.0,0.0,2375.0,0.0,54.0,0.0,0.0,0.0,54.0,7.772752716468742,3.9889840465642745
2018-01-04 11:00:00+00:00,48.36,2260.0,86.0,0.0,2260.0,0.0,0.0,0.0,2260.0,0.0,86.0,0.0,0.0,0.0,86.0,7.723120092266331,4.454347296253507
2018-01-04 12:00:00+00:00,48.19,2362.0,107.0,0.0,2362.0,0.0,0.0,0.0,2362.0,0.0,107.0,0.0,0.0,0.0,107.0,7.767263996757308,4.672828834461906
2018-01-04 13:00:00+00:00,45.58,2464.0,88.0,0.0,2464.0,0.0,0.0,0.0,2464.0,0.0,88.0,0.0,0.0,0.0,88.0,7.80954132465341,4.477336814478207
2018-01-04 14:00:00+00:00,44.19,2533.0,55.0,0.0,2533.0,0.0,0.0,0.0,2533.0,0.0,55.0,0.0,0.0,0.0,55.0,7.837159650001675,4.007333185232471
2018-01-04 15:00:00+00:00,44.19,2647.0,28.0,0.0,2647.0,0.0,0.0,0.0,2647.0,0.0,28.0,0.0,0.0,0.0,28.0,7.881182202227102,3.332204510175204
2018-01-04 16:00:00+00:00,50.08,2703.0,9.0,0.0,2703.0,0.0,0.0,0.0,2703.0,0.0,9.0,0.0,0.0,0.0,9.0,7.902117546276448,2.1972245773362196
2018-01-04 17:00:00+00:00,49.96,2675.0,0.0,0.0,2675.0,0.0,0.0,0.0,2675.0,0.0,0.0,0.0,0.0,0.0,0.0,7.891704659330107,0.0
2018-01-04 18:00:00+00:00,49.14,2767.0,0.0,0.0,2767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.925518979786926,0.0
2018-01-04 19:00:00+00:00,49.36,2791.0,0.0,0.0,2791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.934155233536322,0.0
2018-01-04 20:00:00+00:00,48.97,2812.0,0.0,0.0,2812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.941651252930556,0.0
2018-01-04 21:00:00+00:00,48.11,2915.0,0.0,0.0,2915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.977625098784593,0.0
2018-01-04 22:00:00+00:00,40.0,3009.0,0.0,0.0,3009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.009363076630045,0.0
2018-01-04 23:00:00+00:00,34.85,3058.0,0.0,0.0,3058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.025516386489008,0.0
2018-01-05 00:00:00+00:00,34.85,3192.0,0.0,0.0,3192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.068402958569699,0.0
2018-01-05 01:00:00+00:00,20.1,3321.0,0.0,0.0,3321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.108021221376747,0.0
2018-01-05 02:00:00+00:00,16.1,3545.0,0.0,0.0,3545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.173293438966228,0.0
2018-01-05 03:00:00+00:00,14.6,3764.0,0.0,0.0,3764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.23323750070527,0.0
2018-01-05 04:00:00+00:00,13.51,3878.0,0.0,0.0,3878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.263074835802596,0.0
2018-01-05 05:00:00+00:00,23.96,3677.0,0.0,0.0,3677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.209852481301272,0.0
2018-01-05 06:00:00+00:00,40.1,3360.0,0.0,0.0,3360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11969625295725,0.0
2018-01-05 07:00:00+00:00,49.34,2561.0,0.0,0.0,2561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.848153086199526,0.0
2018-01-05 08:00:00+00:00,51.73,1883.0,8.0,0.0,1883.0,0.0,0.0,0.0,1883.0,0.0,8.0,0.0,0.0,0.0,8.0,7.5406215286571525,2.0794415416798357
2018-01-05 09:00:00+00:00,53.27,1357.0,20.0,0.0,1357.0,0.0,0.0,0.0,1357.0,0.0,20.0,0.0,0.0,0.0,20.0,7.213031659834869,2.995732273553991
2018-01-05 10:00:00+00:00,52.02,1188.0,36.0,0.0,1188.0,0.0,0.0,0.0,1188.0,0.0,36.0,0.0,0.0,0.0,36.0,7.080026499922591,3.58351893845611
2018-01-05 11:00:00+00:00,51.95,1602.0,37.0,0.0,1602.0,0.0,0.0,0.0,1602.0,0.0,37.0,0.0,0.0,0.0,37.0,7.379008127628304,3.6109179126442243
2018-01-05 12:00:00+00:00,52.02,1798.0,29.0,0.0,1798.0,0.0,0.0,0.0,1798.0,0.0,29.0,0.0,0.0,0.0,29.0,7.494430215031565,3.367295829986474
2018-01-05 13:00:00+00:00,51.95,1941.0,26.0,0.0,1941.0,0.0,0.0,0.0,1941.0,0.0,26.0,0.0,0.0,0.0,26.0,7.57095858316901,3.258096538021482
2018-01-05 14:00:00+00:00,52.53,2168.0,18.0,0.0,2168.0,0.0,0.0,0.0,2168.0,0.0,18.0,0.0,0.0,0.0,18.0,7.681560362559537,2.8903717578961645
2018-01-05 15:00:00+00:00,53.99,2227.0,13.0,0.0,2227.0,0.0,0.0,0.0,2227.0,0.0,13.0,0.0,0.0,0.0,13.0,7.708410667257367,2.5649493574615367
2018-01-05 16:00:00+00:00,56.35,2020.0,3.0,0.0,2020.0,0.0,0.0,0.0,2020.0,0.0,3.0,0.0,0.0,0.0,3.0,7.61085279039525,1.0986122886681098
2018-01-05 17:00:00+00:00,58.19,1898.0,0.0,0.0,1898.0,0.0,0.0,0.0,1898.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5485559791698735,0.0
2018-01-05 18:00:00+00:00,58.76,1854.0,0.0,0.0,1854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5251007461258,0.0
2018-01-05 19:00:00+00:00,60.58,1997.0,0.0,0.0,1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.599401333415815,0.0
2018-01-05 20:00:00+00:00,61.01,1859.0,0.0,0.0,1859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.527793987721444,0.0
2018-01-05 21:00:00+00:00,58.05,1935.0,0.0,0.0,1935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5678626054638825,0.0
2018-01-05 22:00:00+00:00,55.01,2056.0,0.0,0.0,2056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.628517626575055,0.0
2018-01-05 23:00:00+00:00,57.56,2029.0,0.0,0.0,2029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.615298339825815,0.0
2018-01-06 00:00:00+00:00,51.99,1863.0,0.0,1863.0,1863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.529943370601589,0.0
2018-01-06 01:00:00+00:00,44.19,1793.0,0.0,1793.0,1793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.491645473605133,0.0
2018-01-06 02:00:00+00:00,40.01,1768.0,0.0,1768.0,1768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.477604243197589,0.0
2018-01-06 03:00:00+00:00,30.75,1930.0,0.0,1930.0,1930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5652752818989315,0.0
2018-01-06 04:00:00+00:00,30.5,1978.0,0.0,1978.0,1978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.589841512182657,0.0
2018-01-06 05:00:00+00:00,30.5,2008.0,0.0,2008.0,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.60489448081162,0.0
2018-01-06 06:00:00+00:00,36.98,2157.0,0.0,2157.0,2157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.676473646389156,0.0
2018-01-06 07:00:00+00:00,43.01,2220.0,0.0,2220.0,2220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.705262474866325,0.0
2018-01-06 08:00:00+00:00,48.19,2285.0,36.0,2285.0,2285.0,0.0,0.0,0.0,2285.0,36.0,36.0,0.0,0.0,0.0,36.0,7.734121303328305,3.58351893845611
2018-01-06 09:00:00+00:00,55.01,2177.0,158.0,2177.0,2177.0,0.0,0.0,0.0,2177.0,158.0,158.0,0.0,0.0,0.0,158.0,7.685703061234547,5.062595033026967
2018-01-06 10:00:00+00:00,56.64,2137.0,274.0,2137.0,2137.0,0.0,0.0,0.0,2137.0,274.0,274.0,0.0,0.0,0.0,274.0,7.667158255319148,5.6131281063880705
2018-01-06 11:00:00+00:00,55.38,2207.0,327.0,2207.0,2207.0,0.0,0.0,0.0,2207.0,327.0,327.0,0.0,0.0,0.0,327.0,7.699389406256737,5.7899601708972535
2018-01-06 12:00:00+00:00,52.07,2310.0,326.0,2310.0,2310.0,0.0,0.0,0.0,2310.0,326.0,326.0,0.0,0.0,0.0,326.0,7.745002803515839,5.786897381366708
2018-01-06 13:00:00+00:00,48.19,2552.0,298.0,2552.0,2552.0,0.0,0.0,0.0,2552.0,298.0,298.0,0.0,0.0,0.0,298.0,7.844632644464681,5.697093486505405
2018-01-06 14:00:00+00:00,42.75,2832.0,236.0,2832.0,2832.0,0.0,0.0,0.0,2832.0,236.0,236.0,0.0,0.0,0.0,236.0,7.94873845481361,5.4638318050256105
2018-01-06 15:00:00+00:00,39.51,2767.0,150.0,2767.0,2767.0,0.0,0.0,0.0,2767.0,150.0,150.0,0.0,0.0,0.0,150.0,7.925518979786926,5.0106352940962555
2018-01-06 16:00:00+00:00,44.22,2682.0,54.0,2682.0,2682.0,0.0,0.0,0.0,2682.0,54.0,54.0,0.0,0.0,0.0,54.0,7.894318063841624,3.9889840465642745
2018-01-06 17:00:00+00:00,49.98,2904.0,1.0,2904.0,2904.0,0.0,0.0,0.0,2904.0,1.0,1.0,0.0,0.0,0.0,1.0,7.973844375944687,0.0
2018-01-06 18:00:00+00:00,48.71,3027.0,0.0,3027.0,3027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.01532730902172,0.0
2018-01-06 19:00:00+00:00,50.0,3031.0,0.0,3031.0,3031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.016647877057803,0.0
2018-01-06 20:00:00+00:00,50.0,3114.0,0.0,3114.0,3114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.043663352393944,0.0
2018-01-06 21:00:00+00:00,48.69,3211.0,0.0,3211.0,3211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.074337694089515,0.0
2018-01-06 22:00:00+00:00,46.95,3017.0,0.0,3017.0,3017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.012018239159062,0.0
2018-01-06 23:00:00+00:00,42.16,2797.0,0.0,2797.0,2797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.936302693201959,0.0
2018-01-07 00:00:00+00:00,34.39,2761.0,0.0,2761.0,2761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.923348211930154,0.0
2018-01-07 01:00:00+00:00,32.32,2842.0,0.0,2842.0,2842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.952263308657046,0.0
2018-01-07 02:00:00+00:00,30.39,2895.0,0.0,2895.0,2895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.970740390007095,0.0
