,price,solar,wind
2015-01-04 21:00:00+00:00,61.19,0.0,357.6
2015-01-04 22:00:00+00:00,59.8,0.0,367.2
2015-01-04 23:00:00+00:00,56.06,0.0,382.4
2015-01-05 00:00:00+00:00,48.07,0.0,394.0
2015-01-05 01:00:00+00:00,43.93,0.0,365.3
2015-01-05 02:00:00+00:00,45.67,0.0,307.8
2015-01-05 03:00:00+00:00,45.69,0.0,278.2
2015-01-05 04:00:00+00:00,47.49,0.0,235.2
2015-01-05 05:00:00+00:00,57.5,0.0,199.1
2015-01-05 06:00:00+00:00,63.0,0.0,152.8
2015-01-05 07:00:00+00:00,65.11,0.2,116.7
2015-01-05 08:00:00+00:00,66.96,40.6,89.2
2015-01-05 09:00:00+00:00,67.52,143.3,48.6
2015-01-05 10:00:00+00:00,65.97,211.0,30.8
2015-01-05 11:00:00+00:00,63.68,253.6,48.9
2015-01-05 12:00:00+00:00,62.71,266.5,87.1
2015-01-05 13:00:00+00:00,60.01,255.0,94.3
2015-01-05 14:00:00+00:00,59.8,232.9,136.6
2015-01-05 15:00:00+00:00,59.98,175.8,190.5
2015-01-05 16:00:00+00:00,63.46,65.4,293.9
2015-01-05 17:00:00+00:00,67.52,1.3,374.3
2015-01-05 18:00:00+00:00,69.0,0.0,393.1
2015-01-05 19:00:00+00:00,67.52,0.0,314.9
2015-01-05 20:00:00+00:00,65.11,0.0,214.4
2015-01-05 21:00:00+00:00,63.07,0.0,248.4
2015-01-05 22:00:00+00:00,59.8,0.0,342.1
2015-01-05 23:00:00+00:00,57.98,0.0,391.6
2015-01-06 00:00:00+00:00,50.45,0.0,432.4
2015-01-06 01:00:00+00:00,46.0,0.0,373.8
2015-01-06 02:00:00+00:00,43.84,0.0,312.0
2015-01-06 03:00:00+00:00,40.13,0.0,277.3
2015-01-06 04:00:00+00:00,40.0,0.0,216.5
2015-01-06 05:00:00+00:00,43.32,0.0,212.2
2015-01-06 06:00:00+00:00,50.0,0.0,339.2
2015-01-06 07:00:00+00:00,49.53,0.0,337.1
2015-01-06 08:00:00+00:00,54.0,11.6,263.9
2015-01-06 09:00:00+00:00,59.28,72.9,188.0
2015-01-06 10:00:00+00:00,59.69,129.5,128.4
2015-01-06 11:00:00+00:00,56.86,190.3,73.5
2015-01-06 12:00:00+00:00,54.2,227.3,44.5
2015-01-06 13:00:00+00:00,52.69,238.3,46.2
2015-01-06 14:00:00+00:00,53.2,233.2,33.8
2015-01-06 15:00:00+00:00,52.79,187.0,60.1
2015-01-06 16:00:00+00:00,57.0,61.0,95.4
2015-01-06 17:00:00+00:00,60.69,1.5,190.9
2015-01-06 18:00:00+00:00,62.99,0.0,310.3
2015-01-06 19:00:00+00:00,63.7,0.0,440.1
2015-01-06 20:00:00+00:00,62.69,0.0,531.8
2015-01-06 21:00:00+00:00,60.1,0.0,658.0
2015-01-06 22:00:00+00:00,59.86,0.0,639.2
2015-01-06 23:00:00+00:00,52.85,0.0,648.2
2015-01-07 00:00:00+00:00,49.67,0.0,586.4
2015-01-07 01:00:00+00:00,48.95,0.0,443.9
2015-01-07 02:00:00+00:00,50.0,0.0,330.5
2015-01-07 03:00:00+00:00,47.73,0.0,230.9
2015-01-07 04:00:00+00:00,51.12,0.0,197.7
2015-01-07 05:00:00+00:00,60.1,0.0,321.3
2015-01-07 06:00:00+00:00,66.49,0.0,323.5
2015-01-07 07:00:00+00:00,68.81,0.0,343.0
2015-01-07 08:00:00+00:00,79.99,18.1,403.1
2015-01-07 09:00:00+00:00,85.05,65.7,335.2
2015-01-07 10:00:00+00:00,79.99,104.9,241.7
2015-01-07 11:00:00+00:00,68.81,127.5,179.2
2015-01-07 12:00:00+00:00,67.24,134.6,111.4
2015-01-07 13:00:00+00:00,64.89,141.6,68.4
2015-01-07 14:00:00+00:00,64.13,145.4,48.8
2015-01-07 15:00:00+00:00,65.1,129.1,62.4
2015-01-07 16:00:00+00:00,67.24,55.8,78.8
2015-01-07 17:00:00+00:00,70.4,1.8,89.1
2015-01-07 18:00:00+00:00,75.0,0.0,95.6
2015-01-07 19:00:00+00:00,70.55,0.0,112.8
2015-01-07 20:00:00+00:00,66.69,0.0,99.7
2015-01-07 21:00:00+00:00,63.19,0.0,75.6
2015-01-07 22:00:00+00:00,61.53,0.0,53.8
2015-01-07 23:00:00+00:00,61.5,0.0,63.9
2015-01-08 00:00:00+00:00,60.1,0.0,67.3
2015-01-08 01:00:00+00:00,58.69,0.0,83.6
2015-01-08 02:00:00+00:00,58.1,0.0,82.6
2015-01-08 03:00:00+00:00,54.56,0.0,84.4
2015-01-08 04:00:00+00:00,57.59,0.0,105.9
2015-01-08 05:00:00+00:00,60.89,0.0,124.2
2015-01-08 06:00:00+00:00,67.5,0.0,108.8
2015-01-08 07:00:00+00:00,69.1,0.1,137.5
2015-01-08 08:00:00+00:00,74.69,29.0,171.1
2015-01-08 09:00:00+00:00,75.96,99.7,216.6
2015-01-08 10:00:00+00:00,73.6,184.8,238.5
2015-01-08 11:00:00+00:00,69.96,245.3,211.1
2015-01-08 12:00:00+00:00,68.0,282.9,146.8
2015-01-08 13:00:00+00:00,65.1,283.6,96.3
2015-01-08 14:00:00+00:00,64.89,257.4,68.6
2015-01-08 15:00:00+00:00,66.49,201.6,65.5
2015-01-08 16:00:00+00:00,67.73,85.6,78.5
2015-01-08 17:00:00+00:00,71.46,3.2,172.1
2015-01-08 18:00:00+00:00,74.69,0.0,332.3
2015-01-08 19:00:00+00:00,71.0,0.0,559.6
2015-01-08 20:00:00+00:00,66.49,0.0,754.7
2015-01-08 21:00:00+00:00,63.31,0.0,1010.3
2015-01-08 22:00:00+00:00,61.69,0.0,1287.4
2015-01-08 23:00:00+00:00,56.73,0.0,1545.5
2015-01-09 00:00:00+00:00,50.25,0.0,1949.8
2015-01-09 01:00:00+00:00,48.89,0.0,2254.6
2015-01-09 02:00:00+00:00,49.14,0.0,2382.3
2015-01-09 03:00:00+00:00,49.14,0.0,2357.6
2015-01-09 04:00:00+00:00,50.6,0.0,2022.1
2015-01-09 05:00:00+00:00,59.82,0.0,1687.4
2015-01-09 06:00:00+00:00,67.69,0.0,1441.0
2015-01-09 07:00:00+00:00,69.19,0.2,1233.8
2015-01-09 08:00:00+00:00,73.02,47.4,1000.2
2015-01-09 09:00:00+00:00,75.69,174.2,794.5
2015-01-09 10:00:00+00:00,73.0,253.1,505.4
2015-01-09 11:00:00+00:00,70.2,286.8,320.8
2015-01-09 12:00:00+00:00,69.0,296.8,228.4
2015-01-09 13:00:00+00:00,65.0,291.0,128.6
2015-01-09 14:00:00+00:00,64.99,267.0,116.0
2015-01-09 15:00:00+00:00,67.52,209.5,130.8
2015-01-09 16:00:00+00:00,69.0,91.5,179.2
2015-01-09 17:00:00+00:00,70.15,3.7,348.2
2015-01-09 18:00:00+00:00,71.0,0.0,476.3
2015-01-09 19:00:00+00:00,69.0,0.0,572.2
2015-01-09 20:00:00+00:00,65.01,0.0,831.0
2015-01-09 21:00:00+00:00,63.05,0.0,1028.5
2015-01-09 22:00:00+00:00,59.33,0.0,1233.5
2015-01-09 23:00:00+00:00,48.6,0.0,1283.5
2015-01-10 00:00:00+00:00,47.6,0.0,1063.8
2015-01-10 01:00:00+00:00,43.05,0.0,879.6
2015-01-10 02:00:00+00:00,43.0,0.0,739.0
2015-01-10 03:00:00+00:00,43.83,0.0,610.2
2015-01-10 04:00:00+00:00,45.0,0.0,485.5
2015-01-10 05:00:00+00:00,47.43,0.0,429.6
2015-01-10 06:00:00+00:00,54.12,0.0,431.7
2015-01-10 07:00:00+00:00,60.69,0.2,367.4
2015-01-10 08:00:00+00:00,64.82,48.5,304.4
2015-01-10 09:00:00+00:00,67.69,170.6,237.0
2015-01-10 10:00:00+00:00,66.2,243.7,165.8
2015-01-10 11:00:00+00:00,65.01,258.9,106.6
2015-01-10 12:00:00+00:00,64.82,265.6,93.5
2015-01-10 13:00:00+00:00,62.43,250.3,101.6
2015-01-10 14:00:00+00:00,58.58,217.7,131.3
2015-01-10 15:00:00+00:00,58.34,159.7,137.5
2015-01-10 16:00:00+00:00,61.69,67.3,204.7
2015-01-10 17:00:00+00:00,63.89,2.5,316.8
2015-01-10 18:00:00+00:00,65.69,0.0,485.4
2015-01-10 19:00:00+00:00,65.69,0.0,565.7
2015-01-10 20:00:00+00:00,63.71,0.0,631.5
2015-01-10 21:00:00+00:00,59.33,0.0,671.0
2015-01-10 22:00:00+00:00,57.3,0.0,540.2
2015-01-10 23:00:00+00:00,44.39,0.0,452.0
2015-01-11 00:00:00+00:00,41.3,0.0,433.3
2015-01-11 01:00:00+00:00,39.41,0.0,586.4
2015-01-11 02:00:00+00:00,39.41,0.0,1041.8
2015-01-11 03:00:00+00:00,38.4,0.0,1318.9
2015-01-11 04:00:00+00:00,37.0,0.0,1418.9
2015-01-11 05:00:00+00:00,37.0,0.0,1305.3
2015-01-11 06:00:00+00:00,37.59,0.0,1211.1
2015-01-11 07:00:00+00:00,38.5,0.1,1245.1
2015-01-11 08:00:00+00:00,41.5,46.9,1204.2
2015-01-11 09:00:00+00:00,43.0,166.8,1133.6
2015-01-11 10:00:00+00:00,43.39,241.9,1083.4
2015-01-11 11:00:00+00:00,40.8,270.6,1104.1
2015-01-11 12:00:00+00:00,42.88,284.2,956.7
2015-01-11 13:00:00+00:00,42.0,280.0,752.8
2015-01-11 14:00:00+00:00,39.2,255.8,575.0
2015-01-11 15:00:00+00:00,39.54,198.9,651.8
2015-01-11 16:00:00+00:00,43.39,88.9,791.5
2015-01-11 17:00:00+00:00,62.32,4.0,1016.4
2015-01-11 18:00:00+00:00,66.2,0.0,1173.3
2015-01-11 19:00:00+00:00,68.03,0.0,1277.8
2015-01-11 20:00:00+00:00,67.92,0.0,1356.1
2015-01-11 21:00:00+00:00,64.82,0.0,1362.0
2015-01-11 22:00:00+00:00,59.82,0.0,1230.3
2015-01-11 23:00:00+00:00,48.96,0.0,1163.4
2015-01-12 00:00:00+00:00,45.34,0.0,957.8
2015-01-12 01:00:00+00:00,41.3,0.0,755.1
2015-01-12 02:00:00+00:00,41.0,0.0,616.7
2015-01-12 03:00:00+00:00,41.01,0.0,596.8
2015-01-12 04:00:00+00:00,43.05,0.0,681.4
2015-01-12 05:00:00+00:00,49.21,0.0,778.3
2015-01-12 06:00:00+00:00,62.01,0.0,860.4
2015-01-12 07:00:00+00:00,63.89,0.0,954.0
2015-01-12 08:00:00+00:00,70.0,27.9,1056.7
2015-01-12 09:00:00+00:00,70.69,140.4,990.8
2015-01-12 10:00:00+00:00,70.52,228.0,961.3
2015-01-12 11:00:00+00:00,67.11,262.6,820.5
2015-01-12 12:00:00+00:00,64.3,268.7,756.5
2015-01-12 13:00:00+00:00,62.01,243.6,720.1
2015-01-12 14:00:00+00:00,60.76,216.7,589.6
2015-01-12 15:00:00+00:00,62.01,164.0,485.5
2015-01-12 16:00:00+00:00,63.5,77.2,547.6
2015-01-12 17:00:00+00:00,66.2,3.6,687.7
2015-01-12 18:00:00+00:00,69.7,0.0,875.7
2015-01-12 19:00:00+00:00,67.69,0.0,1080.6
2015-01-12 20:00:00+00:00,62.99,0.0,1178.2
2015-01-12 21:00:00+00:00,54.56,0.0,1239.5
2015-01-12 22:00:00+00:00,55.0,0.0,1342.5
2015-01-12 23:00:00+00:00,46.17,0.0,1440.9
2015-01-13 00:00:00+00:00,42.0,0.0,1626.9
2015-01-13 01:00:00+00:00,40.8,0.0,1741.8
2015-01-13 02:00:00+00:00,39.69,0.0,1732.3
2015-01-13 03:00:00+00:00,39.2,0.0,1715.6
2015-01-13 04:00:00+00:00,40.0,0.0,1679.6
2015-01-13 05:00:00+00:00,44.93,0.0,1715.6
2015-01-13 06:00:00+00:00,58.34,0.0,1724.2
2015-01-13 07:00:00+00:00,62.2,0.1,1811.8
2015-01-13 08:00:00+00:00,66.2,32.5,1835.0
2015-01-13 09:00:00+00:00,68.52,125.4,1845.0
2015-01-13 10:00:00+00:00,66.49,200.5,1762.2
2015-01-13 11:00:00+00:00,63.31,220.1,1719.7
2015-01-13 12:00:00+00:00,61.84,216.1,1684.7
2015-01-13 13:00:00+00:00,57.46,207.0,1673.6
2015-01-13 14:00:00+00:00,57.59,181.0,1636.5
2015-01-13 15:00:00+00:00,60.69,142.7,1423.1
2015-01-13 16:00:00+00:00,62.56,58.2,1316.3
2015-01-13 17:00:00+00:00,67.11,2.4,1322.9
2015-01-13 18:00:00+00:00,70.2,0.0,1224.6
2015-01-13 19:00:00+00:00,69.1,0.0,1101.7
2015-01-13 20:00:00+00:00,63.89,0.0,915.5
2015-01-13 21:00:00+00:00,61.84,0.0,811.0
2015-01-13 22:00:00+00:00,59.76,0.0,714.5
2015-01-13 23:00:00+00:00,50.25,0.0,718.4
2015-01-14 00:00:00+00:00,43.22,0.0,592.1
2015-01-14 01:00:00+00:00,43.05,0.0,463.1
2015-01-14 02:00:00+00:00,43.21,0.0,537.1
2015-01-14 03:00:00+00:00,43.05,0.0,626.1
2015-01-14 04:00:00+00:00,46.83,0.0,730.9
2015-01-14 05:00:00+00:00,60.69,0.0,627.4
2015-01-14 06:00:00+00:00,68.03,0.0,393.8
2015-01-14 07:00:00+00:00,71.46,0.0,300.7
2015-01-14 08:00:00+00:00,78.9,11.8,238.8
2015-01-14 09:00:00+00:00,81.12,74.3,276.4
2015-01-14 10:00:00+00:00,77.15,155.2,328.0
2015-01-14 11:00:00+00:00,71.15,183.6,381.8
2015-01-14 12:00:00+00:00,68.25,172.8,489.1
2015-01-14 13:00:00+00:00,63.89,155.7,597.3
2015-01-14 14:00:00+00:00,63.01,133.6,648.9
2015-01-14 15:00:00+00:00,64.89,124.6,727.9
2015-01-14 16:00:00+00:00,67.11,66.7,878.7
2015-01-14 17:00:00+00:00,69.96,3.9,975.0
2015-01-14 18:00:00+00:00,70.52,0.0,1249.8
2015-01-14 19:00:00+00:00,68.75,0.0,1589.0
2015-01-14 20:00:00+00:00,62.99,0.0,1672.0
2015-01-14 21:00:00+00:00,55.0,0.0,2017.4
2015-01-14 22:00:00+00:00,45.67,0.0,2278.3
2015-01-14 23:00:00+00:00,39.0,0.0,2459.2
2015-01-15 00:00:00+00:00,35.0,0.0,2643.0
2015-01-15 01:00:00+00:00,34.73,0.0,2779.1
2015-01-15 02:00:00+00:00,33.04,0.0,2919.5
2015-01-15 03:00:00+00:00,32.25,0.0,3023.9
2015-01-15 04:00:00+00:00,33.0,0.0,3068.5
2015-01-15 05:00:00+00:00,38.0,0.0,3163.6
2015-01-15 06:00:00+00:00,48.62,0.0,3208.2
2015-01-15 07:00:00+00:00,57.59,0.1,3288.0
2015-01-15 08:00:00+00:00,63.01,17.1,3381.6
2015-01-15 09:00:00+00:00,64.0,49.4,3417.2
2015-01-15 10:00:00+00:00,62.01,66.3,3527.4
2015-01-15 11:00:00+00:00,54.87,82.9,3778.8
2015-01-15 12:00:00+00:00,45.3,65.7,3810.6
2015-01-15 13:00:00+00:00,41.35,53.2,3739.8
2015-01-15 14:00:00+00:00,40.8,36.5,3805.3
2015-01-15 15:00:00+00:00,45.03,30.6,3533.7
2015-01-15 16:00:00+00:00,52.47,12.5,2823.6
2015-01-15 17:00:00+00:00,61.69,0.5,2593.8
2015-01-15 18:00:00+00:00,63.43,0.0,2898.3
2015-01-15 19:00:00+00:00,62.01,0.0,2892.9
2015-01-15 20:00:00+00:00,54.12,0.0,2831.3
2015-01-15 21:00:00+00:00,42.35,0.0,2887.2
2015-01-15 22:00:00+00:00,40.13,0.0,3065.4
2015-01-15 23:00:00+00:00,36.0,0.0,3260.7
2015-01-16 00:00:00+00:00,34.0,0.0,3240.5
2015-01-16 01:00:00+00:00,33.04,0.0,3284.3
2015-01-16 02:00:00+00:00,33.04,0.0,3341.2
2015-01-16 03:00:00+00:00,33.73,0.0,3171.2
2015-01-16 04:00:00+00:00,35.0,0.0,2644.9
2015-01-16 05:00:00+00:00,40.69,0.0,2280.8
2015-01-16 06:00:00+00:00,57.93,0.0,2188.0
2015-01-16 07:00:00+00:00,64.89,0.1,1845.5
2015-01-16 08:00:00+00:00,70.52,41.8,1647.6
2015-01-16 09:00:00+00:00,71.25,122.8,1450.4
2015-01-16 10:00:00+00:00,68.69,161.7,1342.0
2015-01-16 11:00:00+00:00,62.56,188.4,1404.1
2015-01-16 12:00:00+00:00,58.34,182.8,1246.9
2015-01-16 13:00:00+00:00,48.84,208.4,1178.5
2015-01-16 14:00:00+00:00,46.25,160.3,1236.9
2015-01-16 15:00:00+00:00,54.02,153.7,1321.2
2015-01-16 16:00:00+00:00,58.98,65.9,1163.0
2015-01-16 17:00:00+00:00,63.52,4.2,1104.5
2015-01-16 18:00:00+00:00,66.94,0.0,1135.6
2015-01-16 19:00:00+00:00,64.89,0.0,1168.8
2015-01-16 20:00:00+00:00,59.88,0.0,1108.3
2015-01-16 21:00:00+00:00,55.02,0.0,1074.6
2015-01-16 22:00:00+00:00,45.34,0.0,835.2
2015-01-16 23:00:00+00:00,36.54,0.0,675.6
2015-01-17 00:00:00+00:00,33.8,0.0,699.8
2015-01-17 01:00:00+00:00,33.04,0.0,622.5
2015-01-17 02:00:00+00:00,33.04,0.0,440.8
2015-01-17 03:00:00+00:00,33.04,0.0,399.9
2015-01-17 04:00:00+00:00,34.0,0.0,414.9
2015-01-17 05:00:00+00:00,36.0,0.0,416.7
2015-01-17 06:00:00+00:00,41.19,0.0,375.2
2015-01-17 07:00:00+00:00,48.2,0.3,339.6
2015-01-17 08:00:00+00:00,60.64,40.7,325.9
2015-01-17 09:00:00+00:00,64.88,123.8,280.0
2015-01-17 10:00:00+00:00,64.88,172.4,205.9
2015-01-17 11:00:00+00:00,62.5,175.6,245.8
2015-01-17 12:00:00+00:00,58.69,173.9,318.0
2015-01-17 13:00:00+00:00,47.0,143.6,489.9
2015-01-17 14:00:00+00:00,40.4,125.3,677.6
2015-01-17 15:00:00+00:00,39.84,70.7,903.4
2015-01-17 16:00:00+00:00,43.1,24.1,1161.8
2015-01-17 17:00:00+00:00,56.68,1.3,1604.8
2015-01-17 18:00:00+00:00,59.82,0.0,2217.8
2015-01-17 19:00:00+00:00,57.59,0.0,2838.0
2015-01-17 20:00:00+00:00,53.7,0.0,3253.0
2015-01-17 21:00:00+00:00,42.25,0.0,3370.7
2015-01-17 22:00:00+00:00,37.78,0.0,3361.7
2015-01-17 23:00:00+00:00,36.24,0.0,3308.7
2015-01-18 00:00:00+00:00,33.8,0.0,3047.6
2015-01-18 01:00:00+00:00,28.75,0.0,2739.2
2015-01-18 02:00:00+00:00,27.57,0.0,2392.2
2015-01-18 03:00:00+00:00,25.0,0.0,2129.4
2015-01-18 04:00:00+00:00,27.25,0.0,1861.5
2015-01-18 05:00:00+00:00,28.79,0.0,1589.2
2015-01-18 06:00:00+00:00,33.6,0.0,1407.9
2015-01-18 07:00:00+00:00,34.9,0.0,1206.4
2015-01-18 08:00:00+00:00,39.84,7.1,988.6
2015-01-18 09:00:00+00:00,43.97,32.8,819.5
2015-01-18 10:00:00+00:00,53.98,64.8,626.9
2015-01-18 11:00:00+00:00,50.1,106.2,478.3
2015-01-18 12:00:00+00:00,53.69,89.7,307.5
2015-01-18 13:00:00+00:00,52.8,99.6,245.5
2015-01-18 14:00:00+00:00,42.51,81.8,273.1
2015-01-18 15:00:00+00:00,42.0,64.8,447.6
2015-01-18 16:00:00+00:00,42.51,23.1,857.5
2015-01-18 17:00:00+00:00,55.57,3.5,1551.8
2015-01-18 18:00:00+00:00,60.8,0.0,2526.0
2015-01-18 19:00:00+00:00,59.82,0.0,3223.5
2015-01-18 20:00:00+00:00,57.59,0.0,3562.5
2015-01-18 21:00:00+00:00,53.69,0.0,3734.7
2015-01-18 22:00:00+00:00,42.51,0.0,3838.8
2015-01-18 23:00:00+00:00,38.24,0.0,3931.9
2015-01-19 00:00:00+00:00,34.9,0.0,3935.0
2015-01-19 01:00:00+00:00,33.04,0.0,3877.3
2015-01-19 02:00:00+00:00,29.53,0.0,3864.6
2015-01-19 03:00:00+00:00,28.07,0.0,3817.7
2015-01-19 04:00:00+00:00,31.17,0.0,3776.6
2015-01-19 05:00:00+00:00,39.2,0.0,3681.3
2015-01-19 06:00:00+00:00,52.07,0.0,3499.4
2015-01-19 07:00:00+00:00,56.49,0.4,3330.3
2015-01-19 08:00:00+00:00,64.88,58.8,3096.2
2015-01-19 09:00:00+00:00,65.02,192.4,2650.9
2015-01-19 10:00:00+00:00,64.88,266.2,2352.8
2015-01-19 11:00:00+00:00,59.07,297.4,2108.3
2015-01-19 12:00:00+00:00,55.69,307.1,1945.7
2015-01-19 13:00:00+00:00,47.72,303.0,1856.8
2015-01-19 14:00:00+00:00,47.43,277.4,1688.3
2015-01-19 15:00:00+00:00,54.56,225.2,1389.5
2015-01-19 16:00:00+00:00,60.69,115.2,1229.2
2015-01-19 17:00:00+00:00,67.25,10.4,1187.0
2015-01-19 18:00:00+00:00,70.01,0.0,1174.8
2015-01-19 19:00:00+00:00,69.0,0.0,1213.7
2015-01-19 20:00:00+00:00,65.69,0.0,1103.2
2015-01-19 21:00:00+00:00,60.76,0.0,992.8
2015-01-19 22:00:00+00:00,56.69,0.0,964.8
2015-01-19 23:00:00+00:00,46.67,0.0,954.4
2015-01-20 00:00:00+00:00,42.44,0.0,926.8
2015-01-20 01:00:00+00:00,42.02,0.0,789.7
2015-01-20 02:00:00+00:00,40.0,0.0,675.4
2015-01-20 03:00:00+00:00,39.4,0.0,700.5
2015-01-20 04:00:00+00:00,42.02,0.0,811.6
2015-01-20 05:00:00+00:00,47.43,0.0,1006.5
2015-01-20 06:00:00+00:00,63.89,0.0,1350.3
2015-01-20 07:00:00+00:00,67.69,0.0,1771.7
2015-01-20 08:00:00+00:00,71.15,10.3,1982.6
2015-01-20 09:00:00+00:00,77.51,59.0,1991.1
2015-01-20 10:00:00+00:00,74.75,102.2,2009.8
2015-01-20 11:00:00+00:00,69.89,141.8,2110.3
2015-01-20 12:00:00+00:00,67.94,148.2,2122.3
2015-01-20 13:00:00+00:00,65.01,148.6,2095.9
2015-01-20 14:00:00+00:00,65.01,164.7,2046.9
2015-01-20 15:00:00+00:00,66.6,106.8,2074.7
2015-01-20 16:00:00+00:00,67.94,46.6,2050.3
2015-01-20 17:00:00+00:00,69.89,5.5,2115.8
2015-01-20 18:00:00+00:00,70.91,0.0,2282.2
2015-01-20 19:00:00+00:00,69.18,0.0,2564.8
