average,totals,averages,balance,fuel_emissions_intensity
0.07258243318248292,"{'buying': 873.4465830891969, 'selling': 29890.35111773784, 'baseload_ppa': 31878.2046537465}","{'buying': 0.06651044159391219, 'selling': 0.1013348120071512}",2861.3001190978575,0.0034989725250123816
0.07112158856771687,"{'buying': 1354.010155966824, 'selling': 30220.46097859061, 'baseload_ppa': 31236.60169894125}","{'buying': 0.06831239336601869, 'selling': 0.09813580821295101}",2370.1508763174643,0.0028718658382618006
0.0736767149459036,"{'buying': 686.4934994648469, 'selling': 29850.778953336092, 'baseload_ppa': 32358.813204240858}","{'buying': 0.06818561100022809, 'selling': 0.1041533287137992}",3194.5277503696125,0.0038823061193252917
0.07086187084409125,"{'buying': 919.8937543619198, 'selling': 30302.5328733778, 'baseload_ppa': 31122.533674724877}","{'buying': 0.07081788719838036, 'selling': 0.1011526300446146}",1739.8945557089974,0.002096424603030901
0.07461239138864742,"{'buying': 990.4103239014207, 'selling': 30802.417529640104, 'baseload_ppa': 32769.76229789395}","{'buying': 0.0718214131053656, 'selling': 0.10276258702287303}",2957.7550921552647,0.00361762044350198
0.07006653639698199,"{'buying': 1113.263704802924, 'selling': 33986.42172225, 'baseload_ppa': 30773.222785554488}","{'buying': 0.06802193273345493, 'selling': 0.0983471305939262}",-2099.9352318925885,-0.0025404720058935814
0.07268178657122748,"{'buying': 609.6107807679994, 'selling': 32221.063899179662, 'baseload_ppa': 31921.84066208311}","{'buying': 0.06766562831013831, 'selling': 0.1031143898735076}",310.3875436714443,0.0003760905654567363
0.07379678656471203,"{'buying': 1134.4657433618158, 'selling': 32182.844887138217, 'baseload_ppa': 32411.548659221524}","{'buying': 0.07091073077921035, 'selling': 0.10399313201997684}",1363.1695154451263,0.0016481843752597306
0.07473895914216154,"{'buying': 1240.4984862092388, 'selling': 29280.821102301245, 'baseload_ppa': 32825.350855237346}","{'buying': 0.07147754327043418, 'selling': 0.10024440375568508}",4785.02823914534,0.00579792589257887
0.07078467656348167,"{'buying': 1187.0185741232744, 'selling': 30894.89550070918, 'baseload_ppa': 31088.62994668115}","{'buying': 0.07181264519309384, 'selling': 0.1003689062207242}",1380.753020095246,0.0016706034130757334
0.07294789060781186,"{'buying': 1212.2737847880883, 'selling': 31157.2289970995, 'baseload_ppa': 32038.71355495097}","{'buying': 0.06706883268747786, 'selling': 0.09807956185687548}",2093.758342639554,0.0025376967880896646
0.07473706727237782,"{'buying': 1014.5099689270497, 'selling': 33401.4356334028, 'baseload_ppa': 32824.51994602834}","{'buying': 0.07063202846523205, 'selling': 0.10264749204873974}",437.5942815525923,0.0005329172011111817
0.0766373305627149,"{'buying': 977.1374630047101, 'selling': 29004.658529737753, 'baseload_ppa': 33659.11558314439}","{'buying': 0.06710339829375109, 'selling': 0.10460767570480957}",5631.594516411344,0.006798272956414556
0.07189604049126185,"{'buying': 1387.8582448122813, 'selling': 27929.876873796784, 'baseload_ppa': 31576.740983762204}","{'buying': 0.07017898056375467, 'selling': 0.10051390910077548}",5034.722354777703,0.005998851922826445
0.07563997542255377,"{'buying': 1147.2525403081527, 'selling': 28829.36827623398, 'baseload_ppa': 33221.077205585614}","{'buying': 0.07321940587831349, 'selling': 0.10382979153081467}",5538.9614696597855,0.006843183821455897
0.07296939818097736,"{'buying': 1115.9662269129826, 'selling': 32109.693481465198, 'baseload_ppa': 32048.159681085257}","{'buying': 0.0699191856457377, 'selling': 0.10082221280531985}",1054.4324265330433,0.0012776353162886748
0.07259067346469597,"{'buying': 1183.952379426238, 'selling': 32062.680790213166, 'baseload_ppa': 31881.82378569447}","{'buying': 0.06828503606487248, 'selling': 0.09991371606922263}",1003.0953749075379,0.0012179294861340505
0.06938381287185001,"{'buying': 1047.4282165855311, 'selling': 32294.016727152746, 'baseload_ppa': 30473.370613316525}","{'buying': 0.06312905833594201, 'selling': 0.09578371489393134}",-773.2178972506881,-0.0009289661780776716
0.072979536535787,"{'buying': 1050.3661041708335, 'selling': 30559.7952571931, 'baseload_ppa': 32052.612446517647}","{'buying': 0.07201698825069165, 'selling': 0.09925657178997499}",2543.183293495382,0.0030753489286092723
0.0722634120326946,"{'buying': 1034.9186787247907, 'selling': 33074.602466756114, 'baseload_ppa': 31738.090564759466}","{'buying': 0.07046687306143729, 'selling': 0.10018223354962341}",-301.5932232718551,-0.0003654346580296318
