baseload,buy,sell,ppa
75.62036873861567,{'dayahead': 54.06578038186138},{'dayahead': 104.71146891482465},"{'SolarPower': 54.50991557634984, 'WindPower': 60.50845040852537, 'NuclearPower': 75.62036873861567}"
72.38777356557377,{'dayahead': 52.16099097594212},{'dayahead': 99.96154985675044},"{'SolarPower': 46.723731906454944, 'WindPower': 63.24286798701659, 'NuclearPower': 72.38777356557378}"
77.80831341074682,{'dayahead': 54.062809936851714},{'dayahead': 108.21694493430564},"{'SolarPower': 52.08378488450614, 'WindPower': 65.43659307018432, 'NuclearPower': 77.8083134107468}"
72.59762477231331,{'dayahead': 48.40149372274399},{'dayahead': 102.92879169601792},"{'SolarPower': 49.31381354615875, 'WindPower': 61.43090193320811, 'NuclearPower': 72.5976247723133}"
78.9044114298725,{'dayahead': 56.96805086221001},{'dayahead': 108.00728701538984},"{'SolarPower': 52.20203353782881, 'WindPower': 68.66180646621245, 'NuclearPower': 78.9044114298725}"
72.32751297814208,{'dayahead': 47.55628724738901},{'dayahead': 104.86034548795666},"{'SolarPower': 52.17719969253697, 'WindPower': 61.31545692658726, 'NuclearPower': 72.32751297814208}"
77.09319285063751,{'dayahead': 52.32657314982834},{'dayahead': 110.27551375780085},"{'SolarPower': 53.6751782240535, 'WindPower': 65.62504151755331, 'NuclearPower': 77.09319285063754}"
78.4757252959927,{'dayahead': 54.44193955389902},{'dayahead': 110.36099493473336},"{'SolarPower': 54.98282175381289, 'WindPower': 68.25761877212216, 'NuclearPower': 78.4757252959927}"
79.75427436247722,{'dayahead': 61.73867098027592},{'dayahead': 104.99644819526416},"{'SolarPower': 54.09309442944297, 'WindPower': 68.68194427139962, 'NuclearPower': 79.75427436247722}"
71.72798440346084,{'dayahead': 49.47117451063284},{'dayahead': 101.92874487278054},"{'SolarPower': 48.419094090331896, 'WindPower': 59.636593485719544, 'NuclearPower': 71.72798440346084}"
76.69219797358835,{'dayahead': 57.07015559074328},{'dayahead': 102.62448856801444},"{'SolarPower': 55.016461859611844, 'WindPower': 66.36607071168855, 'NuclearPower': 76.69219797358835}"
81.51108492714027,{'dayahead': 58.40617243701384},{'dayahead': 111.03390363618102},"{'SolarPower': 59.683972240119914, 'WindPower': 70.6665047959675, 'NuclearPower': 81.51108492714026}"
83.86848360655738,{'dayahead': 63.48080028645232},{'dayahead': 111.96087189012},"{'SolarPower': 59.68788589835269, 'WindPower': 70.32889842458252, 'NuclearPower': 83.86848360655736}"
73.89298793260473,{'dayahead': 54.7138908831716},{'dayahead': 102.47036466171197},"{'SolarPower': 51.71797360278101, 'WindPower': 62.82145082762658, 'NuclearPower': 73.89298793260474}"
80.1538787568306,{'dayahead': 58.63280191671002},{'dayahead': 108.59652727034212},"{'SolarPower': 55.21395384775595, 'WindPower': 67.98180916208038, 'NuclearPower': 80.1538787568306}"
76.78792918943535,{'dayahead': 56.06933405826687},{'dayahead': 105.93762750445866},"{'SolarPower': 53.473075613377524, 'WindPower': 65.2413158961586, 'NuclearPower': 76.78792918943533}"
76.3680190118397,{'dayahead': 54.88964148460361},{'dayahead': 105.17798798988126},"{'SolarPower': 51.98627477414354, 'WindPower': 66.14352933005658, 'NuclearPower': 76.36801901183969}"
70.51144102914388,{'dayahead': 48.19663147052018},{'dayahead': 100.70240380471357},"{'SolarPower': 44.62912222527718, 'WindPower': 61.664444531953286, 'NuclearPower': 70.5114410291439}"
77.11806090619307,{'dayahead': 56.652021030014986},{'dayahead': 104.57894693285706},"{'SolarPower': 52.74791593831412, 'WindPower': 67.68165801195889, 'NuclearPower': 77.11806090619307}"
75.78253255919854,{'dayahead': 54.335057478744716},{'dayahead': 105.06967264750752},"{'SolarPower': 50.20912714364526, 'WindPower': 65.21635402334609, 'NuclearPower': 75.78253255919853}"
77.28987260928962,{'dayahead': 54.98960116766471},{'dayahead': 106.89505849969059},"{'SolarPower': 50.68269899532079, 'WindPower': 66.49121033221336, 'NuclearPower': 77.28987260928962}"
82.67175785519126,{'dayahead': 61.5613073775985},{'dayahead': 111.85320239047756},"{'SolarPower': 59.93220781435475, 'WindPower': 72.8870391687093, 'NuclearPower': 82.67175785519125}"
76.070810564663,{'dayahead': 55.18501894449005},{'dayahead': 105.40359643940354},"{'SolarPower': 49.84441332967881, 'WindPower': 64.79156805946087, 'NuclearPower': 76.07081056466303}"
72.35334904371584,{'dayahead': 52.9650435686358},{'dayahead': 100.47542104479125},"{'SolarPower': 45.13307998609094, 'WindPower': 62.7762780313552, 'NuclearPower': 72.35334904371584}"
73.08211748633879,{'dayahead': 48.78776049001663},{'dayahead': 103.36797697044263},"{'SolarPower': 48.57315852484451, 'WindPower': 64.67725778790562, 'NuclearPower': 73.0821174863388}"
75.4849522996357,{'dayahead': 52.44656116321473},{'dayahead': 108.33171605140059},"{'SolarPower': 49.20840771335459, 'WindPower': 65.80534090753099, 'NuclearPower': 75.4849522996357}"
75.04439651639345,{'dayahead': 52.63939274233349},{'dayahead': 104.53634478233403},"{'SolarPower': 47.28354265172692, 'WindPower': 67.83078795350292, 'NuclearPower': 75.04439651639345}"
83.48765926684882,{'dayahead': 56.45607785593616},{'dayahead': 118.2491949565068},"{'SolarPower': 60.98530633484804, 'WindPower': 69.9855728889553, 'NuclearPower': 83.48765926684882}"
73.24956079234973,{'dayahead': 54.67945581434543},{'dayahead': 98.85382311194468},"{'SolarPower': 48.307969628512026, 'WindPower': 61.5308243375721, 'NuclearPower': 73.24956079234973}"
74.95196459471767,{'dayahead': 50.740911297013525},{'dayahead': 103.66768876956273},"{'SolarPower': 46.51417400652782, 'WindPower': 65.46350013453946, 'NuclearPower': 74.95196459471767}"
79.13889264571948,{'dayahead': 57.484726381036815},{'dayahead': 108.5657742656079},"{'SolarPower': 54.381120047915, 'WindPower': 68.48171273143979, 'NuclearPower': 79.13889264571951}"
77.54778062386157,{'dayahead': 54.84468048987852},{'dayahead': 109.04094761047722},"{'SolarPower': 53.914485767123836, 'WindPower': 67.18900244616523, 'NuclearPower': 77.54778062386157}"
77.13590494080145,{'dayahead': 54.409986631009836},{'dayahead': 105.830315164898},"{'SolarPower': 55.07943775947456, 'WindPower': 65.69599764773349, 'NuclearPower': 77.13590494080147}"
76.08950614754099,{'dayahead': 55.786695222520336},{'dayahead': 103.91893726866785},"{'SolarPower': 49.62610718588759, 'WindPower': 66.98594835115176, 'NuclearPower': 76.08950614754097}"
72.46838194444445,{'dayahead': 52.41727949505227},{'dayahead': 101.26516279158751},"{'SolarPower': 47.16516976748232, 'WindPower': 61.383539686734224, 'NuclearPower': 72.46838194444445}"
75.26299772313297,{'dayahead': 56.51977001361588},{'dayahead': 101.36139296467834},"{'SolarPower': 53.31941356580322, 'WindPower': 64.25591507912338, 'NuclearPower': 75.26299772313297}"
75.10061908014572,{'dayahead': 54.58752109752882},{'dayahead': 103.82048792696712},"{'SolarPower': 48.18638681113648, 'WindPower': 67.43296878542318, 'NuclearPower': 75.10061908014572}"
78.2328091985428,{'dayahead': 56.18039578288588},{'dayahead': 109.53100164990619},"{'SolarPower': 55.40181677447652, 'WindPower': 66.67751893274091, 'NuclearPower': 78.2328091985428}"
77.35333162568305,{'dayahead': 55.14066970373388},{'dayahead': 105.09732542880852},"{'SolarPower': 49.430218478817295, 'WindPower': 68.09718879502125, 'NuclearPower': 77.35333162568305}"
75.96294091530056,{'dayahead': 55.30672327386512},{'dayahead': 103.8944147374546},"{'SolarPower': 53.09530270057437, 'WindPower': 65.76259969087317, 'NuclearPower': 75.96294091530055}"
77.56439811020037,{'dayahead': 55.83735573565984},{'dayahead': 106.1133932803541},"{'SolarPower': 50.80089895848366, 'WindPower': 67.93699138158264, 'NuclearPower': 77.56439811020036}"
76.30722188069217,{'dayahead': 57.04603387580232},{'dayahead': 103.18548007708037},"{'SolarPower': 49.83222059894611, 'WindPower': 69.41604723147529, 'NuclearPower': 76.30722188069217}"
72.78750136612022,{'dayahead': 48.200965975057706},{'dayahead': 104.9960762887039},"{'SolarPower': 45.924383043105124, 'WindPower': 63.99889049645875, 'NuclearPower': 72.78750136612022}"
70.78907764116575,{'dayahead': 50.33316839661848},{'dayahead': 98.70988386424477},"{'SolarPower': 46.216255364616266, 'WindPower': 61.52098912970932, 'NuclearPower': 70.78907764116575}"
79.63775295992714,{'dayahead': 57.61219922391464},{'dayahead': 108.72112537757556},"{'SolarPower': 53.03930333844347, 'WindPower': 69.5619536216235, 'NuclearPower': 79.63775295992714}"
71.76190653460837,{'dayahead': 48.44183916521166},{'dayahead': 102.17890775872559},"{'SolarPower': 46.96980250008801, 'WindPower': 60.128928762747805, 'NuclearPower': 71.76190653460837}"
81.22627607012751,{'dayahead': 61.7548074060397},{'dayahead': 108.04589865730759},"{'SolarPower': 52.877122383851976, 'WindPower': 69.00466391385605, 'NuclearPower': 81.22627607012751}"
67.94808037340619,{'dayahead': 45.554191441687806},{'dayahead': 97.21883335204608},"{'SolarPower': 42.96216262188431, 'WindPower': 58.96408617483824, 'NuclearPower': 67.9480803734062}"
72.18485496357013,{'dayahead': 47.65233993513067},{'dayahead': 106.23156397554283},"{'SolarPower': 52.80545501799537, 'WindPower': 59.71472141564007, 'NuclearPower': 72.18485496357013}"
76.70856819216758,{'dayahead': 54.65854472823384},{'dayahead': 106.33879357342298},"{'SolarPower': 49.79478414114904, 'WindPower': 66.83988894688159, 'NuclearPower': 76.70856819216759}"
