average,totals,averages,balance,fuel_emissions_intensity
0.07258243318248292,"{'buying': 0.0, 'selling': 20707.40513620393, 'baseload_ppa': 31878.2046537465}","{'buying': nan, 'selling': 0.1034094986756645}",11170.799517542568,0.013686977641311084
0.07112158856771687,"{'buying': 0.0, 'selling': 19238.129344393685, 'baseload_ppa': 31236.60169894125}","{'buying': nan, 'selling': 0.1005267326266237}",11998.472354547564,0.014552558561934588
0.0736767149459036,"{'buying': 0.0, 'selling': 20732.592333296623, 'baseload_ppa': 32358.813204240858}","{'buying': nan, 'selling': 0.10840500984199641}",11626.220870944235,0.01413933646350267
0.07086187084409125,"{'buying': 0.0, 'selling': 22048.934753962654, 'baseload_ppa': 31122.533674724877}","{'buying': nan, 'selling': 0.10345641201744167}",9073.598920762222,0.010972841725980061
0.07461239138864742,"{'buying': 0.0, 'selling': 17305.641595863308, 'baseload_ppa': 32769.76229789395}","{'buying': nan, 'selling': 0.10650436588891814}",15464.12070203064,0.018954968878618025
0.07006653639698199,"{'buying': 0.0, 'selling': 26769.570707521434, 'baseload_ppa': 30773.222785554488}","{'buying': nan, 'selling': 0.09824434990426495}",4003.652078033054,0.004835485110228104
0.07268178657122748,"{'buying': 0.0, 'selling': 27449.70930722727, 'baseload_ppa': 31921.84066208311}","{'buying': nan, 'selling': 0.10395560442244582}",4472.131354855839,0.005417591336214144
0.07379678656471203,"{'buying': 0.0, 'selling': 20282.210391261586, 'baseload_ppa': 32411.548659221524}","{'buying': nan, 'selling': 0.10830067299049358}",12129.338267959938,0.014669149813005636
0.07473895914216154,"{'buying': 0.0, 'selling': 17770.81070097417, 'baseload_ppa': 32825.350855237346}","{'buying': nan, 'selling': 0.10674575999026144}",15054.540154263177,0.018282035064732065
0.07078467656348167,"{'buying': 0.0, 'selling': 18570.579385859673, 'baseload_ppa': 31088.62994668115}","{'buying': nan, 'selling': 0.10460683473015879}",12518.050560821477,0.015160973673228587
0.07294789060781186,"{'buying': 0.0, 'selling': 20403.710960668956, 'baseload_ppa': 32038.71355495097}","{'buying': nan, 'selling': 0.10223664171711824}",11635.002594282014,0.014057678707293615
0.07473706727237782,"{'buying': 0.0, 'selling': 29546.97117002437, 'baseload_ppa': 32824.51994602834}","{'buying': nan, 'selling': 0.10548227942468327}",3277.5487760039687,0.004002653181927485
0.0766373305627149,"{'buying': 0.0, 'selling': 16687.776756870113, 'baseload_ppa': 33659.11558314439}","{'buying': nan, 'selling': 0.10807402062756369}",16971.338826274277,0.020416806133354573
0.07189604049126185,"{'buying': 0.0, 'selling': 14467.438284841539, 'baseload_ppa': 31576.740983762204}","{'buying': nan, 'selling': 0.10736208207469061}",17109.302698920663,0.020358670847630943
0.07563997542255377,"{'buying': 0.0, 'selling': 16861.503807347086, 'baseload_ppa': 33221.077205585614}","{'buying': nan, 'selling': 0.10782958675725583}",16359.573398238528,0.020270258751537408
0.07296939818097736,"{'buying': 0.0, 'selling': 21330.43326262571, 'baseload_ppa': 32048.159681085257}","{'buying': nan, 'selling': 0.1048233024488944}",10717.726418459548,0.012984715518288083
0.07259067346469597,"{'buying': 0.0, 'selling': 21941.370487907174, 'baseload_ppa': 31881.82378569447}","{'buying': nan, 'selling': 0.10340841590096363}",9940.453297787295,0.012077637586622203
0.06938381287185001,"{'buying': 0.0, 'selling': 22968.148058752857, 'baseload_ppa': 30473.370613316525}","{'buying': nan, 'selling': 0.09864328349893556}",7505.222554563668,0.008965881956519595
0.072979536535787,"{'buying': 0.0, 'selling': 22536.468212170643, 'baseload_ppa': 32052.612446517647}","{'buying': nan, 'selling': 0.10225477254824974}",9516.144234347004,0.011468060731233404
0.0722634120326946,"{'buying': 0.0, 'selling': 22978.278125568824, 'baseload_ppa': 31738.090564759466}","{'buying': nan, 'selling': 0.1049467764906864}",8759.812439190642,0.010655461780567808
