baseload,buy,sell,ppa
75.62036873861567,"{'dayahead': 43.04384732731542, 'balancing': 62.156813634639235}","{'dayahead': 99.64200312745723, 'balancing': 82.15797490755591}","{'SolarPower': 54.50991557634984, 'WindPower': 60.50845040852537, 'NuclearPower': 75.62036873861567}"
72.38777356557377,"{'dayahead': 40.450205730966424, 'balancing': 51.244982070416505}","{'dayahead': 96.53438906206979, 'balancing': 89.74632409076249}","{'SolarPower': 46.723731906454944, 'WindPower': 63.24286798701659, 'NuclearPower': 72.38777356557378}"
77.80831341074682,"{'dayahead': 42.744446944468564, 'balancing': 60.331357454178885}","{'dayahead': 102.26542723835368, 'balancing': 78.42404013042089}","{'SolarPower': 52.08378488450614, 'WindPower': 65.43659307018432, 'NuclearPower': 77.8083134107468}"
72.59762477231331,"{'dayahead': 38.27951435765575, 'balancing': 53.51259577365614}","{'dayahead': 96.38973428444011, 'balancing': 79.93447256810464}","{'SolarPower': 49.31381354615875, 'WindPower': 61.43090193320811, 'NuclearPower': 72.5976247723133}"
78.9044114298725,"{'dayahead': 45.970510277139844, 'balancing': 59.84352950549484}","{'dayahead': 102.9497778154718, 'balancing': 86.31788948017338}","{'SolarPower': 52.20203353782881, 'WindPower': 68.66180646621245, 'NuclearPower': 78.9044114298725}"
72.32751297814208,"{'dayahead': 36.27540301814816, 'balancing': 53.58021405818814}","{'dayahead': 98.92893591264486, 'balancing': 81.10488692656301}","{'SolarPower': 52.17719969253697, 'WindPower': 61.31545692658726, 'NuclearPower': 72.32751297814208}"
77.09319285063751,"{'dayahead': 41.89488852260763, 'balancing': 63.69908935150854}","{'dayahead': 102.91811796490138, 'balancing': 85.1869668153219}","{'SolarPower': 53.6751782240535, 'WindPower': 65.62504151755331, 'NuclearPower': 77.09319285063754}"
78.4757252959927,"{'dayahead': 42.15924729411977, 'balancing': 61.83874310660184}","{'dayahead': 104.9643794142486, 'balancing': 87.91168585818376}","{'SolarPower': 54.98282175381289, 'WindPower': 68.25761877212216, 'NuclearPower': 78.4757252959927}"
79.75427436247722,"{'dayahead': 53.262054761666505, 'balancing': 57.220976653295615}","{'dayahead': 99.20759497631315, 'balancing': 81.12723946506402}","{'SolarPower': 54.09309442944297, 'WindPower': 68.68194427139962, 'NuclearPower': 79.75427436247722}"
71.72798440346084,"{'dayahead': 38.10459711985793, 'balancing': 54.6395685312257}","{'dayahead': 96.57474696885653, 'balancing': 87.52554851275723}","{'SolarPower': 48.419094090331896, 'WindPower': 59.636593485719544, 'NuclearPower': 71.72798440346084}"
76.69219797358835,"{'dayahead': 47.36904152734461, 'balancing': 57.68126754218544}","{'dayahead': 97.8176818344455, 'balancing': 92.3818582725791}","{'SolarPower': 55.016461859611844, 'WindPower': 66.36607071168855, 'NuclearPower': 76.69219797358835}"
81.51108492714027,"{'dayahead': 49.65954093000308, 'balancing': 65.57714780599784}","{'dayahead': 104.99745409779727, 'balancing': 84.67002625441403}","{'SolarPower': 59.683972240119914, 'WindPower': 70.6665047959675, 'NuclearPower': 81.51108492714026}"
83.86848360655738,"{'dayahead': 53.94552346828453, 'balancing': 55.86075021073334}","{'dayahead': 105.76577072040462, 'balancing': 96.71665276883382}","{'SolarPower': 59.68788589835269, 'WindPower': 70.32889842458252, 'NuclearPower': 83.86848360655736}"
73.89298793260473,"{'dayahead': 43.43297762631013, 'balancing': 56.79994061370363}","{'dayahead': 98.16887727318408, 'balancing': 87.55517863849437}","{'SolarPower': 51.71797360278101, 'WindPower': 62.82145082762658, 'NuclearPower': 73.89298793260474}"
80.1538787568306,"{'dayahead': 47.61147683796786, 'balancing': 66.84928292213323}","{'dayahead': 102.95103334164996, 'balancing': 87.62512582525925}","{'SolarPower': 55.21395384775595, 'WindPower': 67.98180916208038, 'NuclearPower': 80.1538787568306}"
76.78792918943535,"{'dayahead': 45.81584334114047, 'balancing': 54.95289646599879}","{'dayahead': 100.16508986089784, 'balancing': 80.32579789773918}","{'SolarPower': 53.473075613377524, 'WindPower': 65.2413158961586, 'NuclearPower': 76.78792918943533}"
76.3680190118397,"{'dayahead': 43.32801910228363, 'balancing': 58.07534031908912}","{'dayahead': 99.77122003977597, 'balancing': 86.86501967029686}","{'SolarPower': 51.98627477414354, 'WindPower': 66.14352933005658, 'NuclearPower': 76.36801901183969}"
70.51144102914388,"{'dayahead': 36.82336101210771, 'balancing': 58.02291012121453}","{'dayahead': 95.68700158855079, 'balancing': 79.41834475989491}","{'SolarPower': 44.62912222527718, 'WindPower': 61.664444531953286, 'NuclearPower': 70.5114410291439}"
77.11806090619307,"{'dayahead': 46.38153930619096, 'balancing': 61.111903773139076}","{'dayahead': 99.93600699873534, 'balancing': 87.18790635844856}","{'SolarPower': 52.74791593831412, 'WindPower': 67.68165801195889, 'NuclearPower': 77.11806090619307}"
75.78253255919854,"{'dayahead': 44.955781189141085, 'balancing': 62.81918366214244}","{'dayahead': 98.97019781609487, 'balancing': 88.351273732295}","{'SolarPower': 50.20912714364526, 'WindPower': 65.21635402334609, 'NuclearPower': 75.78253255919853}"
